scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.0,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.15000000000000002,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.03547459252157239,0.0,0.0,0.0,0.0,0.1823394495412844,
0.2,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.36337488015340363,0.000625,0.0,0.0,0.0,0.6410550458715596,0.0267500194504762
0.25,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.5081495685522531,0.02,0.0,0.0,0.0,0.841743119266055,0.2694236306382402
0.30000000000000004,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.5119846596356663,0.09625,0.0,0.0,0.0036101083032490976,0.8784403669724771,0.5715357427528652
0.35000000000000003,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.4937679769894535,0.194375,0.0,0.0,0.01444043321299639,0.8532110091743119,0.671036011131986
0.4,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.4793863854266539,0.2675,0.0,0.00125,0.018050541516245487,0.8188073394495413,0.7345563256198511
0.45,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.4726749760306807,0.29875,0.0,0.019375,0.007220216606498195,0.7694954128440367,0.767807994535042
0.5,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.4669223394055609,0.321875,0.0,0.094375,0.0036101083032490976,0.7075688073394495,0.7913073832862533
0.55,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.44870565675934804,0.346875,0.0,0.20875,0.0,0.6399082568807339,0.7896946799264253
0.6000000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.42953020134228187,0.3675,0.0,0.29625,0.0,0.5711009174311926,0.7603910177730847
0.65,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.4074784276126558,0.38125,0.0,0.3375,0.0,0.49311926605504586,0.7417571874988726
0.7000000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3825503355704698,0.414375,0.0,0.35,0.0,0.41284403669724773,0.7323257494066542
0.75,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3652924256951103,0.435625,0.0,0.35375,0.0,0.3256880733944954,0.7222095503543631
0.8,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3451581975071908,0.44875,0.0,0.354375,0.0,0.26605504587155965,0.7066594746669783
0.8500000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3326941514860978,0.46125,0.0,0.35125,0.0,0.21100917431192662,0.6961387366755885
0.9,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.32790028763183127,0.473125,0.0,0.34375,0.0,0.1559633027522936,0.6868160849291582
0.9500000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.31831255992329816,0.485625,0.0,0.329375,0.0,0.11811926605504587,0.6820901008415162
1.0,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3192713326941515,0.48375,0.0,0.31,0.0,0.08944954128440367,0.6680409075260881
0.0,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.15000000000000002,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.06519654841802493,0.0,0.0,0.0,0.007220216606498195,0.09747706422018348,
0.2,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.4419942473633749,0.000625,0.0,0.0,0.26353790613718414,0.29128440366972475,
0.25,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.5560882070949185,0.100625,0.0,0.0,0.4729241877256318,0.3853211009174312,0.055032648703497763
0.30000000000000004,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.5685522531160115,0.3375,0.0,0.0,0.5126353790613718,0.3795871559633027,0.06197301120378301
0.35000000000000003,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.5340364333652924,0.4275,0.0,0.0,0.5234657039711191,0.32224770642201833,0.07409464061320079
0.4,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.5263662511984659,0.455625,0.0,0.0,0.5270758122743683,0.2672018348623853,0.08387310520151814
0.45,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.513902205177373,0.490625,0.0,0.0,0.5270758122743683,0.21444954128440366,0.08463656939475206
0.5,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.4822627037392138,0.53875,0.0,0.0,0.5270758122743683,0.16743119266055045,0.151007597392465
0.55,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.45158197507190795,0.578125,0.0,0.0,0.5270758122743683,0.12270642201834862,0.2626376220174496
0.6000000000000001,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.41514860977948226,0.615,0.0,0.0,0.5270758122743683,0.09059633027522936,0.3616268130956098
0.65,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.3720038350910834,0.640625,0.0,0.0,0.5234657039711191,0.05619266055045872,0.40383656594072487
0.7000000000000001,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.32694151486097794,0.665,0.0,0.0,0.516245487364621,0.034403669724770644,0.4178787643814473
0.75,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.2943432406519655,0.68875,0.0,0.0,0.5126353790613718,0.017201834862385322,0.43379336456182455
0.8,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.27037392138063276,0.71,0.0,0.0,0.5054151624548736,0.005733944954128441,0.44259907374946156
0.8500000000000001,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.2521572387344199,0.71875,0.0,0.0,0.49458483754512633,0.0011467889908256881,0.4509044271498135
0.9,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.2348993288590604,0.720625,0.0,0.0,0.48014440433212996,0.0,0.4570520361322026
0.9500000000000001,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.2339405560882071,0.720625,0.0,0.0,0.45126353790613716,0.0,0.45619309897215665
1.0,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.2195589645254075,0.716875,0.0,0.0,0.4187725631768953,0.0,0.46592013751341477
0.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.15000000000000002,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.07574304889741132,0.0,0.0,0.0,0.0,0.3119266055045872,
0.2,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.3231064237775647,0.0,0.007352941176470588,0.001875,0.0,0.7339449541284404,
0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.336529242569511,0.0,0.13970588235294118,0.30375,0.010830324909747292,0.5802752293577982,
0.30000000000000004,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.24065196548418025,0.0,0.3161764705882353,0.5975,0.06859205776173286,0.3130733944954128,
0.35000000000000003,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.16586768935762225,0.0,0.32107843137254904,0.646875,0.09025270758122744,0.14793577981651376,
0.4,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.11792905081495686,0.0,0.32598039215686275,0.65625,0.08303249097472924,0.07454128440366972,
0.45,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.09491850431447747,0.0,0.3431372549019608,0.65875,0.04332129963898917,0.0389908256880734,
0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.08149568552253116,0.0,0.3627450980392157,0.65875,0.021660649819494584,0.01834862385321101,
0.55,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.06903163950143816,0.0,0.3872549019607843,0.65875,0.010830324909747292,0.009174311926605505,
0.6000000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.05752636625119847,0.0,0.40441176470588236,0.65875,0.0,0.0022935779816513763,
0.65,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.05081495685522531,0.0,0.4264705882352941,0.65875,0.0,0.0,
0.7000000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.046021093000958774,0.0,0.45098039215686275,0.65875,0.0,0.0,
0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.045062320230105465,0.0,0.4632352941176471,0.6575,0.0,0.0,
0.8,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.04122722914669223,0.0,0.4877450980392157,0.6575,0.0,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.04218600191754554,0.0,0.5024509803921569,0.65625,0.0,0.0,
0.9,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.040268456375838924,0.0,0.5122549019607843,0.655,0.0,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.04122722914669223,0.0,0.5147058823529411,0.6525,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.04122722914669223,0.0,0.5441176470588235,0.646875,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.005752636625119847,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.03355704697986577,0.0,0.0024509803921568627,0.000625,0.0,0.0,0.04222242119351705
0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.012464046021093002,0.0,0.11029411764705882,0.094375,0.010830324909747292,0.0,0.27782233888098246
0.30000000000000004,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3014705882352941,0.43,0.16967509025270758,0.0,0.5064695310936455
0.35000000000000003,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3088235294117647,0.57625,0.22743682310469315,0.0,0.5575545020854686
0.4,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.31862745098039214,0.621875,0.18772563176895307,0.0,0.5498334443202554
0.45,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.32107843137254904,0.631875,0.1407942238267148,0.0,0.5501197919668604
0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3284313725490196,0.6375,0.09747292418772563,0.0,0.5492024994670556
0.55,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.37254901960784315,0.635625,0.04332129963898917,0.0,0.5470796740332127
0.6000000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.4950980392156863,0.6275,0.02527075812274368,0.0,0.5394791403087892
0.65,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.6053921568627451,0.61375,0.018050541516245487,0.0,0.53635295786619
0.7000000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.678921568627451,0.595,0.0036101083032490976,0.0,0.4976654465690414
0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7303921568627451,0.5725,0.0,0.0,0.3773284913000519
0.8,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7328431372549019,0.549375,0.0,0.0,0.18289339449598593
0.8500000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.75,0.52,0.0,0.0,0.05993907870260852
0.9,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7647058823529411,0.4725,0.0,0.0,0.015046885940892861
0.9500000000000001,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7573529411764706,0.421875,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7745098039215687,0.376875,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.15000000000000002,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.04410354745925216,0.0,0.0,0.0,0.0,0.3165137614678899,
0.2,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.40268456375838924,0.0,0.0,0.0,0.0,0.7993119266055045,0.0267500194504762
0.25,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.5177372962607862,0.0,0.012254901960784314,0.00125,0.0,0.8027522935779816,0.24056574953711427
0.30000000000000004,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.5129434324065196,0.0,0.3088235294117647,0.055,0.0,0.6846330275229358,0.509384659016553
0.35000000000000003,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.48322147651006714,0.0,0.47058823529411764,0.149375,0.0,0.5389908256880734,0.5973261754510003
0.4,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.4458293384467881,0.0,0.5833333333333334,0.174375,0.0,0.33371559633027525,0.5545031701950843
0.45,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.37775647171620325,0.0,0.6446078431372549,0.17,0.0,0.18922018348623854,0.46661797851279957
0.5,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.3068072866730585,0.0,0.6936274509803921,0.153125,0.0,0.09977064220183486,0.3349499308553796
0.55,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.24544582933844677,0.0,0.7328431372549019,0.135,0.0,0.04472477064220184,0.07515552362162271
0.6000000000000001,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.20230105465004794,0.0,0.7671568627450981,0.116875,0.0,0.013761467889908258,
0.65,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.1601150527325024,0.0,0.7941176470588235,0.104375,0.0,0.0034403669724770644,
0.7000000000000001,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.13902205177372962,0.0,0.8112745098039216,0.09625,0.0,0.0011467889908256881,
0.75,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.11601150527325024,0.0,0.8235294117647058,0.089375,0.0,0.0,
0.8,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.10354745925215723,0.0,0.8308823529411765,0.074375,0.0,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.09587727708533078,0.0,0.8259803921568627,0.063125,0.0,0.0,
0.9,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.09300095877277086,0.0,0.8259803921568627,0.05,0.0,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.08820709491850431,0.0,0.8112745098039216,0.0425,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.09300095877277086,0.0,0.7965686274509803,0.04,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.15000000000000002,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.08149568552253116,0.0,0.0,0.0,0.0,0.25,
0.2,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.436241610738255,0.0,0.0,0.0,0.0,0.625,0.05101267135643622
0.25,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.4650047938638543,0.0,0.012254901960784314,0.0,0.0,0.6318807339449541,0.30293481814990814
0.30000000000000004,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.4161073825503356,0.0,0.20588235294117646,0.0,0.036101083032490974,0.49770642201834864,0.5575455382891367
0.35000000000000003,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.33557046979865773,0.0,0.25245098039215685,0.0,0.19855595667870035,0.3073394495412844,0.668441444373057
0.4,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.27708533077660596,0.0,0.2647058823529412,0.0,0.19133574007220217,0.1743119266055046,0.6802598301481558
0.45,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.21476510067114093,0.0,0.26715686274509803,0.0,0.148014440433213,0.08944954128440367,0.6766943336519524
0.5,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.16395014381591563,0.0,0.2622549019607843,0.0,0.11552346570397112,0.040137614678899085,0.6785216486551865
0.55,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.13518696069031638,0.0,0.2647058823529412,0.0,0.05776173285198556,0.011467889908256881,0.675270147302478
0.6000000000000001,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.12080536912751678,0.0,0.27205882352941174,0.0,0.02527075812274368,0.005733944954128441,0.6727225353545173
0.65,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0977948226270374,0.0,0.3014705882352941,0.0,0.010830324909747292,0.0011467889908256881,0.6703449657166324
0.7000000000000001,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.087248322147651,0.0,0.34558823529411764,0.0,0.0036101083032490976,0.0011467889908256881,0.6483897409239143
0.75,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.08341323106423777,0.0,0.40931372549019607,0.0,0.0,0.0,0.6343320831983152
0.8,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.07670182166826463,0.0,0.5,0.0,0.0,0.0,0.6094511093398259
0.8500000000000001,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.07670182166826463,0.0,0.6078431372549019,0.0,0.0,0.0,0.5716791669417354
0.9,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.07670182166826463,0.0,0.6862745098039216,0.0,0.0,0.0,0.5259820808298062
0.9500000000000001,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.07766059443911794,0.0,0.7475490196078431,0.0,0.0,0.0,0.463330522600226
1.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.08533077660594439,0.0,0.7916666666666666,0.0,0.0,0.0,0.36234832827762775
0.0,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.03355704697986577,0.0,0.0,0.0,0.0,0.08944954128440367,
0.2,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.38638542665388304,0.0,0.0,0.0,0.0,0.4988532110091743,
0.25,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.5656759348034516,0.0,0.0,0.0,0.0,0.7190366972477065,0.11060378761732959
0.30000000000000004,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.5589645254074784,0.0,0.0,0.02625,0.0,0.7442660550458715,0.36905814211207405
0.35000000000000003,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.535953978906999,0.0,0.0,0.321875,0.10108303249097472,0.7064220183486238,0.6103073071460768
0.4,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.5081495685522531,0.0,0.0,0.51875,0.33574007220216606,0.6089449541284404,0.6892367787180144
0.45,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4534995206136146,0.0,0.0,0.550625,0.37545126353790614,0.48509174311926606,0.6989609914688522
0.5,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.3854266538830297,0.0,0.0,0.5625,0.3862815884476534,0.36009174311926606,0.6883387533757811
0.55,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.32790028763183127,0.0,0.0,0.575625,0.3971119133574007,0.2603211009174312,0.6775995188557812
0.6000000000000001,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.2483221476510067,0.0,0.0,0.586875,0.3898916967509025,0.19610091743119265,0.6647143549829887
0.65,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.20517737296260785,0.0,0.0,0.59375,0.3898916967509025,0.14564220183486237,0.6547396920646018
0.7000000000000001,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.17066155321188878,0.0,0.0,0.600625,0.3898916967509025,0.09403669724770643,0.6491284532507069
0.75,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.13902205177372962,0.0,0.0,0.605,0.38267148014440433,0.05963302752293578,0.6534362084733649
0.8,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.11505273250239693,0.0,0.0,0.606875,0.36823104693140796,0.02981651376146789,0.6458306653904995
0.8500000000000001,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0987535953978907,0.0,0.0,0.605,0.33935018050541516,0.010321100917431193,0.6459224880427837
0.9,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0862895493767977,0.0,0.0,0.608125,0.2996389891696751,0.0045871559633027525,0.6389600579784017
0.9500000000000001,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.08053691275167785,0.0,0.0,0.60625,0.2527075812274368,0.0022935779816513763,0.6343942103120305
1.0,glue-cola,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0728667305848514,0.0,0.0,0.60375,0.22743682310469315,0.0,0.6294365198274576
0.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.018050541516245487,0.10206422018348624,
0.2,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0025,0.00980392156862745,0.0,0.2924187725631769,0.643348623853211,
0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.095625,0.1642156862745098,0.235625,0.44765342960288806,0.823394495412844,
0.30000000000000004,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.203125,0.2426470588235294,0.563125,0.628158844765343,0.7075688073394495,
0.35000000000000003,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.1875,0.19117647058823528,0.63375,0.5523465703971119,0.44954128440366975,
0.4,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.1725,0.15441176470588236,0.645625,0.5054151624548736,0.27293577981651373,
0.45,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.161875,0.13725490196078433,0.650625,0.4620938628158845,0.16628440366972477,
0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.15125,0.14215686274509803,0.651875,0.44404332129963897,0.09862385321100918,
0.55,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.13875,0.14950980392156862,0.650625,0.3935018050541516,0.058486238532110095,
0.6000000000000001,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.125,0.15931372549019607,0.649375,0.36462093862815886,0.03211009174311927,
0.65,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.120625,0.1568627450980392,0.644375,0.33212996389891697,0.01261467889908257,
0.7000000000000001,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.11625,0.1568627450980392,0.633125,0.2924187725631769,0.0045871559633027525,
0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.11375,0.1715686274509804,0.613125,0.2779783393501805,0.0034403669724770644,
0.8,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.11125,0.20098039215686275,0.58125,0.26714801444043323,0.0022935779816513763,
0.8500000000000001,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.10875,0.21568627450980393,0.51625,0.26353790613718414,0.0022935779816513763,
0.9,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.105625,0.25245098039215685,0.434375,0.24187725631768953,0.0,
0.9500000000000001,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.10375,0.2647058823529412,0.329375,0.24548736462093862,0.0,
1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.103125,0.2818627450980392,0.224375,0.24548736462093862,0.0,
0.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.04332129963898917,0.0,
