scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.35000000000000003,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.27900287631831255,0.335625,0.0,0.0,0.21660649819494585,0.05619266055045872,
0.4,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.2828379674017258,0.215,0.0,0.0,0.07942238267148015,0.016055045871559634,
0.45,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.3068072866730585,0.079375,0.0,0.0,0.0,0.0011467889908256881,
0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.19463087248322147,0.01375,0.0,0.0,0.0,0.0,
0.55,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.040268456375838924,0.00375,0.0,0.0,0.0,0.0,
0.6000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.65,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.7000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.8,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.9,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
