scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.005752636625119847,0.0,0.0,0.0,0.0,0.0,
1.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.16176470588235295,0.33875,0.04332129963898917,0.0,
0.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.061274509803921566,0.24875,0.01444043321299639,0.0,
0.0,0.25,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.034403669724770644,
0.0,0.5,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,0.5,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.12655800575263662,0.0,0.0,0.0,0.0,0.6009174311926605,
1.0,0.5,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.45254074784276127,0.0,0.28431372549019607,0.325,0.0,0.7442660550458715,
0.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,0.75,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.08533077660594439,0.0,0.0,0.0,0.0,0.4908256880733945,
1.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.40076701821668265,0.0,0.25735294117647056,0.48875,0.0,0.6834862385321101,
0.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.013422818791946308,0.0,0.0,0.0,0.0,0.20756880733944955,
1.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-sst2,0.44007670182166825,0.0,0.04656862745098039,0.031875,0.0,0.7488532110091743,
0.0,0.25,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0011467889908256881,
1.0,0.5,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0028763183125599234,0.0,0.14460784313725492,0.009375,0.0,0.0,0.4469467216123158
0.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
1.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0019175455417066154,0.0,0.23039215686274508,0.085625,0.0,0.0,0.4387644894050995
0.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-stsb,0.0028763183125599234,0.0,0.05392156862745098,0.0025,0.0,0.0,0.15745724536608705
0.0,0.25,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.006880733944954129,
0.0,0.5,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,0.5,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.25023969319271333,0.0,0.0,0.0,0.0,0.6307339449541285,
1.0,0.5,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.4333652924256951,0.0,0.30392156862745096,0.0,0.0036101083032490976,0.6112385321100917,
0.0,0.75,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.15915627996164908,0.0,0.0,0.0,0.0,0.4690366972477064,
1.0,0.75,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.35186960690316393,0.0,0.28431372549019607,0.0,0.05054151624548736,0.5045871559633027,
0.0,1.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.019175455417066157,0.0,0.0,0.0,0.0,0.16055045871559634,
1.0,1.0,glue-cola,glue-mrpc,glue-rte,glue-sst2,0.33940556088207097,0.0,0.06862745098039216,0.0,0.01444043321299639,0.5561926605504587,
0.0,0.25,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.01118902615733649
0.0,0.5,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.028763183125599234,0.0,0.0,0.0,0.0,0.0,0.04811335458319238
1.0,0.5,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.027804410354745925,0.0,0.29411764705882354,0.0,0.0,0.0,0.6714190665956983
0.0,0.75,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,
1.0,0.75,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.003835091083413231,0.0,0.26715686274509803,0.0,0.007220216606498195,0.0,0.5583784182306596
0.0,1.0,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,glue-cola,glue-mrpc,glue-rte,glue-stsb,0.0019175455417066154,0.0,0.031862745098039214,0.0,0.0,0.0,0.3417548788938028
0.0,0.25,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.011467889908256881,
0.0,0.5,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,0.5,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.13135186960690318,0.0,0.0,0.0,0.0,0.6571100917431193,0.03615432316353424
1.0,0.5,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.5369127516778524,0.0,0.0,0.0,0.0,0.7660550458715596,0.452770170939183
0.0,0.75,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.052732502396931925,0.0,0.0,0.0,0.0,0.411697247706422,0.03615432316353424
1.0,0.75,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.5033557046979866,0.0,0.0,0.0,0.0,0.7534403669724771,0.4610331335023414
0.0,1.0,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.0028763183125599234,0.0,0.0,0.0,0.0,0.17660550458715596,
1.0,1.0,glue-cola,glue-mrpc,glue-sst2,glue-stsb,0.47746883988494726,0.0,0.0,0.0,0.0,0.819954128440367,0.2501978590791426
0.0,0.25,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.0,0.5,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-qqp,glue-rte,glue-sst2,0.11792905081495686,0.0,0.0,0.0,0.0,0.5206422018348624,
1.0,0.5,glue-cola,glue-qqp,glue-rte,glue-sst2,0.5148609779482263,0.0,0.0,0.583125,0.02888086642599278,0.9013761467889908,
0.0,0.75,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-qqp,glue-rte,glue-sst2,0.09300095877277086,0.0,0.0,0.0,0.0,0.3853211009174312,
1.0,0.75,glue-cola,glue-qqp,glue-rte,glue-sst2,0.5186960690316395,0.0,0.0,0.59375,0.0036101083032490976,0.8692660550458715,
0.0,1.0,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-qqp,glue-rte,glue-sst2,0.006711409395973154,0.0,0.0,0.0,0.0,0.08944954128440367,
1.0,1.0,glue-cola,glue-qqp,glue-rte,glue-sst2,0.48705656759348037,0.0,0.0,0.05125,0.0,0.8451834862385321,
0.0,0.25,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,
1.0,0.5,glue-cola,glue-qqp,glue-rte,glue-stsb,0.10067114093959731,0.0,0.0,0.00125,0.018050541516245487,0.0,0.7232614042865105
0.0,0.75,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.75,glue-cola,glue-qqp,glue-rte,glue-stsb,0.04218600191754554,0.0,0.0,0.004375,0.07220216606498195,0.0,0.5748402228136967
0.0,1.0,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,glue-cola,glue-qqp,glue-rte,glue-stsb,0.01725790987535954,0.0,0.0,0.0,0.01444043321299639,0.0,0.17309153955789114
0.0,0.25,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.014908256880733946,
0.0,0.5,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.029721955896452542,0.0,0.0,0.0,0.0,0.5481651376146789,
1.0,0.5,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.4228187919463087,0.0,0.0,0.0,0.0,0.8967889908256881,0.45638240867304614
0.0,0.75,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.012464046021093002,0.0,0.0,0.0,0.0,0.3738532110091743,
1.0,0.75,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.3959731543624161,0.0,0.0,0.0,0.0,0.8841743119266054,0.364873842367718
0.0,1.0,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.14564220183486237,
1.0,1.0,glue-cola,glue-qqp,glue-sst2,glue-stsb,0.31639501438159157,0.0,0.0,0.0,0.0,0.875,0.06526742955611325
0.0,0.25,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-rte,glue-sst2,glue-stsb,0.09395973154362416,0.0,0.0,0.0,0.0,0.17660550458715596,0.04449048663189205
1.0,0.5,glue-cola,glue-rte,glue-sst2,glue-stsb,0.5321188878235859,0.0,0.0,0.0,0.0,0.551605504587156,0.7579594931747493
0.0,0.75,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-rte,glue-sst2,glue-stsb,0.04218600191754554,0.0,0.0,0.0,0.0,0.034403669724770644,0.04449048663189205
1.0,0.75,glue-cola,glue-rte,glue-sst2,glue-stsb,0.5292425695110259,0.0,0.0,0.0,0.0,0.18922018348623854,0.733198134021647
0.0,1.0,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-rte,glue-sst2,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.005733944954128441,
1.0,1.0,glue-cola,glue-rte,glue-sst2,glue-stsb,0.4534995206136146,0.0,0.0,0.0,0.0,0.09174311926605505,0.5933848343163258
0.0,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,
1.0,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.053125,0.08823529411764706,0.05625,0.2743682310469314,0.0,
0.0,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.021660649819494584,0.0,
1.0,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.105,0.012254901960784314,0.004375,0.4332129963898917,0.0,
0.0,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
1.0,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,0.0,0.038125,0.0,0.003125,0.4151624548736462,0.0,
0.0,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,0.0,0.000625,0.0,0.0,0.0,0.01834862385321101,
0.0,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
