scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.8,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.00375,0.0,0.0,0.0,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.165625,0.0,0.0,0.0,0.0,
0.9,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0009587727708533077,0.116875,0.0,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.000625,0.0,0.0,0.0,0.0,
1.0,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.004793863854266539,0.0,0.0,0.0,0.0,0.033256880733944956,
