scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.65,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.08437200383509108,0.014375,0.6764705882352942,0.095625,0.0,0.04243119266055046,0.5680519141833279
0.7000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.07574304889741132,0.009375,0.7745098039215687,0.09875,0.0,0.01834862385321101,0.5146292825778463
0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.06999041227229147,0.003125,0.7892156862745098,0.101875,0.0,0.0045871559633027525,0.4418350062792749
0.8,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.07094918504314478,0.000625,0.8014705882352942,0.0975,0.0,0.0022935779816513763,0.2745091784923339
0.8500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.07094918504314478,0.0,0.7990196078431373,0.088125,0.0,0.0011467889908256881,0.12997588311758024
0.9,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.07957813998082454,0.0,0.7867647058823529,0.0775,0.0,0.0,0.0398942338626869
0.9500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.07190795781399809,0.0,0.7794117647058824,0.059375,0.0,0.0,
1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.06807286673058485,0.0,0.7573529411764706,0.0425,0.0,0.0,
0.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.011467889908256881,
0.15000000000000002,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.15052732502396932,0.0,0.0,0.0,0.018050541516245487,0.2809633027522936,
0.2,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.43815915627996166,0.003125,0.0,0.0,0.3249097472924188,0.5080275229357798,0.08593838313316067
0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.40939597315436244,0.1575,0.004901960784313725,0.0,0.4548736462093863,0.4988532110091743,0.12482200415224995
0.30000000000000004,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.3336529242569511,0.3375,0.12745098039215685,0.0,0.6498194945848376,0.38646788990825687,0.09001307722996622
0.35000000000000003,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.2521572387344199,0.346875,0.15441176470588236,0.0,0.779783393501805,0.25229357798165136,0.06755470837206162
0.4,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.18024928092042186,0.330625,0.1323529411764706,0.0,0.7833935018050542,0.15711009174311927,0.08190366843844184
0.45,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.11984659635666348,0.3175,0.1053921568627451,0.0,0.7075812274368231,0.06651376146788991,0.11917608335506037
0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.08533077660594439,0.3,0.0857843137254902,0.0,0.6353790613718412,0.0194954128440367,0.18944243922625043
0.55,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.06423777564717162,0.283125,0.0661764705882353,0.0,0.592057761732852,0.0034403669724770644,0.30016400816382816
0.6000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.053691275167785234,0.271875,0.056372549019607844,0.0,0.5667870036101083,0.0011467889908256881,0.34401585127032724
0.65,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.05081495685522531,0.261875,0.049019607843137254,0.0,0.5451263537906137,0.0,0.3712828838418467
0.7000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.040268456375838924,0.259375,0.04411764705882353,0.0,0.5451263537906137,0.0,0.37849827488513166
0.75,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.029721955896452542,0.259375,0.03676470588235294,0.0,0.5306859205776173,0.0,0.365331042926738
0.8,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.026845637583892617,0.26125,0.03431372549019608,0.0,0.5342960288808665,0.0,0.34520634464988126
0.8500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.024928092042186004,0.26375,0.022058823529411766,0.0,0.51985559566787,0.0,0.3031292076490377
0.9,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.01821668264621285,0.265,0.022058823529411766,0.0,0.5018050541516246,0.0,0.27298731478482186
0.9500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.01821668264621285,0.270625,0.01715686274509804,0.0,0.49458483754512633,0.0,0.21734764475598004
1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.012464046021093002,0.2775,0.01715686274509804,0.0,0.5054151624548736,0.0,0.1758057483045895
0.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.15000000000000002,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.07574304889741132,0.0,0.0,0.0,0.007220216606498195,0.143348623853211,
0.2,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4218600191754554,0.00125,0.0,0.0,0.296028880866426,0.44036697247706424,
0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.47171620325982744,0.11375,0.0,0.0,0.48014440433212996,0.5665137614678899,
0.30000000000000004,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.42857142857142855,0.359375,0.0,0.0,0.5270758122743683,0.5871559633027523,
0.35000000000000003,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.38638542665388304,0.4075,0.0,0.01125,0.6714801444043321,0.533256880733945,
0.4,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.3461169702780441,0.403125,0.0,0.058125,0.7509025270758123,0.44724770642201833,
0.45,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.3029721955896453,0.4025,0.0,0.110625,0.8158844765342961,0.356651376146789,0.04311052241795495
0.5,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.21476510067114093,0.39375,0.0,0.10375,0.8158844765342961,0.2511467889908257,0.07207694294372974
0.55,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.15148609779482264,0.371875,0.0,0.090625,0.8050541516245487,0.15825688073394495,0.12568709942137413
0.6000000000000001,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0987535953978907,0.340625,0.0,0.07125,0.7653429602888087,0.09288990825688073,0.17183127420412395
