scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.3087248322147651,0.18125,0.0,0.020625,0.0,0.0,0.03854271775732677
0.8,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.3077660594439118,0.16625,0.0,0.004375,0.0,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.3077660594439118,0.14,0.0,0.0025,0.0,0.0,
0.9,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.3077660594439118,0.11125,0.0,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.30488974113135187,0.08875,0.0,0.0,0.0,0.0,
1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.30393096836049854,0.060625,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,
0.2,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.053691275167785234,0.0,0.0,0.0,0.0,0.19495412844036697,
0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.44007670182166825,0.000625,0.0,0.0,0.0036101083032490976,0.5711009174311926,
0.30000000000000004,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.6164908916586769,0.019375,0.0,0.0,0.007220216606498195,0.7305045871559633,
0.35000000000000003,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.5378715244487057,0.10125,0.0,0.0,0.032490974729241874,0.6284403669724771,
0.4,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.4228187919463087,0.1825,0.0,0.0,0.018050541516245487,0.38188073394495414,
0.45,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.33940556088207097,0.218125,0.0,0.0,0.0,0.2018348623853211,
0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.3221476510067114,0.23,0.0,0.0,0.0,0.10206422018348624,
