scaling_factor,k,dataset:0,dataset:1,dataset:2,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
1.0,0.5,glue-cola,glue-qqp,glue-stsb,0.6788111217641419,0.0,0.0,0.0,0.0,0.006880733944954129,0.03763571122923867
0.0,0.75,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.75,glue-cola,glue-qqp,glue-stsb,0.3087248322147651,0.0,0.0,0.0,0.0,0.0011467889908256881,
1.0,0.75,glue-cola,glue-qqp,glue-stsb,0.6788111217641419,0.0,0.0,0.0,0.0,0.006880733944954129,0.03763571122923867
0.0,1.0,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,1.0,glue-cola,glue-qqp,glue-stsb,0.3087248322147651,0.0,0.0,0.0,0.0,0.0011467889908256881,
1.0,1.0,glue-cola,glue-qqp,glue-stsb,0.6788111217641419,0.0,0.0,0.0,0.0,0.006880733944954129,0.03763571122923867
0.0,0.25,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-rte,glue-sst2,0.11217641418983701,0.0,0.0,0.0,0.0,0.04472477064220184,
0.75,0.25,glue-cola,glue-rte,glue-sst2,0.6615532118887824,0.0,0.0,0.0,0.06498194945848375,0.6674311926605505,
1.0,0.25,glue-cola,glue-rte,glue-sst2,0.6577181208053692,0.0,0.0,0.0,0.02888086642599278,0.3761467889908257,
0.0,0.5,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-rte,glue-sst2,0.009587727708533078,0.0,0.0,0.0,0.0,0.005733944954128441,
0.75,0.5,glue-cola,glue-rte,glue-sst2,0.5637583892617449,0.0,0.0,0.0,0.0036101083032490976,0.43922018348623854,
1.0,0.5,glue-cola,glue-rte,glue-sst2,0.673058485139022,0.0,0.0,0.0,0.04332129963898917,0.6089449541284404,
0.0,0.75,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-rte,glue-sst2,0.009587727708533078,0.0,0.0,0.0,0.0,0.005733944954128441,
0.75,0.75,glue-cola,glue-rte,glue-sst2,0.5637583892617449,0.0,0.0,0.0,0.0036101083032490976,0.43922018348623854,
1.0,0.75,glue-cola,glue-rte,glue-sst2,0.673058485139022,0.0,0.0,0.0,0.04332129963898917,0.6089449541284404,
0.0,1.0,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-rte,glue-sst2,0.009587727708533078,0.0,0.0,0.0,0.0,0.005733944954128441,
0.75,1.0,glue-cola,glue-rte,glue-sst2,0.5637583892617449,0.0,0.0,0.0,0.0036101083032490976,0.43922018348623854,
1.0,1.0,glue-cola,glue-rte,glue-sst2,0.673058485139022,0.0,0.0,0.0,0.04332129963898917,0.6089449541284404,
0.0,0.25,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-rte,glue-stsb,0.0364333652924257,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-cola,glue-rte,glue-stsb,0.6414189837008629,0.0,0.0,0.0,0.24548736462093862,0.0,0.021137292155063783
1.0,0.25,glue-cola,glue-rte,glue-stsb,0.6883988494726749,0.0,0.0,0.0,0.4693140794223827,0.0,0.21993951361761999
0.0,0.5,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-cola,glue-rte,glue-stsb,0.27804410354745923,0.0,0.0,0.0,0.05054151624548736,0.0,
1.0,0.5,glue-cola,glue-rte,glue-stsb,0.6663470757430489,0.0,0.0,0.0,0.3176895306859206,0.0,0.1576142080592338
0.0,0.75,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-cola,glue-rte,glue-stsb,0.27804410354745923,0.0,0.0,0.0,0.05054151624548736,0.0,
1.0,0.75,glue-cola,glue-rte,glue-stsb,0.6663470757430489,0.0,0.0,0.0,0.3176895306859206,0.0,0.1576142080592338
0.0,1.0,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-cola,glue-rte,glue-stsb,0.27804410354745923,0.0,0.0,0.0,0.05054151624548736,0.0,
1.0,1.0,glue-cola,glue-rte,glue-stsb,0.6663470757430489,0.0,0.0,0.0,0.3176895306859206,0.0,0.1576142080592338
0.0,0.25,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-sst2,glue-stsb,0.14285714285714285,0.0,0.0,0.0,0.0,0.1926605504587156,
0.75,0.25,glue-cola,glue-sst2,glue-stsb,0.6720997123681688,0.0,0.0,0.0,0.0,0.838302752293578,0.015368202889666203
1.0,0.25,glue-cola,glue-sst2,glue-stsb,0.6720997123681688,0.0,0.0,0.0,0.0,0.7029816513761468,0.11175489845608708
0.0,0.5,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-sst2,glue-stsb,0.007670182166826462,0.0,0.0,0.0,0.0,0.03669724770642202,
0.75,0.5,glue-cola,glue-sst2,glue-stsb,0.6069031639501438,0.0,0.0,0.0,0.0,0.7454128440366973,
1.0,0.5,glue-cola,glue-sst2,glue-stsb,0.6749760306807286,0.0,0.0,0.0,0.0,0.8107798165137615,0.05354625121117857
0.0,0.75,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-sst2,glue-stsb,0.007670182166826462,0.0,0.0,0.0,0.0,0.03669724770642202,
0.75,0.75,glue-cola,glue-sst2,glue-stsb,0.6069031639501438,0.0,0.0,0.0,0.0,0.7454128440366973,
1.0,0.75,glue-cola,glue-sst2,glue-stsb,0.6749760306807286,0.0,0.0,0.0,0.0,0.8107798165137615,0.05354625121117857
0.0,1.0,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-cola,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-sst2,glue-stsb,0.007670182166826462,0.0,0.0,0.0,0.0,0.03669724770642202,
0.75,1.0,glue-cola,glue-sst2,glue-stsb,0.6069031639501438,0.0,0.0,0.0,0.0,0.7454128440366973,
1.0,1.0,glue-cola,glue-sst2,glue-stsb,0.6749760306807286,0.0,0.0,0.0,0.0,0.8107798165137615,0.05354625121117857
0.0,0.25,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-qqp,0.0,0.000625,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mnli,glue-mrpc,glue-qqp,0.0,0.07625,0.0,0.009375,0.0,0.0,-0.0323030368810438
1.0,0.25,glue-mnli,glue-mrpc,glue-qqp,0.0,0.294375,0.0,0.499375,0.0,0.0011467889908256881,
0.0,0.5,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-mrpc,glue-qqp,0.0,0.00625,0.0,0.0,0.0,0.0,
1.0,0.5,glue-mnli,glue-mrpc,glue-qqp,0.0,0.1825,0.0,0.22,0.0,0.0,
0.0,0.75,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-mrpc,glue-qqp,0.0,0.00625,0.0,0.0,0.0,0.0,
1.0,0.75,glue-mnli,glue-mrpc,glue-qqp,0.0,0.1825,0.0,0.22,0.0,0.0,
0.0,1.0,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-mrpc,glue-qqp,0.0,0.00625,0.0,0.0,0.0,0.0,
1.0,1.0,glue-mnli,glue-mrpc,glue-qqp,0.0,0.1825,0.0,0.22,0.0,0.0,
0.0,0.25,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.75,0.25,glue-mnli,glue-mrpc,glue-rte,0.0,0.104375,0.0,0.0,0.48014440433212996,0.0,
1.0,0.25,glue-mnli,glue-mrpc,glue-rte,0.0,0.385625,0.0,0.0,0.5776173285198556,0.0,
0.0,0.5,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-mrpc,glue-rte,0.0,0.005625,0.0,0.0,0.4223826714801444,0.0,
1.0,0.5,glue-mnli,glue-mrpc,glue-rte,0.0,0.22375,0.0,0.0,0.5270758122743683,0.0,
0.0,0.75,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-mrpc,glue-rte,0.0,0.005625,0.0,0.0,0.4223826714801444,0.0,
1.0,0.75,glue-mnli,glue-mrpc,glue-rte,0.0,0.22375,0.0,0.0,0.5270758122743683,0.0,
0.0,1.0,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-mrpc,glue-rte,0.0,0.005625,0.0,0.0,0.4223826714801444,0.0,
1.0,1.0,glue-mnli,glue-mrpc,glue-rte,0.0,0.22375,0.0,0.0,0.5270758122743683,0.0,
0.0,0.25,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-sst2,0.0,0.000625,0.0,0.0,0.0,0.08027522935779817,
0.75,0.25,glue-mnli,glue-mrpc,glue-sst2,0.0,0.14875,0.0,0.0,0.0,0.7786697247706422,
1.0,0.25,glue-mnli,glue-mrpc,glue-sst2,0.0,0.29125,0.0,0.0,0.0036101083032490976,0.9013761467889908,
0.0,0.5,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.005733944954128441,
0.75,0.5,glue-mnli,glue-mrpc,glue-sst2,0.0,0.035625,0.0,0.0,0.0,0.45871559633027525,
1.0,0.5,glue-mnli,glue-mrpc,glue-sst2,0.0,0.25,0.0,0.0,0.0,0.8612385321100917,
0.0,0.75,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.005733944954128441,
0.75,0.75,glue-mnli,glue-mrpc,glue-sst2,0.0,0.035625,0.0,0.0,0.0,0.45871559633027525,
1.0,0.75,glue-mnli,glue-mrpc,glue-sst2,0.0,0.25,0.0,0.0,0.0,0.8612385321100917,
0.0,1.0,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.005733944954128441,
0.75,1.0,glue-mnli,glue-mrpc,glue-sst2,0.0,0.035625,0.0,0.0,0.0,0.45871559633027525,
1.0,1.0,glue-mnli,glue-mrpc,glue-sst2,0.0,0.25,0.0,0.0,0.0,0.8612385321100917,
0.0,0.25,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-stsb,0.0,0.000625,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mnli,glue-mrpc,glue-stsb,0.0,0.11625,0.0,0.0,0.0,0.0,0.037931128685019806
1.0,0.25,glue-mnli,glue-mrpc,glue-stsb,0.0,0.35,0.0,0.0,0.0036101083032490976,0.0,0.2735652484403177
0.0,0.5,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0075,0.0,0.0,0.0,0.0,
1.0,0.5,glue-mnli,glue-mrpc,glue-stsb,0.0,0.210625,0.0,0.0,0.0,0.0,0.15301158541974605
0.0,0.75,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0075,0.0,0.0,0.0,0.0,
1.0,0.75,glue-mnli,glue-mrpc,glue-stsb,0.0,0.210625,0.0,0.0,0.0,0.0,0.15301158541974605
0.0,1.0,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0075,0.0,0.0,0.0,0.0,
1.0,1.0,glue-mnli,glue-mrpc,glue-stsb,0.0,0.210625,0.0,0.0,0.0,0.0,0.15301158541974605
0.0,0.25,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mnli,glue-qqp,glue-rte,0.0,0.044375,0.0,0.009375,0.4729241877256318,0.0,
1.0,0.25,glue-mnli,glue-qqp,glue-rte,0.0,0.269375,0.0,0.499375,0.6678700361010831,0.0,
0.0,0.5,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-qqp,glue-rte,0.0,0.001875,0.0,0.0,0.3249097472924188,0.0,
1.0,0.5,glue-mnli,glue-qqp,glue-rte,0.0,0.124375,0.0,0.09,0.6787003610108303,0.0,
0.0,0.75,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-qqp,glue-rte,0.0,0.001875,0.0,0.0,0.3249097472924188,0.0,
1.0,0.75,glue-mnli,glue-qqp,glue-rte,0.0,0.124375,0.0,0.09,0.6787003610108303,0.0,
0.0,1.0,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-qqp,glue-rte,0.0,0.001875,0.0,0.0,0.3249097472924188,0.0,
1.0,1.0,glue-mnli,glue-qqp,glue-rte,0.0,0.124375,0.0,0.09,0.6787003610108303,0.0,
0.0,0.25,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-qqp,glue-sst2,0.0,0.000625,0.0,0.0,0.0,0.016055045871559634,
0.75,0.25,glue-mnli,glue-qqp,glue-sst2,0.0,0.11,0.0,0.0,0.0,0.625,
1.0,0.25,glue-mnli,glue-qqp,glue-sst2,0.0,0.28375,0.0,0.200625,0.0,0.9013761467889908,
0.0,0.5,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.75,0.5,glue-mnli,glue-qqp,glue-sst2,0.0,0.0175,0.0,0.0,0.0,0.1743119266055046,
1.0,0.5,glue-mnli,glue-qqp,glue-sst2,0.0,0.221875,0.0,0.015,0.0,0.8165137614678899,
0.0,0.75,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.75,0.75,glue-mnli,glue-qqp,glue-sst2,0.0,0.0175,0.0,0.0,0.0,0.1743119266055046,
1.0,0.75,glue-mnli,glue-qqp,glue-sst2,0.0,0.221875,0.0,0.015,0.0,0.8165137614678899,
0.0,1.0,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.75,1.0,glue-mnli,glue-qqp,glue-sst2,0.0,0.0175,0.0,0.0,0.0,0.1743119266055046,
1.0,1.0,glue-mnli,glue-qqp,glue-sst2,0.0,0.221875,0.0,0.015,0.0,0.8165137614678899,
0.0,0.25,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-qqp,glue-stsb,0.0,0.000625,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mnli,glue-qqp,glue-stsb,0.0,0.103125,0.0,0.0,0.0,0.0,
1.0,0.25,glue-mnli,glue-qqp,glue-stsb,0.0,0.350625,0.0,0.230625,0.021660649819494584,0.0,0.25799065371704394
0.0,0.5,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-qqp,glue-stsb,0.0,0.0075,0.0,0.0,0.0,0.0,
1.0,0.5,glue-mnli,glue-qqp,glue-stsb,0.0,0.22,0.0,0.001875,0.0,0.0,0.07155704021258238
0.0,0.75,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-qqp,glue-stsb,0.0,0.0075,0.0,0.0,0.0,0.0,
1.0,0.75,glue-mnli,glue-qqp,glue-stsb,0.0,0.22,0.0,0.001875,0.0,0.0,0.07155704021258238
0.0,1.0,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-qqp,glue-stsb,0.0,0.0075,0.0,0.0,0.0,0.0,
1.0,1.0,glue-mnli,glue-qqp,glue-stsb,0.0,0.22,0.0,0.001875,0.0,0.0,0.07155704021258238
0.0,0.25,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.007220216606498195,0.0022935779816513763,
0.75,0.25,glue-mnli,glue-rte,glue-sst2,0.0,0.100625,0.0,0.0,0.3898916967509025,0.16169724770642202,
1.0,0.25,glue-mnli,glue-rte,glue-sst2,0.0,0.361875,0.0,0.0,0.5054151624548736,0.5986238532110092,
0.0,0.5,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-rte,glue-sst2,0.0,0.009375,0.0,0.0,0.2888086642599278,0.034403669724770644,
1.0,0.5,glue-mnli,glue-rte,glue-sst2,0.0,0.26875,0.0,0.0,0.44765342960288806,0.29357798165137616,
0.0,0.75,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-rte,glue-sst2,0.0,0.009375,0.0,0.0,0.2888086642599278,0.034403669724770644,
1.0,0.75,glue-mnli,glue-rte,glue-sst2,0.0,0.26875,0.0,0.0,0.44765342960288806,0.29357798165137616,
0.0,1.0,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-rte,glue-sst2,0.0,0.009375,0.0,0.0,0.2888086642599278,0.034403669724770644,
1.0,1.0,glue-mnli,glue-rte,glue-sst2,0.0,0.26875,0.0,0.0,0.44765342960288806,0.29357798165137616,
0.0,0.25,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.02888086642599278,0.0,
0.75,0.25,glue-mnli,glue-rte,glue-stsb,0.0,0.175625,0.0,0.0,0.5234657039711191,0.0,
1.0,0.25,glue-mnli,glue-rte,glue-stsb,0.0,0.404375,0.0,0.0,0.5270758122743683,0.0,
0.0,0.5,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mnli,glue-rte,glue-stsb,0.0,0.02125,0.0,0.0,0.4981949458483754,0.0,
