scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.20901246404602108,0.00125,0.0024509803921568627,0.0,0.19133574007220217,0.5447247706422018,
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.20134228187919462,0.023125,0.05392156862745098,0.02875,0.296028880866426,0.569954128440367,
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.15052732502396932,0.114375,0.2107843137254902,0.21,0.3176895306859206,0.41743119266055045,
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.08820709491850431,0.201875,0.3014705882352941,0.405,0.30324909747292417,0.2603211009174312,
0.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.005752636625119847,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.028763183125599234,0.0,0.0,0.0,0.0,0.0,0.2632393866873629
0.6000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.031639501438159155,0.0,0.0,0.0,0.02888086642599278,0.0,0.5113691378939755
0.7000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.016299137104506232,0.015625,0.0,0.0,0.19494584837545126,0.0,0.6102516970094857
0.8,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0028763183125599234,0.096875,0.0,0.0,0.30324909747292417,0.0,0.6372536774277489
0.9,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.11,0.0024509803921568627,0.0,0.19855595667870035,0.0,0.6536478224602228
1.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.08625,0.0196078431372549,0.0,0.23465703971119134,0.0,0.6523170730605266
0.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.03451581975071908,0.0,0.0,0.0,0.021660649819494584,0.0,0.09610612578549502
