scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
1.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.5167785234899329,0.381875,0.2769607843137255,0.0,0.49458483754512633,0.0,
0.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.003835091083413231,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.5,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.0862895493767977,0.0,0.0,0.0,0.1552346570397112,0.0011467889908256881,
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.34036433365292423,0.015625,0.004901960784313725,0.0,0.4151624548736462,0.0045871559633027525,
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.5100671140939598,0.16875,0.09558823529411764,0.0,0.4729241877256318,0.013761467889908258,
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.5426653883029722,0.31375,0.23039215686274508,0.0,0.6028880866425993,0.008027522935779817,
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.5273250239693192,0.3375,0.24019607843137256,0.0,0.6714801444043321,0.0011467889908256881,
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-rte,0.5004793863854267,0.3525,0.24509803921568626,0.0,0.6823104693140795,0.0,
0.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0009587727708533077,0.0,0.0,0.0,0.0,0.008027522935779817,
0.4,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.16586768935762225,0.0,0.0,0.0,0.0,0.23394495412844038,
0.5,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.5599232981783318,0.006875,0.0024509803921568627,0.0,0.0,0.6307339449541285,
0.6000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6481303930968361,0.054375,0.07598039215686274,0.0,0.0,0.6444954128440367,
0.7000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6893576222435283,0.17,0.29901960784313725,0.0,0.0,0.48623853211009177,
0.8,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6883988494726749,0.415,0.46568627450980393,0.0,0.018050541516245487,0.2706422018348624,
0.9,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6845637583892618,0.60625,0.6323529411764706,0.0,0.12274368231046931,0.12844036697247707,
1.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6855225311601151,0.658125,0.7377450980392157,0.0,0.11191335740072202,0.04128440366972477,
0.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.4,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.1112176414189837,0.0,0.0,0.0,0.0,0.12958715596330275,
0.5,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.5167785234899329,0.001875,0.0,0.0,0.0,0.5252293577981652,
0.6000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6529242569511026,0.05375,0.056372549019607844,0.0,0.010830324909747292,0.6788990825688074,
0.7000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6720997123681688,0.300625,0.23039215686274508,0.0,0.1263537906137184,0.5527522935779816,
0.8,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.7018216682646213,0.496875,0.44607843137254904,0.0,0.23465703971119134,0.36353211009174313,
0.9,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6922339405560882,0.58125,0.5686274509803921,0.0,0.26714801444043323,0.2018348623853211,
1.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6951102588686481,0.629375,0.6470588235294118,0.0,0.19494584837545126,0.08944954128440367,
0.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.4,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0364333652924257,0.0,0.0,0.0,0.0,0.07110091743119266,
0.5,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.33940556088207097,0.0,0.0,0.0,0.0,0.411697247706422,
0.6000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6174496644295302,0.00875,0.004901960784313725,0.0,0.0,0.6938073394495413,
0.7000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6558005752636625,0.090625,0.09313725490196079,0.0,0.018050541516245487,0.6777522935779816,
0.8,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6845637583892618,0.3325,0.25245098039215685,0.0,0.12274368231046931,0.5561926605504587,
0.9,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.697986577181208,0.506875,0.45098039215686275,0.0,0.20577617328519857,0.38188073394495414,
1.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6951102588686481,0.5825,0.5392156862745098,0.0,0.21299638989169675,0.2305045871559633,
0.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.4,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.015340364333652923,0.0,0.0,0.0,0.0,0.04243119266055046,
0.5,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.2224352828379674,0.0,0.0,0.0,0.0,0.30619266055045874,
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.5560882070949185,0.005625,0.0,0.0,0.0,0.661697247706422,
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6529242569511026,0.035625,0.024509803921568627,0.0,0.0036101083032490976,0.7396788990825688,
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6653883029721956,0.168125,0.13970588235294118,0.0,0.02888086642599278,0.6422018348623854,
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.697986577181208,0.403125,0.32598039215686275,0.0,0.12274368231046931,0.518348623853211,
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-sst2,0.6912751677852349,0.544375,0.4681372549019608,0.0,0.18772563176895307,0.3555045871559633,
0.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.023010546500479387,0.0,0.0,0.0,0.0,0.0,0.19533634205004544
0.5,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.1840843720038351,0.000625,0.0,0.0,0.0,0.0,0.636125958411011
0.6000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.3950143815915628,0.015625,0.0,0.0,0.0,0.0,0.7590138956165149
0.7000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.4247363374880153,0.056875,0.0,0.0,0.0,0.0,0.7855890395095396
0.8,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.37488015340364333,0.105,0.0,0.0,0.0,0.0,0.8169018745469252
0.9,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.3422818791946309,0.143125,0.0,0.0,0.0,0.0,0.8423526186746522
1.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.31639501438159157,0.17625,0.0,0.0,0.0,0.0,0.8464532633989529
0.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.01725790987535954,0.0,0.0,0.0,0.0,0.0,0.18984794799714497
0.5,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.16490891658676893,0.0,0.0,0.0,0.0,0.0,0.6296209357841372
0.6000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.3998082454458293,0.00625,0.0,0.0,0.0,0.0,0.7499731853750186
0.7000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.4592521572387344,0.04375,0.0,0.0,0.0,0.0,0.7815516443455818
0.8,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.43815915627996166,0.085,0.007352941176470588,0.0,0.0,0.0,0.8085869333867256
0.9,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.4074784276126558,0.11625,0.02696078431372549,0.0,0.0,0.0,0.8447721944188031
1.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.37679769894535,0.150625,0.03676470588235294,0.0,0.0,0.0,0.860534147075825
0.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0028763183125599234,0.0,0.0,0.0,0.0,0.0,0.0267500194504762
0.5,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.061361457334611694,0.0,0.0,0.0,0.0,0.0,0.4063144237952341
0.6000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.2713326941514861,0.000625,0.0,0.0,0.0,0.0,0.6865915887710003
0.7000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.44870565675934804,0.015625,0.0,0.0,0.0,0.0,0.7552621988279231
0.8,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.46883988494726747,0.0525,0.0,0.0,0.0,0.0,0.7801221059233939
0.9,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.44103547459252157,0.09,0.00980392156862745,0.0,0.0,0.0,0.8020171033166147
1.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.4103547459252157,0.12,0.024509803921568627,0.0,0.0,0.0,0.8374402095773414
0.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.032598274209012464,0.0,0.0,0.0,0.0,0.0,0.19244873973823795
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.16778523489932887,0.0,0.0,0.0,0.0,0.0,0.5932681193740091
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.3835091083413231,0.004375,0.0,0.0,0.0036101083032490976,0.0,0.7299368550807516
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.4650047938638543,0.03375,0.0,0.0,0.0,0.0,0.7661198996702147
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.44870565675934804,0.07375,0.0,0.0,0.0,0.0,0.78315261204043
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-stsb,0.4218600191754554,0.105,0.004901960784313725,0.0,0.0,0.0,0.8037931029827244
0.0,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.3096836049856184,0.000625,0.0,0.0,0.01444043321299639,0.0,
0.6000000000000001,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.6001917545541706,0.04,0.0,0.0,0.27075812274368233,0.0022935779816513763,
0.7000000000000001,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.6567593480345159,0.341875,0.0,0.0,0.4981949458483754,0.008027522935779817,
0.8,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.6883988494726749,0.499375,0.0,0.0,0.6606498194945848,0.005733944954128441,
0.9,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.6864813039309684,0.556875,0.0,0.074375,0.8122743682310469,0.0,
1.0,0.25,glue-cola,glue-mnli,glue-qqp,glue-rte,0.6788111217641419,0.590625,0.0,0.289375,0.8375451263537906,0.0,
0.0,0.5,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
