scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.75,Cars,DTD,EuroSAT,GTSRB,0.6366123616465613,0.4813829787234042,0.6162962962962963,0.4387173396674584,0.516984126984127,0.6261460957178842,0.1347572218807621
0.8,Cars,DTD,EuroSAT,GTSRB,0.6357418231563239,0.4808510638297872,0.6259259259259259,0.4442596991290578,0.5184126984126984,0.62544080604534,0.1355639213275968
0.8500000000000001,Cars,DTD,EuroSAT,GTSRB,0.6369854495709489,0.4813829787234042,0.63,0.4486935866983373,0.5195238095238095,0.6228211586901763,0.1353334357713583
0.9,Cars,DTD,EuroSAT,GTSRB,0.6372341748538739,0.4840425531914893,0.6303703703703704,0.4516231195566112,0.5193650793650794,0.6203022670025189,0.1351029502151198
0.95,Cars,DTD,EuroSAT,GTSRB,0.6393483397587365,0.4851063829787234,0.6281481481481481,0.4558986539984164,0.5168253968253969,0.617984886649874,0.1344114935464044
1.0,Cars,DTD,EuroSAT,GTSRB,0.638477801268499,0.4856382978723404,0.6262962962962964,0.4555027711797308,0.5168253968253969,0.6143073047858942,0.1334895513214505
0.0,Cars,DTD,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,RESISC45,0.5504290511130456,0.4106382978723404,0.2503703703703703,0.2676167854315123,0.4719047619047619,0.6153148614609572,0.0913491087891825
0.1,Cars,DTD,EuroSAT,RESISC45,0.5602536997885835,0.4207446808510638,0.2896296296296296,0.2711005542359461,0.4933333333333333,0.6187909319899244,0.0932698217578365
0.15,Cars,DTD,EuroSAT,RESISC45,0.5714463375202089,0.4297872340425532,0.3259259259259259,0.2723673792557403,0.5115873015873016,0.6219647355163728,0.0949216349108789
0.2,Cars,DTD,EuroSAT,RESISC45,0.5820171620445218,0.4388297872340425,0.39,0.272209026128266,0.5288888888888889,0.624080604534005,0.0965734480639213
0.25,Cars,DTD,EuroSAT,RESISC45,0.5904738216639721,0.4484042553191489,0.437037037037037,0.2725257323832146,0.5453968253968254,0.6271536523929471,0.097879532882606
0.3,Cars,DTD,EuroSAT,RESISC45,0.59880611864196,0.4526595744680851,0.4762962962962963,0.273396674584323,0.5588888888888889,0.6287657430730479,0.0986862323294406
0.35,Cars,DTD,EuroSAT,RESISC45,0.6055217012809352,0.4654255319148936,0.5055555555555555,0.2759303246239113,0.5744444444444444,0.6292695214105793,0.1007606023355869
0.4,Cars,DTD,EuroSAT,RESISC45,0.611864195995523,0.4643617021276596,0.532962962962963,0.2778305621536025,0.5865079365079365,0.6297732997481108,0.1023740012292563
0.45,Cars,DTD,EuroSAT,RESISC45,0.6160925258052481,0.4702127659574468,0.5592592592592592,0.2790182106096595,0.5947619047619047,0.6293702770780857,0.1039105716041794
0.5,Cars,DTD,EuroSAT,RESISC45,0.6203208556149733,0.4723404255319149,0.5833333333333334,0.2792557403008709,0.6052380952380952,0.6295214105793451,0.1053318992009834
0.55,Cars,DTD,EuroSAT,RESISC45,0.6250466359905484,0.477127659574468,0.6166666666666667,0.2798099762470308,0.6090476190476191,0.6274055415617128,0.1072141979102642
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,0.628155702027111,0.4781914893617021,0.6433333333333333,0.2798099762470308,0.6139682539682539,0.6258942065491184,0.1083282114320835
0.65,Cars,DTD,EuroSAT,RESISC45,0.6313891307051361,0.475531914893617,0.6614814814814814,0.2790973871733966,0.6166666666666667,0.6226196473551637,0.1094422249539028
