scaling_factor,k,dataset:0,dataset:1,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.5,0.5,Cars,GTSRB,0.5709488869543589,0.4079787234042553,0.2188888888888888,0.3705463182897862,0.4687301587301587,0.6200503778337532,0.105178242163491
0.75,0.5,Cars,GTSRB,0.5919661733615222,0.4138297872340425,0.2277777777777777,0.4634204275534442,0.4855555555555556,0.6234256926952141,0.1285725261216963
1.0,0.5,Cars,GTSRB,0.6107449322223604,0.4127659574468085,0.2429629629629629,0.5823436262866192,0.4938095238095238,0.6237783375314861,0.1678703134603565
0.0,0.75,Cars,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,GTSRB,0.5500559631886581,0.4015957446808511,0.2222222222222222,0.3110055423594616,0.4563492063492063,0.6140554156171285,0.0961124769514443
0.5,0.75,Cars,GTSRB,0.5711976122372839,0.4101063829787234,0.2133333333333333,0.3897862232779097,0.4720634920634921,0.6199496221662468,0.1143208358942839
0.75,0.75,Cars,GTSRB,0.5909712722298222,0.4154255319148936,0.2074074074074074,0.5157561361836897,0.4931746031746031,0.621360201511335,0.1529655808236017
1.0,0.75,Cars,GTSRB,0.6065166024126353,0.4122340425531915,0.2266666666666666,0.6726840855106888,0.4973015873015873,0.6207556675062972,0.1958358942839582
0.0,1.0,Cars,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,GTSRB,0.549061062056958,0.4015957446808511,0.2222222222222222,0.3065716547901821,0.4542857142857143,0.6136523929471033,0.0953441917639827
0.5,1.0,Cars,GTSRB,0.5651038428056212,0.4090425531914893,0.217037037037037,0.3773555027711797,0.47,0.6186901763224182,0.1107098955132145
0.75,1.0,Cars,GTSRB,0.5810222609128218,0.4138297872340425,0.2103703703703703,0.4897862232779097,0.4880952380952381,0.6223173803526448,0.1432467732022126
1.0,1.0,Cars,GTSRB,0.5950752393980848,0.4143617021276595,0.2233333333333333,0.633174980205859,0.4990476190476191,0.6222166246851385,0.1854256299938537
0.0,0.25,Cars,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,RESISC45,0.5407287650789703,0.400531914893617,0.2222222222222222,0.2661916072842438,0.4588888888888889,0.6128967254408061,0.0899661954517516
0.5,0.25,Cars,RESISC45,0.546325083944783,0.4042553191489361,0.2351851851851852,0.267458432304038,0.4865079365079365,0.6165743073047859,0.0912722802704363
0.75,0.25,Cars,RESISC45,0.5530406665837583,0.4090425531914893,0.2603703703703703,0.2673792557403008,0.5226984126984127,0.6219143576826196,0.0939228641671788
1.0,0.25,Cars,RESISC45,0.5568959084690959,0.4132978723404255,0.29,0.267458432304038,0.5711111111111111,0.6258438287153653,0.0968039336201598
0.0,0.5,Cars,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,RESISC45,0.5501803258301207,0.4031914893617021,0.2314814814814814,0.2658749010292953,0.4811111111111111,0.6151637279596978,0.0913106945298094
0.5,0.5,Cars,RESISC45,0.5713219748787465,0.4127659574468085,0.2751851851851852,0.2669833729216152,0.5474603174603174,0.6226700251889169,0.0951137062077443
0.75,0.5,Cars,RESISC45,0.5932097997761473,0.4159574468085106,0.3237037037037037,0.2673792557403008,0.6419047619047619,0.6286649874055416,0.1004917025199754
1.0,0.5,Cars,RESISC45,0.6090038552418854,0.4074468085106383,0.3537037037037037,0.271021377672209,0.7204761904761905,0.6224181360201512,0.1055623847572218
0.0,0.75,Cars,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,RESISC45,0.5510508643203582,0.4031914893617021,0.2329629629629629,0.2656373713380839,0.4866666666666667,0.6151637279596978,0.0918100799016595
0.5,0.75,Cars,RESISC45,0.5730630518592215,0.4132978723404255,0.2748148148148148,0.2637371338083927,0.5633333333333334,0.6234256926952141,0.0963429625076828
0.75,0.75,Cars,RESISC45,0.5971894043029474,0.4191489361702127,0.3092592592592592,0.2588281868566904,0.6625396825396825,0.6290176322418136,0.1028349723417332
1.0,0.75,Cars,RESISC45,0.6138539982589231,0.4148936170212766,0.32,0.2539192399049881,0.7503174603174603,0.618287153652393,0.1089428395820528
0.0,1.0,Cars,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,RESISC45,0.5496828752642706,0.4042553191489361,0.2307407407407407,0.2660332541567696,0.4820634920634921,0.6148110831234257,0.0914643515673017
0.5,1.0,Cars,RESISC45,0.5677154582763337,0.4143617021276595,0.2714814814814815,0.2645288994457641,0.5474603174603174,0.621360201511335,0.095459434542102
0.75,1.0,Cars,RESISC45,0.5891058326078846,0.4191489361702127,0.3096296296296296,0.2614410134600158,0.6387301587301587,0.6296725440806046,0.1014136447449293
1.0,1.0,Cars,RESISC45,0.6051486133565477,0.4154255319148936,0.3322222222222222,0.2572446555819477,0.7192063492063492,0.6258438287153653,0.1078672403196066
0.0,0.25,Cars,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,SUN397,0.5424698420594454,0.4026595744680851,0.2181481481481481,0.2657957244655582,0.453015873015873,0.6150629722921914,0.0900046097111247
0.5,0.25,Cars,SUN397,0.5520457654520582,0.4058510638297872,0.2225925925925926,0.2676167854315123,0.462063492063492,0.6253400503778338,0.092078979717271
0.75,0.25,Cars,SUN397,0.5654769307300087,0.4122340425531915,0.2244444444444444,0.2717339667458432,0.4714285714285714,0.638992443324937,0.0954978488014751
1.0,0.25,Cars,SUN397,0.5765452058201717,0.4180851063829787,0.2311111111111111,0.2732383214568488,0.4865079365079365,0.6500755667506297,0.098878303626306
0.0,0.5,Cars,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,SUN397,0.5556522820544708,0.4037234042553191,0.2229629629629629,0.2680126682501979,0.4595238095238095,0.6207052896725441,0.0915411800860479
0.5,0.5,Cars,SUN397,0.5836338763835344,0.4154255319148936,0.2262962962962963,0.2737925574030087,0.476984126984127,0.6405037783375315,0.0963813767670559
0.75,0.5,Cars,SUN397,0.6188285039174232,0.425,0.2503703703703703,0.2762470308788599,0.4998412698412698,0.6585894206549119,0.103718500307314
1.0,0.5,Cars,SUN397,0.6424574057952991,0.4170212765957446,0.2911111111111111,0.2770387965162312,0.5136507936507937,0.6672544080604534,0.114858635525507
0.0,0.75,Cars,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,SUN397,0.5576420843178709,0.4042553191489361,0.2237037037037037,0.2673000791765637,0.4596825396825397,0.6208060453400503,0.0913491087891825
0.5,0.75,Cars,SUN397,0.587986568834722,0.4159574468085106,0.2303703703703703,0.27458432304038,0.4780952380952381,0.6408060453400504,0.0956130915795943
0.75,0.75,Cars,SUN397,0.6260415371222485,0.4223404255319149,0.2581481481481481,0.2766429136975455,0.5001587301587301,0.6588916876574308,0.1026044867854947
1.0,0.75,Cars,SUN397,0.653028230319612,0.4170212765957446,0.2937037037037037,0.275771971496437,0.5122222222222222,0.6657934508816121,0.1135141364474492
0.0,1.0,Cars,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,SUN397,0.5557766446959334,0.4042553191489361,0.2222222222222222,0.2668250197941409,0.4574603174603174,0.6198992443324937,0.0909649661954517
0.5,1.0,Cars,SUN397,0.5840069643079219,0.4132978723404255,0.2296296296296296,0.2727632620744259,0.4768253968253968,0.6377833753148615,0.0942685925015365
0.75,1.0,Cars,SUN397,0.6168387016540231,0.4218085106382979,0.247037037037037,0.2771179730799683,0.4957142857142857,0.6561209068010075,0.0996081745543946
1.0,1.0,Cars,SUN397,0.6432035816440741,0.4170212765957446,0.2859259259259259,0.2790182106096595,0.5092063492063492,0.6655919395465995,0.1082897971727105
0.0,0.25,Cars,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,SVHN,0.5417236662106704,0.400531914893617,0.2196296296296296,0.2657165479018211,0.449047619047619,0.6113350125944584,0.0928472649047326
0.5,0.25,Cars,SVHN,0.546822534510633,0.4,0.2233333333333333,0.2712589073634204,0.4504761904761905,0.6136523929471033,0.1023355869698832
0.75,0.25,Cars,SVHN,0.5556522820544708,0.401063829787234,0.2237037037037037,0.2776722090261282,0.4576190476190476,0.6171284634760705,0.1202750460971112
1.0,0.25,Cars,SVHN,0.5639845790324587,0.4026595744680851,0.227037037037037,0.2832937450514647,0.463015873015873,0.6205541561712846,0.1572679778733866
0.0,0.5,Cars,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,SVHN,0.5514239522447457,0.4015957446808511,0.2203703703703703,0.2724465558194774,0.4515873015873016,0.613249370277078,0.1026044867854947
0.5,0.5,Cars,SVHN,0.5718194254445964,0.4037234042553191,0.2296296296296296,0.2851939825811559,0.4622222222222222,0.6183375314861461,0.1477412415488629
0.75,0.5,Cars,SVHN,0.5983086680761099,0.4047872340425532,0.23,0.2984956452889944,0.473015873015873,0.6233753148614609,0.3099262446220037
1.0,0.5,Cars,SVHN,0.6194503171247357,0.4079787234042553,0.244074074074074,0.307125890736342,0.4849206349206349,0.626750629722922,0.7042486170866625
0.0,0.75,Cars,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,SVHN,0.5524188533764457,0.4015957446808511,0.2188888888888888,0.2727632620744259,0.4536507936507936,0.6131486146095718,0.1082129686539643
0.5,0.75,Cars,SVHN,0.5756746673299341,0.4037234042553191,0.2281481481481481,0.2850356294536817,0.4676190476190476,0.6166246851385391,0.1785110633066994
0.75,0.75,Cars,SVHN,0.6032831737346102,0.4063829787234042,0.2333333333333333,0.2964370546318289,0.4819047619047619,0.621712846347607,0.5028042409342348
1.0,0.75,Cars,SVHN,0.6230568337271484,0.4058510638297872,0.237037037037037,0.305304829770388,0.4938095238095238,0.6190931989924433,0.786339889366933
0.0,1.0,Cars,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,SVHN,0.5508021390374331,0.4015957446808511,0.2192592592592592,0.2711797307996832,0.452063492063492,0.6130478589420655,0.1054471419791026
0.5,1.0,Cars,SVHN,0.5680885462007214,0.4031914893617021,0.2296296296296296,0.2824228028503563,0.462063492063492,0.6153148614609572,0.1613783036263061
0.75,1.0,Cars,SVHN,0.5909712722298222,0.4085106382978723,0.2385185185185185,0.2920823436262866,0.4773015873015873,0.6205541561712846,0.3873309772587584
1.0,1.0,Cars,SVHN,0.6129834597686855,0.4063829787234042,0.2455555555555555,0.2984164687252573,0.4896825396825396,0.6207052896725441,0.7431238475722188
0.0,0.25,DTD,EuroSAT,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,DTD,EuroSAT,0.5387389628155702,0.4122340425531915,0.2259259259259259,0.2681710213776722,0.453015873015873,0.6122418136020151,0.0894668100799016
0.5,0.25,DTD,EuroSAT,0.5397338639472702,0.4297872340425532,0.2396296296296296,0.2795724465558195,0.4606349206349206,0.6145088161209068,0.0892747387830362
0.75,0.25,DTD,EuroSAT,0.5352568088546201,0.4606382978723404,0.2618518518518518,0.2929532858273951,0.4693650793650794,0.61455919395466,0.0898125384142593
1.0,0.25,DTD,EuroSAT,0.5300335779131948,0.4914893617021276,0.2833333333333333,0.3008709422011085,0.4774603174603175,0.6078589420654912,0.0901966810079901
0.0,0.5,DTD,EuroSAT,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,DTD,EuroSAT,0.5384902375326452,0.4207446808510638,0.2533333333333333,0.2748218527315914,0.4585714285714286,0.6150629722921914,0.0904655808236017
0.5,0.5,DTD,EuroSAT,0.5420967541350579,0.4638297872340425,0.3585185185185185,0.2927949326999208,0.4795238095238095,0.6190428211586901,0.092578365089121
0.75,0.5,DTD,EuroSAT,0.5373709737594826,0.5085106382978724,0.4659259259259259,0.306492478226445,0.4911111111111111,0.6141057934508816,0.0958819913952059
1.0,0.5,DTD,EuroSAT,0.5249347096132322,0.5553191489361702,0.5137037037037037,0.3027711797307997,0.4838095238095238,0.5940554156171285,0.0968039336201598
0.0,0.75,DTD,EuroSAT,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,DTD,EuroSAT,0.5401069518716578,0.4202127659574468,0.264074074074074,0.2729216152019002,0.4617460317460317,0.6153652392947103,0.0902350952673632
0.5,0.75,DTD,EuroSAT,0.5423454794179828,0.4648936170212766,0.4007407407407407,0.2878068091844813,0.4826984126984127,0.6189420654911839,0.0910802089735709
0.75,0.75,DTD,EuroSAT,0.5391120507399577,0.5101063829787233,0.5085185185185185,0.2983372921615201,0.4965079365079365,0.6129471032745591,0.0936923786109403
1.0,0.75,DTD,EuroSAT,0.5275463250839448,0.5484042553191489,0.5744444444444444,0.2930324623911322,0.4838095238095238,0.5889168765743074,0.092078979717271
0.0,1.0,DTD,EuroSAT,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,DTD,EuroSAT,0.5394851386643452,0.4196808510638298,0.257037037037037,0.2724465558194774,0.4593650793650793,0.6147103274559194,0.0903119237861094
0.5,1.0,DTD,EuroSAT,0.5429672926252953,0.4569148936170212,0.3759259259259259,0.2874901029295328,0.4788888888888888,0.6181360201511334,0.0916564228641671
0.75,1.0,DTD,EuroSAT,0.5404800397960453,0.5047872340425532,0.4848148148148148,0.2981789390340459,0.4942857142857143,0.6150629722921914,0.0943070067609096
1.0,1.0,DTD,EuroSAT,0.5291630394229574,0.5468085106382978,0.5485185185185185,0.2950910530482977,0.4871428571428571,0.5972292191435769,0.0946527350952673
0.0,0.25,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,DTD,GTSRB,0.5377440616838701,0.4132978723404255,0.2159259259259259,0.2769596199524941,0.452063492063492,0.6120403022670026,0.090619237861094
0.5,0.25,DTD,GTSRB,0.5382415122497202,0.4303191489361702,0.2096296296296296,0.3057007125890736,0.4576190476190476,0.6148110831234257,0.0934618930547019
0.75,0.25,DTD,GTSRB,0.5369978858350951,0.4558510638297872,0.2003703703703703,0.3443388756927949,0.4641269841269841,0.6162216624685138,0.0966886908420405
1.0,0.25,DTD,GTSRB,0.5291630394229574,0.4930851063829787,0.1855555555555555,0.3803642121931908,0.4649206349206349,0.6103778337531486,0.1028733866011063
0.0,0.5,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,DTD,GTSRB,0.5374953364009452,0.4207446808510638,0.214074074074074,0.3027711797307997,0.4584126984126984,0.6138539042821158,0.094499078057775
0.5,0.5,DTD,GTSRB,0.5386146001741077,0.4558510638297872,0.2051851851851852,0.3728424386381631,0.4784126984126984,0.6180352644836272,0.1086739397664413
0.75,0.5,DTD,GTSRB,0.5271732371595572,0.5122340425531915,0.2066666666666666,0.4558194774346793,0.4919047619047619,0.6147607052896725,0.1362553779963122
1.0,0.5,DTD,GTSRB,0.5009327198109688,0.5478723404255319,0.2188888888888888,0.527790973871734,0.4922222222222222,0.5915869017632241,0.1810464044253227
0.0,0.75,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,DTD,GTSRB,0.5378684243253327,0.4207446808510638,0.2155555555555555,0.3068091844813935,0.4587301587301587,0.6137531486146096,0.0957283343577135
0.5,0.75,DTD,GTSRB,0.5386146001741077,0.4585106382978723,0.2074074074074074,0.3816310372129849,0.4795238095238095,0.6184886649874055,0.1133220651505838
0.75,0.75,DTD,GTSRB,0.5255565228205447,0.5106382978723404,0.2155555555555555,0.4775930324623911,0.4941269841269841,0.6116876574307305,0.1486631837738168
1.0,0.75,DTD,GTSRB,0.493844049247606,0.5393617021276595,0.2255555555555555,0.5588281868566904,0.4944444444444444,0.5826700251889169,0.2024431468961278
0.0,1.0,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,DTD,GTSRB,0.5377440616838701,0.4170212765957446,0.2155555555555555,0.3014251781472684,0.4561904761904762,0.6136523929471033,0.094960049170252
0.5,1.0,DTD,GTSRB,0.5381171496082576,0.4531914893617021,0.2037037037037037,0.3700712589073634,0.4746031746031746,0.6182367758186398,0.110479409956976
0.75,1.0,DTD,GTSRB,0.5277950503668698,0.5031914893617021,0.2137037037037037,0.4558986539984164,0.4928571428571429,0.6140554156171285,0.1416333743085433
1.0,1.0,DTD,GTSRB,0.5021763462255938,0.5340425531914894,0.2148148148148148,0.5395091053048298,0.4942857142857143,0.5919395465994962,0.1937231100184388
0.0,0.25,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,DTD,RESISC45,0.5366247979107076,0.4138297872340425,0.2225925925925926,0.2676167854315123,0.4612698412698413,0.6133501259445844,0.0898893669330055
0.5,0.25,DTD,RESISC45,0.5358786220619326,0.4382978723404255,0.2348148148148148,0.273950910530483,0.4879365079365079,0.6178841309823677,0.0910417947141979
0.75,0.25,DTD,RESISC45,0.5289143141400323,0.475,0.2514814814814815,0.2792557403008709,0.5295238095238095,0.6189420654911839,0.0923094652735095
1.0,0.25,DTD,RESISC45,0.5091406541474941,0.5015957446808511,0.2785185185185185,0.2832937450514647,0.5711111111111111,0.610831234256927,0.0936539643515673
0.0,0.5,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,DTD,RESISC45,0.5394851386643452,0.425,0.2311111111111111,0.2696753760886777,0.4819047619047619,0.6170277078085642,0.0921558082360172
0.5,0.5,DTD,RESISC45,0.5393607760228827,0.4638297872340425,0.2596296296296296,0.2755344418052256,0.549047619047619,0.624080604534005,0.0974569760295021
0.75,0.5,DTD,RESISC45,0.5269245118766323,0.5143617021276595,0.2885185185185185,0.281076801266825,0.6246031746031746,0.6197481108312343,0.1047556853103872
1.0,0.5,DTD,RESISC45,0.4906106205695809,0.5398936170212766,0.2785185185185185,0.2863024544734758,0.6585714285714286,0.5981360201511335,0.1145129071911493
0.0,0.75,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,DTD,RESISC45,0.5407287650789703,0.4234042553191489,0.2337037037037037,0.2684085510688836,0.4844444444444444,0.6171284634760705,0.0924631223110018
0.5,0.75,DTD,RESISC45,0.5429672926252953,0.4654255319148936,0.2614814814814815,0.2718923198733175,0.5558730158730159,0.6247858942065491,0.0975338045482483
