dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,0.6703146374829001,0.5111702127659574,0.8151851851851852,0.4828978622327791,0.7111111111111111,0.6831738035264484,0.21834665027658268
Cars,DTD,EuroSAT,GTSRB,RESISC45,SVHN,0.6650914065414749,0.5,0.7914814814814815,0.5161520190023753,0.7,0.6324937027707809,0.6051014136447449
Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6746673299340878,0.5154255319148936,0.7274074074074074,0.5310372129849564,0.5366666666666666,0.6823677581863979,0.635679164105716
Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6714339012560627,0.5079787234042553,0.8044444444444444,0.31908155186064924,0.7087301587301588,0.6859445843828715,0.5102950215119852
Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6728018903121502,0.5085106382978724,0.4725925925925926,0.5182897862232779,0.6998412698412698,0.6821158690176322,0.6442839582052858
Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6658375823902499,0.4148936170212766,0.7914814814814815,0.5271575613618369,0.7004761904761905,0.6816120906801008,0.6044099569760295
DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5858724039298595,0.5053191489361702,0.7985185185185185,0.5225653206650831,0.6963492063492064,0.680352644836272,0.6150891210817455
