scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.75,Cars,DTD,EuroSAT,SVHN,0.5517970401691332,0.4202127659574468,0.2014814814814814,0.2523357086302454,0.3326984126984127,0.4670528967254408,0.2910648432698217
0.8,Cars,DTD,EuroSAT,SVHN,0.5108817311279692,0.3861702127659574,0.1437037037037037,0.2257323832145684,0.2761904761904762,0.4324433249370277,0.2556468961278426
0.8500000000000001,Cars,DTD,EuroSAT,SVHN,0.4555403556771545,0.35,0.1181481481481481,0.2020585906571654,0.2195238095238095,0.3936020151133501,0.2210356484326982
0.9,Cars,DTD,EuroSAT,SVHN,0.3967168262653899,0.3159574468085106,0.1033333333333333,0.1740300870942201,0.1803174603174603,0.3549118387909319,0.1910341118623233
0.95,Cars,DTD,EuroSAT,SVHN,0.3263275711976122,0.2898936170212766,0.087037037037037,0.146159936658749,0.15,0.3119899244332493,0.1634526736324523
1.0,Cars,DTD,EuroSAT,SVHN,0.2564357666956846,0.2680851063829787,0.0781481481481481,0.1235946159936658,0.1214285714285714,0.2673551637279597,0.1418638598647818
0.0,Cars,DTD,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,RESISC45,0.5429672926252953,0.4069148936170212,0.2233333333333333,0.2734758511480601,0.4565079365079365,0.6129471032745591,0.0914643515673017
0.1,Cars,DTD,GTSRB,RESISC45,0.5512995896032832,0.4191489361702127,0.2281481481481481,0.2894695170229612,0.4773015873015873,0.6159697732997481,0.0946143208358942
0.15,Cars,DTD,GTSRB,RESISC45,0.560129337147121,0.4319148936170213,0.2429629629629629,0.310055423594616,0.5084126984126984,0.621712846347607,0.099838660110633
0.2,Cars,DTD,GTSRB,RESISC45,0.5689590846909588,0.4409574468085106,0.2614814814814815,0.3338875692794932,0.54,0.6262972292191435,0.1068300553165335
0.25,Cars,DTD,GTSRB,RESISC45,0.5781619201591842,0.4542553191489362,0.2862962962962962,0.3604908946951702,0.5765079365079365,0.6294710327455919,0.1164720344191764
0.3,Cars,DTD,GTSRB,RESISC45,0.585001865439622,0.4670212765957446,0.3092592592592592,0.3935866983372921,0.606984126984127,0.6270528967254408,0.1268822987092809
0.35,Cars,DTD,GTSRB,RESISC45,0.5947021514736973,0.475531914893617,0.3185185185185185,0.4259699129057799,0.6387301587301587,0.6215617128463476,0.1394053472649047
0.4,Cars,DTD,GTSRB,RESISC45,0.5943290635493098,0.4813829787234042,0.3159259259259259,0.4528899445764053,0.6598412698412699,0.6100251889168766,0.1503149969268592
0.45,Cars,DTD,GTSRB,RESISC45,0.5954483273224723,0.4787234042553192,0.3066666666666666,0.4757719714964371,0.6719047619047619,0.5950125944584382,0.1605716041794714
0.5,Cars,DTD,GTSRB,RESISC45,0.5887327446834971,0.4686170212765957,0.3014814814814814,0.4883610451306413,0.6676190476190477,0.577934508816121,0.1604179471419791
0.55,Cars,DTD,GTSRB,RESISC45,0.5770426563860216,0.4606382978723404,0.2885185185185185,0.4939034045922407,0.6534920634920635,0.5572292191435768,0.1556545789797172
0.6000000000000001,Cars,DTD,GTSRB,RESISC45,0.5652282054470837,0.4457446808510638,0.2729629629629629,0.5024544734758511,0.6136507936507937,0.534911838790932,0.1486631837738168
