scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
1.0,0.5,Cars,DTD,SVHN,0.5803125,0.4574468085106383,0.25296296296296295,0.293125,0.55625,0.623125,0.585625
0.0,1.0,Cars,DTD,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,DTD,SVHN,0.5565625,0.425531914893617,0.22740740740740742,0.2859375,0.5453125,0.614375,0.139375
0.6666666666666666,1.0,Cars,DTD,SVHN,0.5740625,0.4430851063829787,0.2374074074074074,0.288125,0.5565625,0.61875,0.296875
1.0,1.0,Cars,DTD,SVHN,0.5796875,0.45691489361702126,0.2514814814814815,0.29375,0.5553125,0.6228125,0.5784375
0.0,0.0,Cars,EuroSAT,GTSRB,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,EuroSAT,GTSRB,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6040625,0.094375
0.6666666666666666,0.0,Cars,EuroSAT,GTSRB,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.60375,0.094375
1.0,0.0,Cars,EuroSAT,GTSRB,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.531875,0.60375,0.094375
0.0,0.5,Cars,EuroSAT,GTSRB,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,EuroSAT,GTSRB,0.556875,0.4085106382978723,0.3359259259259259,0.321875,0.5440625,0.61125,0.10125
0.6666666666666666,0.5,Cars,EuroSAT,GTSRB,0.5746875,0.41914893617021276,0.49407407407407405,0.3653125,0.5559375,0.6128125,0.1109375
1.0,0.5,Cars,EuroSAT,GTSRB,0.586875,0.42021276595744683,0.6088888888888889,0.403125,0.555,0.6121875,0.118125
0.0,1.0,Cars,EuroSAT,GTSRB,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,EuroSAT,GTSRB,0.5571875,0.4085106382978723,0.3351851851851852,0.3209375,0.545,0.6109375,0.10125
0.6666666666666666,1.0,Cars,EuroSAT,GTSRB,0.5746875,0.4186170212765957,0.49407407407407405,0.365,0.55625,0.6125,0.1109375
1.0,1.0,Cars,EuroSAT,GTSRB,0.5871875,0.4207446808510638,0.6055555555555555,0.4021875,0.5553125,0.6121875,0.118125
0.0,0.0,Cars,EuroSAT,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,EuroSAT,RESISC45,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.6666666666666666,0.0,Cars,EuroSAT,RESISC45,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.6040625,0.094375
1.0,0.0,Cars,EuroSAT,RESISC45,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.6040625,0.094375
0.0,0.5,Cars,EuroSAT,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,EuroSAT,RESISC45,0.5559375,0.4127659574468085,0.3459259259259259,0.26625,0.5721875,0.6121875,0.096875
0.6666666666666666,0.5,Cars,EuroSAT,RESISC45,0.5796875,0.42021276595744683,0.5166666666666667,0.269375,0.5965625,0.6125,0.0990625
1.0,0.5,Cars,EuroSAT,RESISC45,0.5953125,0.42446808510638295,0.6677777777777778,0.275,0.6121875,0.60875,0.1
0.0,1.0,Cars,EuroSAT,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,EuroSAT,RESISC45,0.5559375,0.4127659574468085,0.34555555555555556,0.2659375,0.571875,0.611875,0.0965625
0.6666666666666666,1.0,Cars,EuroSAT,RESISC45,0.5803125,0.42021276595744683,0.5151851851851852,0.2690625,0.596875,0.611875,0.0990625
1.0,1.0,Cars,EuroSAT,RESISC45,0.595,0.425531914893617,0.6625925925925926,0.275,0.61125,0.6090625,0.1
0.0,0.0,Cars,EuroSAT,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,EuroSAT,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.604375,0.094375
0.6666666666666666,0.0,Cars,EuroSAT,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.60375,0.094375
1.0,0.0,Cars,EuroSAT,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.60375,0.094375
0.0,0.5,Cars,EuroSAT,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,EuroSAT,SUN397,0.5578125,0.40797872340425534,0.3625925925925926,0.2703125,0.550625,0.6175,0.0978125
0.6666666666666666,0.5,Cars,EuroSAT,SUN397,0.583125,0.4154255319148936,0.5218518518518519,0.2815625,0.558125,0.6228125,0.0996875
1.0,0.5,Cars,EuroSAT,SUN397,0.595625,0.4228723404255319,0.6807407407407408,0.2871875,0.555625,0.6228125,0.103125
0.0,1.0,Cars,EuroSAT,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,EuroSAT,SUN397,0.5578125,0.40797872340425534,0.35962962962962963,0.2703125,0.5503125,0.6175,0.0978125
0.6666666666666666,1.0,Cars,EuroSAT,SUN397,0.58375,0.4154255319148936,0.5185185185185185,0.2809375,0.5578125,0.6228125,0.0996875
1.0,1.0,Cars,EuroSAT,SUN397,0.595,0.4223404255319149,0.6751851851851852,0.2853125,0.555625,0.6228125,0.1025
0.0,0.0,Cars,EuroSAT,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,EuroSAT,SVHN,0.53375,0.4,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.6666666666666666,0.0,Cars,EuroSAT,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.269375,0.5321875,0.6040625,0.094375
1.0,0.0,Cars,EuroSAT,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.60375,0.094375
0.0,0.5,Cars,EuroSAT,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,EuroSAT,SVHN,0.5565625,0.4074468085106383,0.3459259259259259,0.279375,0.5484375,0.61125,0.1325
0.6666666666666666,0.5,Cars,EuroSAT,SVHN,0.57625,0.42127659574468085,0.49407407407407405,0.29125,0.5575,0.61,0.25875
1.0,0.5,Cars,EuroSAT,SVHN,0.59,0.42446808510638295,0.5814814814814815,0.298125,0.5565625,0.6115625,0.490625
0.0,1.0,Cars,EuroSAT,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,EuroSAT,SVHN,0.5559375,0.40797872340425534,0.34444444444444444,0.279375,0.54875,0.61125,0.1325
0.6666666666666666,1.0,Cars,EuroSAT,SVHN,0.575,0.4207446808510638,0.4925925925925926,0.2915625,0.558125,0.6096875,0.2571875
1.0,1.0,Cars,EuroSAT,SVHN,0.5890625,0.425,0.5796296296296296,0.298125,0.5559375,0.6121875,0.485625
0.0,0.0,Cars,GTSRB,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,GTSRB,RESISC45,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6040625,0.094375
0.6666666666666666,0.0,Cars,GTSRB,RESISC45,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
1.0,0.0,Cars,GTSRB,RESISC45,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.0,0.5,Cars,GTSRB,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,GTSRB,RESISC45,0.559375,0.4106382978723404,0.2225925925925926,0.321875,0.5759375,0.613125,0.1084375
0.6666666666666666,0.5,Cars,GTSRB,RESISC45,0.5715625,0.4223404255319149,0.22777777777777777,0.3759375,0.60875,0.6159375,0.1278125
1.0,0.5,Cars,GTSRB,RESISC45,0.589375,0.42446808510638295,0.23296296296296296,0.425625,0.6353125,0.6153125,0.1465625
0.0,1.0,Cars,GTSRB,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,GTSRB,RESISC45,0.5590625,0.4106382978723404,0.22333333333333333,0.321875,0.5759375,0.613125,0.108125
0.6666666666666666,1.0,Cars,GTSRB,RESISC45,0.5728125,0.4218085106382979,0.22666666666666666,0.375,0.6090625,0.615625,0.1278125
1.0,1.0,Cars,GTSRB,RESISC45,0.588125,0.423936170212766,0.23296296296296296,0.425,0.6353125,0.6146875,0.14625
0.0,0.0,Cars,GTSRB,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,GTSRB,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6040625,0.094375
