scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.75,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5228205447083696,0.43563829787234043,0.8214814814814815,0.1779889152810768,0.7174603174603175,0.4013098236775819,0.08516441303011678
0.8,Cars,DTD,EuroSAT,RESISC45,SUN397,0.4479542345479418,0.4,0.7607407407407407,0.1566904196357878,0.6892063492063492,0.32574307304785893,0.08201444376152428
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.3575425942047009,0.3702127659574468,0.6755555555555556,0.13705463182897862,0.6541269841269841,0.25440806045340053,0.07967117393976644
0.9,Cars,DTD,EuroSAT,RESISC45,SUN397,0.27148364631264765,0.3372340425531915,0.5840740740740741,0.12026920031670625,0.6120634920634921,0.19309823677581864,0.07970958819913952
0.9500000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.1890312150230071,0.3090425531914894,0.49037037037037035,0.10831353919239906,0.5663492063492064,0.14015113350125943,0.08132298709280886
1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.11578161920159184,0.2776595744680851,0.4048148148148148,0.09754552652414886,0.5171428571428571,0.10307304785894207,0.0858558696988322
0.0,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,EuroSAT,RESISC45,SVHN,0.586245491854247,0.44680851063829785,0.4074074074074074,0.2912905779889153,0.553015873015873,0.6260453400503778,0.15146742470805163
0.1,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6254197239149359,0.47606382978723405,0.6048148148148148,0.2995249406175772,0.6357142857142857,0.6353652392947103,0.2644437615242778
0.15000000000000002,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6553911205073996,0.498936170212766,0.7411111111111112,0.3068091844813935,0.6887301587301587,0.6368765743073048,0.4272433927473878
0.2,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6818803631389131,0.5228723404255319,0.8518518518518519,0.31187648456057004,0.7366666666666667,0.6338539042821159,0.5825906576521205
0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6989180450192762,0.5393617021276595,0.9037037037037037,0.3217735550277118,0.7826984126984127,0.6268513853904282,0.6874231714812539
0.30000000000000004,Cars,DTD,EuroSAT,RESISC45,SVHN,0.7083696057704265,0.5558510638297872,0.9266666666666666,0.3287410926365796,0.8146031746031746,0.6175818639798488,0.761178549477566
0.35000000000000003,Cars,DTD,EuroSAT,RESISC45,SVHN,0.7144633752020892,0.5547872340425531,0.9381481481481482,0.32779097387173395,0.8269841269841269,0.6058438287153652,0.8174554394591272
0.4,Cars,DTD,EuroSAT,RESISC45,SVHN,0.7170749906728019,0.5579787234042554,0.9425925925925925,0.32304038004750596,0.8295238095238096,0.589471032745592,0.8495313460356484
0.45,Cars,DTD,EuroSAT,RESISC45,SVHN,0.7088670563362766,0.5468085106382978,0.9422222222222222,0.3144101346001584,0.8266666666666667,0.5660453400503779,0.8684695759065765
0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6964307921900261,0.5329787234042553,0.9407407407407408,0.3008709422011085,0.8163492063492064,0.5358690176322418,0.8796481253841426
0.55,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6757865937072504,0.5175531914893617,0.9337037037037037,0.2785431512272367,0.8046031746031747,0.49924433249370276,0.8823755377996312
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6424574057952991,0.4957446808510638,0.9188888888888889,0.25265241488519397,0.7879365079365079,0.45541561712846346,0.8805316533497234
0.65,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6060191518467852,0.46595744680851064,0.9,0.21441013460015834,0.7701587301587302,0.4064987405541562,0.8729256299938537
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5531650292252207,0.4377659574468085,0.8725925925925926,0.1791765637371338,0.7434920634920635,0.3531486146095718,0.8604409956976029
0.75,Cars,DTD,EuroSAT,RESISC45,SVHN,0.48949135679641836,0.42021276595744683,0.8288888888888889,0.14576405384006333,0.7166666666666667,0.2968765743073048,0.8417332513829133
0.8,Cars,DTD,EuroSAT,RESISC45,SVHN,0.4159930356920781,0.3840425531914894,0.7837037037037037,0.12771179730799684,0.6844444444444444,0.24382871536523928,0.8148048555623848
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.3390125606267877,0.3558510638297872,0.7225925925925926,0.11425178147268408,0.6455555555555555,0.19964735516372795,0.780001536570375
0.9,Cars,DTD,EuroSAT,RESISC45,SVHN,0.26053973386394724,0.32074468085106383,0.6425925925925926,0.10451306413301663,0.6044444444444445,0.16115869017632242,0.741279963122311
0.9500000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.1945031712473573,0.29095744680851066,0.5714814814814815,0.09762470308788598,0.5563492063492064,0.12634760705289672,0.6958358942839582
1.0,Cars,DTD,EuroSAT,RESISC45,SVHN,0.1354309165526676,0.2670212765957447,0.5096296296296297,0.09018210609659541,0.5106349206349207,0.10100755667506298,0.6422480024585125
0.0,Cars,DTD,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,EuroSAT,SUN397,SVHN,0.585748041288397,0.4478723404255319,0.3933333333333333,0.29429928741092637,0.5061904761904762,0.6421662468513853,0.14897049784880148
0.1,Cars,DTD,EuroSAT,SUN397,SVHN,0.626414625046636,0.47925531914893615,0.5762962962962963,0.30546318289786223,0.533968253968254,0.6650377833753148,0.26805470190534725
0.15000000000000002,Cars,DTD,EuroSAT,SUN397,SVHN,0.6604899888073623,0.5095744680851064,0.695925925925926,0.3140934283452098,0.546031746031746,0.6822166246851386,0.4527504609711125
0.2,Cars,DTD,EuroSAT,SUN397,SVHN,0.6893421216266633,0.5398936170212766,0.8,0.32636579572446556,0.5426984126984127,0.6920906801007557,0.6232713583282115
0.25,Cars,DTD,EuroSAT,SUN397,SVHN,0.7092401442606641,0.5585106382978723,0.8696296296296296,0.3343626286619161,0.5252380952380953,0.6993954659949622,0.7319452980946527
0.30000000000000004,Cars,DTD,EuroSAT,SUN397,SVHN,0.7237905733117771,0.575,0.8992592592592593,0.34109263657957245,0.5142857142857142,0.7035264483627204,0.8143438844499078
0.35000000000000003,Cars,DTD,EuroSAT,SUN397,SVHN,0.73286904613854,0.5835106382978723,0.9174074074074074,0.3434679334916865,0.4901587301587302,0.7044836272040302,0.8685464044253227
0.4,Cars,DTD,EuroSAT,SUN397,SVHN,0.7329934087800025,0.5909574468085106,0.927037037037037,0.3456848772763262,0.46523809523809523,0.7001511335012595,0.8997771972956361
0.45,Cars,DTD,EuroSAT,SUN397,SVHN,0.7291381668946648,0.5835106382978723,0.9322222222222222,0.3379255740300871,0.43555555555555553,0.6900755667506298,0.9173325138291334
0.5,Cars,DTD,EuroSAT,SUN397,SVHN,0.719810968784977,0.5776595744680851,0.9274074074074075,0.3285827395091053,0.4087301587301587,0.6751637279596977,0.9274354640442533
0.55,Cars,DTD,EuroSAT,SUN397,SVHN,0.7032707374704639,0.5622340425531915,0.9174074074074074,0.31385589865399843,0.3788888888888889,0.6525440806045341,0.9322372464658881
0.6000000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.6781494838950379,0.5441489361702128,0.9074074074074074,0.2925574030087094,0.3487301587301587,0.6171788413098237,0.934157959434542
0.65,Cars,DTD,EuroSAT,SUN397,SVHN,0.651535878622062,0.5186170212765957,0.8955555555555555,0.2671417260490895,0.31682539682539684,0.566448362720403,0.9342347879532883
0.7000000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.6109936575052854,0.49414893617021277,0.8803703703703704,0.23578780680918449,0.2842857142857143,0.5034760705289673,0.9326982175783651
0.75,Cars,DTD,EuroSAT,SUN397,SVHN,0.5488123367740331,0.4675531914893617,0.8518518518518519,0.2034837688044339,0.25793650793650796,0.4323929471032746,0.9272049784880148
0.8,Cars,DTD,EuroSAT,SUN397,SVHN,0.4830244994403681,0.4308510638297872,0.8162962962962963,0.16943784639746634,0.23063492063492064,0.35652392947103273,0.9184465273509527
0.8500000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.4077851013555528,0.4,0.7670370370370371,0.13634204275534442,0.2026984126984127,0.2816624685138539,0.9084972341733252
0.9,Cars,DTD,EuroSAT,SUN397,SVHN,0.3224723293122746,0.36329787234042554,0.7218518518518519,0.11140142517814727,0.18015873015873016,0.21581863979848867,0.8926321450522434
0.9500000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.24126352443725904,0.3324468085106383,0.672962962962963,0.09920823436262866,0.15968253968253968,0.1595969773299748,0.8752688998156115
1.0,Cars,DTD,EuroSAT,SUN397,SVHN,0.16639721427683124,0.29627659574468085,0.6140740740740741,0.09263657957244656,0.13746031746031745,0.11541561712846347,0.8506069452980947
0.0,Cars,DTD,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,GTSRB,RESISC45,SUN397,0.5888571073249595,0.44627659574468087,0.29518518518518516,0.3262074425969913,0.546031746031746,0.6429219143576826,0.10967271051014137
0.1,Cars,DTD,GTSRB,RESISC45,SUN397,0.6256684491978609,0.47712765957446807,0.36777777777777776,0.3817893903404592,0.628095238095238,0.6642317380352645,0.14228641671788567
0.15000000000000002,Cars,DTD,GTSRB,RESISC45,SUN397,0.6609874393732122,0.5053191489361702,0.43851851851851853,0.44885193982581156,0.692063492063492,0.6808564231738036,0.181200061462815
0.2,Cars,DTD,GTSRB,RESISC45,SUN397,0.6852381544584008,0.5329787234042553,0.49296296296296294,0.5374505146476642,0.7406349206349206,0.6896221662468514,0.2292178856791641
0.25,Cars,DTD,GTSRB,RESISC45,SUN397,0.7037681880363139,0.551063829787234,0.5088888888888888,0.6315914489311164,0.7847619047619048,0.6962216624685138,0.2787338660110633
0.30000000000000004,Cars,DTD,GTSRB,RESISC45,SUN397,0.7154582763337893,0.5670212765957446,0.5111111111111111,0.7196357878068091,0.8225396825396826,0.6986901763224181,0.32913337430854334
0.35000000000000003,Cars,DTD,GTSRB,RESISC45,SUN397,0.7201840567093645,0.5787234042553191,0.5081481481481481,0.7884402216943784,0.8406349206349206,0.6941057934508816,0.363859864781807
0.4,Cars,DTD,GTSRB,RESISC45,SUN397,0.7222982216142271,0.5829787234042553,0.48703703703703705,0.8282660332541568,0.844920634920635,0.6832745591939546,0.3789182544560541
0.45,Cars,DTD,GTSRB,RESISC45,SUN397,0.7170749906728019,0.5686170212765957,0.45666666666666667,0.8565320665083136,0.8415873015873016,0.6628715365239295,0.38087738168408114
0.5,Cars,DTD,GTSRB,RESISC45,SUN397,0.7006591219997512,0.5531914893617021,0.4274074074074074,0.8720506730007918,0.8304761904761905,0.6376826196473552,0.3702366318377382
0.55,Cars,DTD,GTSRB,RESISC45,SUN397,0.6776520333291879,0.5340425531914894,0.3811111111111111,0.8787015043547111,0.8206349206349206,0.5997481108312342,0.35026121696373697
0.6000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.6422086805123741,0.5047872340425532,0.34185185185185185,0.8820269200316706,0.8026984126984127,0.545743073047859,0.32241087891825443
0.65,Cars,DTD,GTSRB,RESISC45,SUN397,0.5886083820420346,0.4723404255319149,0.28629629629629627,0.8809184481393507,0.7731746031746032,0.4820151133501259,0.29498309772587583
0.7000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.5205820171620446,0.4297872340425532,0.24,0.8748218527315914,0.7392063492063492,0.4101259445843829,0.26793945912722805
0.75,Cars,DTD,GTSRB,RESISC45,SUN397,0.44310409153090413,0.3952127659574468,0.2111111111111111,0.8644497228820269,0.6936507936507936,0.332544080604534,0.23801475107559927
0.8,Cars,DTD,GTSRB,RESISC45,SUN397,0.3591593085437135,0.36542553191489363,0.1962962962962963,0.8459224069675376,0.6420634920634921,0.25984886649874056,0.20736017209588198
0.8500000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.27359781121751026,0.33351063829787236,0.18,0.815914489311164,0.5782539682539682,0.1909823677581864,0.18431161647203442
0.9,Cars,DTD,GTSRB,RESISC45,SUN397,0.1917671931351822,0.30159574468085104,0.16777777777777778,0.7857482185273159,0.5011111111111111,0.13969773299748112,0.16533497234173325
0.9500000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.12635244372590473,0.2797872340425532,0.15703703703703703,0.7490894695170229,0.4273015873015873,0.10005037783375315,0.14916256914566686
1.0,Cars,DTD,GTSRB,RESISC45,SUN397,0.08170625544086556,0.25638297872340426,0.1474074074074074,0.701187648456057,0.3634920634920635,0.06957178841309823,0.133720036877689
