scaling_factor,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.1,Cars,DTD,SUN397,0.6169630642954856,0.4781914893617021,0.2814814814814815,0.2780680918448139,0.5015873015873016,0.6575314861460957,0.0967655193607867
0.15,Cars,DTD,SUN397,0.6506653401318244,0.5058510638297873,0.3177777777777777,0.2828186856690419,0.5173015873015873,0.6757178841309823,0.1004148740012292
0.2,Cars,DTD,SUN397,0.6797661982340505,0.5468085106382978,0.3381481481481481,0.2851939825811559,0.5280952380952381,0.6921914357682619,0.1043331284572833
0.25,Cars,DTD,SUN397,0.705509265016789,0.5787234042553191,0.3574074074074074,0.2879651623119557,0.533015873015873,0.7038790931989924,0.109519053472649
0.3,Cars,DTD,SUN397,0.7297599801019774,0.6053191489361702,0.3622222222222222,0.2877276326207442,0.5344444444444445,0.7137531486146096,0.1168945912722802
0.35,Cars,DTD,SUN397,0.7504041785847532,0.6303191489361702,0.3659259259259259,0.2864608076009501,0.5301587301587302,0.7212594458438287,0.1265365703749231
0.4,Cars,DTD,SUN397,0.7655764208431787,0.6574468085106383,0.3803703703703703,0.2836104513064133,0.5225396825396825,0.725390428211587,0.140519360786724
0.45,Cars,DTD,SUN397,0.7720432781992289,0.673936170212766,0.3874074074074074,0.2825811559778305,0.5125396825396825,0.7277581863979848,0.155039950829748
0.5,Cars,DTD,SUN397,0.7739087178211665,0.6930851063829787,0.384074074074074,0.2789390340459224,0.4988888888888889,0.7263979848866499,0.1679087277197295
0.55,Cars,DTD,SUN397,0.7731625419723915,0.7069148936170213,0.3655555555555556,0.2749802058590657,0.476031746031746,0.7188413098236776,0.1834280885064536
0.6000000000000001,Cars,DTD,SUN397,0.7678149483895038,0.700531914893617,0.3407407407407407,0.2678543151227237,0.453015873015873,0.7052392947103274,0.197679778733866
0.65,Cars,DTD,SUN397,0.758985200845666,0.7015957446808511,0.3203703703703703,0.2591448931116389,0.4193650793650794,0.6848866498740555,0.2042102028272895
0.7000000000000001,Cars,DTD,SUN397,0.7441860465116279,0.6978723404255319,0.2977777777777777,0.2484560570071259,0.3901587301587301,0.6574307304785895,0.2020205900430239
0.75,Cars,DTD,SUN397,0.7268996393483398,0.6861702127659575,0.2796296296296296,0.2382422802850356,0.3503174603174603,0.6195465994962217,0.1946450522433927
0.8,Cars,DTD,SUN397,0.6943166272851635,0.6728723404255319,0.2507407407407407,0.2262074425969913,0.3039682539682539,0.56816120906801,0.183658574062692
0.8500000000000001,Cars,DTD,SUN397,0.6514115159805994,0.649468085106383,0.2211111111111111,0.2166270783847981,0.2477777777777778,0.5051385390428211,0.1712507682851874
0.9,Cars,DTD,SUN397,0.5976868548687975,0.6234042553191489,0.1977777777777777,0.2044338875692795,0.1915873015873015,0.433904282115869,0.1608020897357099
0.95,Cars,DTD,SUN397,0.5316502922522074,0.5898936170212766,0.1785185185185185,0.1919239904988123,0.1407936507936508,0.3561209068010075,0.1517363245236631
1.0,Cars,DTD,SUN397,0.454669817186917,0.548936170212766,0.1551851851851851,0.177513855898654,0.1039682539682539,0.2719395465994962,0.1432083589428396
0.0,Cars,DTD,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,SVHN,0.5766695684616341,0.4404255319148936,0.2488888888888888,0.281710213776722,0.4744444444444444,0.6185894206549118,0.1301859250153657
0.1,Cars,DTD,SVHN,0.6138539982589231,0.4718085106382979,0.2874074074074074,0.2904988123515439,0.4942857142857143,0.6255919395465995,0.2145052243392747
0.15,Cars,DTD,SVHN,0.6453177465489367,0.5047872340425532,0.3166666666666666,0.2957244655581947,0.5071428571428571,0.6293198992443325,0.3825676090964966
0.2,Cars,DTD,SVHN,0.6749160552170128,0.527127659574468,0.3355555555555555,0.3011084718923199,0.5160317460317461,0.6328463476070529,0.5907728948985863
0.25,Cars,DTD,SVHN,0.7015296604899888,0.5574468085106383,0.3674074074074074,0.2991290577988915,0.5187301587301587,0.6316372795969774,0.7448140749846343
0.3,Cars,DTD,SVHN,0.7291381668946648,0.5882978723404255,0.3848148148148148,0.3007125890736342,0.5149206349206349,0.6293702770780857,0.843500307314075
0.35,Cars,DTD,SVHN,0.7507772665091407,0.6122340425531915,0.3674074074074074,0.3036421219319081,0.5065079365079365,0.6246347607052897,0.905961893054702
0.4,Cars,DTD,SVHN,0.7660738714090287,0.6367021276595745,0.347037037037037,0.3056215360253365,0.496984126984127,0.6164231738035264,0.9387676705593117
0.45,Cars,DTD,SVHN,0.7760228827260292,0.6542553191489362,0.3288888888888889,0.3039588281868567,0.485079365079365,0.6063979848866499,0.9550169022741242
0.5,Cars,DTD,SVHN,0.7811217510259918,0.6702127659574468,0.3055555555555556,0.3049881235154394,0.4726984126984127,0.5930982367758186,0.963621696373694
0.55,Cars,DTD,SVHN,0.7857231687601045,0.675531914893617,0.264074074074074,0.3038796516231196,0.4542857142857143,0.5756675062972292,0.968000921942225
0.6000000000000001,Cars,DTD,SVHN,0.785350080835717,0.673936170212766,0.2188888888888888,0.2957244655581947,0.4326984126984127,0.5571788413098236,0.9711893054701906
0.65,Cars,DTD,SVHN,0.7796293993284418,0.6611702127659574,0.1922222222222222,0.288756927949327,0.4033333333333333,0.5348110831234257,0.972341733251383
0.7000000000000001,Cars,DTD,SVHN,0.773535629896779,0.651595744680851,0.1644444444444444,0.2752177355502771,0.3739682539682539,0.5064483627204031,0.9730331899200984
0.75,Cars,DTD,SVHN,0.7634622559383162,0.6367021276595745,0.1514814814814815,0.2604908946951702,0.3452380952380952,0.4745088161209068,0.9735325752919484
0.8,Cars,DTD,SVHN,0.748911826887203,0.6159574468085106,0.1366666666666666,0.2460807600950118,0.3093650793650793,0.437984886649874,0.9739551321450522
0.8500000000000001,Cars,DTD,SVHN,0.7311279691580649,0.5941489361702128,0.134074074074074,0.2299287410926365,0.2763492063492063,0.3987909319899244,0.9735709895513216
0.9,Cars,DTD,SVHN,0.707996517846039,0.5686170212765957,0.1288888888888889,0.2048297703879651,0.2385714285714285,0.3583375314861461,0.973378918254456
0.95,Cars,DTD,SVHN,0.677900758612113,0.5414893617021277,0.1337037037037037,0.1760886777513856,0.2019047619047619,0.312896725440806,0.9726106330669944
1.0,Cars,DTD,SVHN,0.6403432408904365,0.5148936170212766,0.1366666666666666,0.1519398258115598,0.1701587301587301,0.2702770780856423,0.9716118623232944
0.0,Cars,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,EuroSAT,GTSRB,0.5762964805372466,0.4095744680851064,0.3544444444444444,0.3372129849564529,0.4804761904761905,0.6177833753148615,0.1130915795943454
0.1,Cars,EuroSAT,GTSRB,0.6102474816565104,0.4143617021276595,0.5359259259259259,0.3979414093428345,0.5047619047619047,0.6246347607052897,0.1465888137676705
0.15,Cars,EuroSAT,GTSRB,0.640218878248974,0.4207446808510638,0.6596296296296297,0.472209026128266,0.5166666666666667,0.6289672544080604,0.1813921327596803
0.2,Cars,EuroSAT,GTSRB,0.6667081208804875,0.4175531914893617,0.7907407407407407,0.5498020585906571,0.5157142857142857,0.6290680100755668,0.2118162261831591
0.25,Cars,EuroSAT,GTSRB,0.6920780997388385,0.4111702127659574,0.8651851851851852,0.6231195566112431,0.5131746031746032,0.6273551637279597,0.2384757221880762
0.3,Cars,EuroSAT,GTSRB,0.7171993533142644,0.4117021276595745,0.914074074074074,0.7,0.5023809523809524,0.6243324937027708,0.2639827904118008
0.35,Cars,EuroSAT,GTSRB,0.7363512000994901,0.4127659574468085,0.9455555555555556,0.7654790182106097,0.4857142857142857,0.6196977329974811,0.2909111862323294
0.4,Cars,EuroSAT,GTSRB,0.7512747170749907,0.4074468085106383,0.96,0.8226444972288203,0.4679365079365079,0.6124937027707809,0.3125768285187462
0.45,Cars,EuroSAT,GTSRB,0.7628404427310036,0.3909574468085106,0.9648148148148148,0.8666666666666667,0.4488888888888889,0.6035264483627204,0.3336278426551936
0.5,Cars,EuroSAT,GTSRB,0.7705509265016789,0.3734042553191489,0.9685185185185186,0.8987331749802059,0.4323809523809523,0.5922921914357683,0.3493008604794099
0.55,Cars,EuroSAT,GTSRB,0.7741574431040915,0.3638297872340426,0.9714814814814816,0.9200316706254948,0.4073015873015873,0.5803022670025189,0.3589812538414259
0.6000000000000001,Cars,EuroSAT,GTSRB,0.7746548936699416,0.3409574468085106,0.9703703703703704,0.934362628661916,0.3811111111111111,0.56272040302267,0.3666641057160418
0.65,Cars,EuroSAT,GTSRB,0.7721676408406914,0.325,0.9681481481481482,0.9425178147268408,0.356031746031746,0.5446347607052897,0.3693915181315304
0.7000000000000001,Cars,EuroSAT,GTSRB,0.7642084317870912,0.3090425531914894,0.9651851851851851,0.9479809976247032,0.3276190476190476,0.5205541561712846,0.3713122311001844
0.75,Cars,EuroSAT,GTSRB,0.7531401566969282,0.2920212765957446,0.9581481481481482,0.952098178939034,0.3061904761904762,0.4930982367758186,0.3663952059004302
0.8,Cars,EuroSAT,GTSRB,0.7363512000994901,0.2712765957446808,0.9533333333333334,0.9539984164687252,0.2842857142857143,0.4584886649874055,0.3592117393976644
0.8500000000000001,Cars,EuroSAT,GTSRB,0.7178211665215769,0.2547872340425532,0.9477777777777778,0.9539984164687252,0.2601587301587301,0.421360201511335,0.3499539028887523
0.9,Cars,EuroSAT,GTSRB,0.6856112423827883,0.2425531914893617,0.9355555555555556,0.9507521773555028,0.2406349206349206,0.3786901763224181,0.3362015980331899
0.95,Cars,EuroSAT,GTSRB,0.6531525929610745,0.2292553191489361,0.912962962962963,0.9469517022961204,0.2233333333333333,0.3370277078085642,0.3222572218807621
1.0,Cars,EuroSAT,GTSRB,0.6150976246735481,0.2148936170212766,0.8907407407407407,0.9399049881235154,0.2074603174603174,0.2960705289672544,0.3071220036877689
0.0,Cars,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,EuroSAT,RESISC45,0.5759233926128591,0.4159574468085106,0.3751851851851852,0.2813935075217735,0.5371428571428571,0.6218639798488665,0.1009526736324523
0.1,Cars,EuroSAT,RESISC45,0.6122372839199105,0.4202127659574468,0.5603703703703704,0.2915281076801266,0.6195238095238095,0.6309319899244332,0.1143208358942839
0.15,Cars,EuroSAT,RESISC45,0.6441984827757742,0.4202127659574468,0.7022222222222222,0.2917656373713381,0.6815873015873016,0.633904282115869,0.1260371850030731
0.2,Cars,EuroSAT,RESISC45,0.6711851759731376,0.4164893617021276,0.8303703703703704,0.2927949326999208,0.7347619047619047,0.6325944584382871,0.1326828518746158
0.25,Cars,EuroSAT,RESISC45,0.6908344733242134,0.4159574468085106,0.8996296296296297,0.2933491686460807,0.7825396825396825,0.6300251889168765,0.1337968653964351
0.3,Cars,EuroSAT,RESISC45,0.7107324959582142,0.4063829787234042,0.9396296296296296,0.2939034045922407,0.8255555555555556,0.6256423173803527,0.1348724646588813
0.35,Cars,EuroSAT,RESISC45,0.7247854744434772,0.400531914893617,0.9566666666666668,0.2967537608867775,0.8512698412698413,0.618639798488665,0.1333358942839582
0.4,Cars,EuroSAT,RESISC45,0.7332421340629275,0.3882978723404255,0.9622222222222222,0.2937450514647664,0.8657142857142858,0.611183879093199,0.1304548248309772
0.45,Cars,EuroSAT,RESISC45,0.7426936948140779,0.3835106382978723,0.9681481481481482,0.2926365795724465,0.8742857142857143,0.6041813602015114,0.1258835279655808
0.5,Cars,EuroSAT,RESISC45,0.7480412883969656,0.375531914893617,0.967037037037037,0.2905779889152811,0.8776190476190476,0.591183879093199,0.121158574062692
0.55,Cars,EuroSAT,RESISC45,0.747170749906728,0.3617021276595745,0.9666666666666668,0.2831353919239905,0.8741269841269841,0.575566750629723,0.116779348494161
0.6000000000000001,Cars,EuroSAT,RESISC45,0.7467976619823405,0.35,0.9655555555555556,0.2740300870942201,0.8709523809523809,0.5562216624685139,0.1107098955132145
0.65,Cars,EuroSAT,RESISC45,0.7407038925506778,0.3340425531914893,0.9633333333333334,0.2647664291369754,0.8628571428571429,0.5315869017632242,0.1036416717885679
0.7000000000000001,Cars,EuroSAT,RESISC45,0.7280189031215023,0.3218085106382978,0.9588888888888888,0.2509897070467142,0.8533333333333334,0.5038287153652393,0.0980331899200983
0.75,Cars,EuroSAT,RESISC45,0.7133441114289267,0.3122340425531915,0.9548148148148148,0.2388756927949327,0.8415873015873016,0.473551637279597,0.0921942224953902
0.8,Cars,EuroSAT,RESISC45,0.6897152095510508,0.3,0.9488888888888888,0.2213776722090261,0.8280952380952381,0.4374307304785894,0.0870467117393976
0.8500000000000001,Cars,EuroSAT,RESISC45,0.6628528789951499,0.2781914893617021,0.94,0.2017418844022169,0.8133333333333334,0.3980856423173803,0.0822833435771358
0.9,Cars,EuroSAT,RESISC45,0.6247979107076235,0.2659574468085106,0.9251851851851852,0.1767220902612826,0.7982539682539682,0.3565743073047859,0.0790181315304241
0.95,Cars,EuroSAT,RESISC45,0.5828877005347594,0.2542553191489362,0.9107407407407409,0.1527315914489311,0.7817460317460317,0.3147607052896725,0.07559926244622
1.0,Cars,EuroSAT,RESISC45,0.53077975376197,0.2436170212765957,0.8933333333333333,0.1300870942201108,0.7634920634920634,0.2736523929471032,0.0729486785494775
0.0,Cars,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,EuroSAT,SUN397,0.5795299092152717,0.4122340425531915,0.3592592592592593,0.2848772763262074,0.4880952380952381,0.6358186397984886,0.0998002458512599
0.1,Cars,EuroSAT,SUN397,0.6134809103345356,0.4223404255319149,0.5374074074074074,0.2977830562153603,0.5192063492063492,0.6591939546599497,0.1116702519975414
0.15,Cars,EuroSAT,SUN397,0.6463126476806368,0.4281914893617021,0.6537037037037037,0.3041171813143309,0.5328571428571428,0.6784382871536524,0.1247311001843884
0.2,Cars,EuroSAT,SUN397,0.6765327695560254,0.4319148936170213,0.7874074074074074,0.3055423594615993,0.5376190476190477,0.6940050377833753,0.1354486785494775
0.25,Cars,EuroSAT,SUN397,0.7035194627533888,0.4303191489361702,0.8766666666666667,0.3117181314330958,0.5338095238095238,0.7045843828715366,0.1424400737553779
0.3,Cars,EuroSAT,SUN397,0.7267752767068772,0.4271276595744681,0.9307407407407408,0.3140142517814727,0.5225396825396825,0.7151133501259446,0.1469345421020282
0.35,Cars,EuroSAT,SUN397,0.7476682004725781,0.4234042553191489,0.9496296296296296,0.3186856690419636,0.506984126984127,0.7234760705289672,0.1505454824830977
0.4,Cars,EuroSAT,SUN397,0.7608506404676035,0.4143617021276595,0.9651851851851851,0.3227236737925574,0.49,0.7305793450881612,0.1507759680393362
0.45,Cars,EuroSAT,SUN397,0.7710483770675289,0.4079787234042553,0.971851851851852,0.3270783847980997,0.4688888888888889,0.7355667506297229,0.1509296250768285
0.5,Cars,EuroSAT,SUN397,0.7768934212162666,0.3989361702127659,0.977037037037037,0.3281076801266825,0.446031746031746,0.7356675062972292,0.1497003687768899
0.55,Cars,EuroSAT,SUN397,0.7834846412137794,0.3898936170212766,0.9803703703703704,0.3258115597783056,0.4204761904761905,0.7359697732997481,0.1485095267363245
0.6000000000000001,Cars,EuroSAT,SUN397,0.7846039049869419,0.3803191489361702,0.9814814814814816,0.3253365003958828,0.3979365079365079,0.7317884130982367,0.1466272280270436
0.65,Cars,EuroSAT,SUN397,0.7818679268747668,0.3696808510638298,0.981851851851852,0.3219319081551861,0.3714285714285714,0.7256926952141058,0.143938229870928
0.7000000000000001,Cars,EuroSAT,SUN397,0.7749036189528665,0.352127659574468,0.9829629629629628,0.318923198733175,0.3458730158730159,0.7163727959697733,0.1421327596803933
0.75,Cars,EuroSAT,SUN397,0.7685611242382788,0.3367021276595744,0.9829629629629628,0.3117181314330958,0.3174603174603174,0.7024685138539043,0.1391748617086662
0.8,Cars,EuroSAT,SUN397,0.7566223106578783,0.3191489361702128,0.9822222222222222,0.3025336500395882,0.2955555555555555,0.6797481108312342,0.1353718500307314
0.8500000000000001,Cars,EuroSAT,SUN397,0.7347344857604775,0.2952127659574468,0.9811111111111112,0.2920823436262866,0.2763492063492063,0.6522921914357682,0.131799323909035
0.9,Cars,EuroSAT,SUN397,0.7103594080338267,0.2781914893617021,0.9792592592592592,0.2798099762470308,0.2552380952380952,0.6171284634760705,0.1280731407498463
0.95,Cars,EuroSAT,SUN397,0.6792687476682004,0.2611702127659574,0.9774074074074074,0.2665874901029295,0.2346031746031746,0.5750629722921914,0.1239244007375537
1.0,Cars,EuroSAT,SUN397,0.6413381420221366,0.2414893617021276,0.977037037037037,0.2508313539192399,0.2085714285714285,0.5216120906801007,0.1205055316533497
0.0,Cars,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
