scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.25,0.25,Cars,EuroSAT,SVHN,0.6144758114662355,0.41914893617021276,0.5503703703703704,0.30625494853523355,0.5114285714285715,0.6277581863979849,0.2876459741856177
0.5,0.25,Cars,EuroSAT,SVHN,0.6756622310657878,0.41702127659574467,0.7951851851851852,0.32628661916072843,0.5141269841269841,0.6316372795969774,0.7295636140135218
0.75,0.25,Cars,EuroSAT,SVHN,0.7273970899141898,0.399468085106383,0.9188888888888889,0.3411718131433096,0.48603174603174604,0.6233753148614609,0.9260141364474493
1.0,0.25,Cars,EuroSAT,SVHN,0.7511503544335282,0.38085106382978723,0.9503703703703704,0.34481393507521774,0.4411111111111111,0.6038287153652393,0.9611631837738168
0.0,0.5,Cars,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,EuroSAT,SVHN,0.6231811963686109,0.41808510638297874,0.6022222222222222,0.30783847980997625,0.5184126984126984,0.6300755667506297,0.39105716041794714
0.5,0.5,Cars,EuroSAT,SVHN,0.6862330555901007,0.41436170212765955,0.8529629629629629,0.3319081551860649,0.5074603174603175,0.6299748110831235,0.8216425937307928
0.75,0.5,Cars,EuroSAT,SVHN,0.7290138042532024,0.3941489361702128,0.94,0.3385589865399842,0.4626984126984127,0.6117884130982367,0.9459127228027043
1.0,0.5,Cars,EuroSAT,SVHN,0.7426936948140779,0.36223404255319147,0.9514814814814815,0.3258115597783056,0.41,0.57727959697733,0.965158266748617
0.0,0.75,Cars,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,EuroSAT,SVHN,0.6174605148613357,0.41648936170212764,0.5833333333333334,0.30665083135391924,0.518095238095238,0.6295214105793451,0.3640519360786724
0.5,0.75,Cars,EuroSAT,SVHN,0.6760353189901753,0.4122340425531915,0.8277777777777777,0.32977038796516234,0.5112698412698413,0.630831234256927,0.7833819913952059
0.75,0.75,Cars,EuroSAT,SVHN,0.7176968038801144,0.3984042553191489,0.9255555555555556,0.3389548693586698,0.4768253968253968,0.6155667506297229,0.9333896742470805
1.0,0.75,Cars,EuroSAT,SVHN,0.732122870289765,0.3718085106382979,0.9477777777777778,0.3311163895486936,0.42984126984126986,0.587808564231738,0.9608174554394592
0.0,1.0,Cars,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,EuroSAT,SVHN,0.6101231190150479,0.41702127659574467,0.5507407407407408,0.30482977038796516,0.5134920634920634,0.6290680100755668,0.30669944683466505
0.5,1.0,Cars,EuroSAT,SVHN,0.6601169008829747,0.41436170212765955,0.7844444444444445,0.328424386381631,0.5198412698412699,0.6319899244332494,0.7136985248924401
0.75,1.0,Cars,EuroSAT,SVHN,0.7053849023753265,0.40638297872340423,0.9003703703703704,0.339034045922407,0.4976190476190476,0.6241813602015114,0.905500921942225
1.0,1.0,Cars,EuroSAT,SVHN,0.7311279691580649,0.38457446808510637,0.9433333333333334,0.34069675376088676,0.4546031746031746,0.6053400503778338,0.9545175169022742
0.0,0.25,Cars,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,GTSRB,RESISC45,0.6178336027857232,0.40904255319148936,0.327037037037037,0.3949326999208234,0.6358730158730159,0.6281612090680101,0.12830362630608483
0.5,0.25,Cars,GTSRB,RESISC45,0.6853625170998632,0.40425531914893614,0.4614814814814815,0.5831353919239906,0.7998412698412698,0.6292695214105793,0.1967578365089121
0.75,0.25,Cars,GTSRB,RESISC45,0.7329934087800025,0.39893617021276595,0.5444444444444444,0.7503562945368171,0.9058730158730158,0.6198992443324937,0.2635986478180701
1.0,0.25,Cars,GTSRB,RESISC45,0.7602288272602911,0.3819148936170213,0.5681481481481482,0.8676959619952495,0.9396825396825397,0.5978337531486146,0.3243700061462815
0.0,0.5,Cars,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,GTSRB,RESISC45,0.6265389876880985,0.4085106382978723,0.36444444444444446,0.4033254156769596,0.6719047619047619,0.6303274559193954,0.1378303626306085
0.5,0.5,Cars,GTSRB,RESISC45,0.691953737097376,0.39893617021276595,0.5211111111111111,0.5935866983372922,0.8477777777777777,0.6274055415617128,0.21147049784880148
0.75,0.5,Cars,GTSRB,RESISC45,0.7372217385897276,0.38351063829787235,0.572962962962963,0.755027711797308,0.9298412698412698,0.6100755667506297,0.2760064535955747
1.0,0.5,Cars,GTSRB,RESISC45,0.7583633876383534,0.35904255319148937,0.5555555555555556,0.8520981789390341,0.942063492063492,0.5734508816120907,0.31576521204671176
0.0,0.75,Cars,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,GTSRB,RESISC45,0.6229324710856858,0.4117021276595745,0.3622222222222222,0.3874109263657957,0.6615873015873016,0.6292191435768262,0.1335279655808236
0.5,0.75,Cars,GTSRB,RESISC45,0.6837458027608506,0.3946808510638298,0.51,0.5516231195566113,0.833015873015873,0.6280100755667506,0.19629686539643515
0.75,0.75,Cars,GTSRB,RESISC45,0.7270240019898022,0.38563829787234044,0.5625925925925926,0.702375296912114,0.9222222222222223,0.61455919395466,0.24804087277197295
1.0,0.75,Cars,GTSRB,RESISC45,0.7511503544335282,0.3670212765957447,0.5618518518518518,0.808867775138559,0.9422222222222222,0.5850377833753149,0.28645513214505225
0.0,1.0,Cars,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,GTSRB,RESISC45,0.612610371844298,0.4101063829787234,0.34074074074074073,0.37363420427553445,0.6377777777777778,0.6281612090680101,0.1259219422249539
0.5,1.0,Cars,GTSRB,RESISC45,0.6731749782365377,0.4021276595744681,0.49,0.5146476642913698,0.7963492063492064,0.6309319899244332,0.18327443146896127
0.75,1.0,Cars,GTSRB,RESISC45,0.7152095510508644,0.39148936170212767,0.5555555555555556,0.656215360253365,0.9031746031746032,0.6223173803526448,0.23198371235402582
1.0,1.0,Cars,GTSRB,RESISC45,0.7456783982091779,0.38138297872340426,0.572962962962963,0.7738717339667458,0.9376190476190476,0.6032241813602015,0.27746619545175166
0.0,0.25,Cars,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,GTSRB,SUN397,0.6172117895784106,0.4196808510638298,0.28629629629629627,0.39429928741092635,0.4982539682539682,0.672544080604534,0.12365550092194222
0.5,0.25,Cars,GTSRB,SUN397,0.6817560004974506,0.4207446808510638,0.32925925925925925,0.58812351543943,0.5236507936507937,0.7164231738035265,0.1939535955746773
0.75,0.25,Cars,GTSRB,SUN397,0.7363512000994901,0.4196808510638298,0.34629629629629627,0.7939034045922407,0.5295238095238095,0.7464987405541562,0.2913337430854333
1.0,0.25,Cars,GTSRB,SUN397,0.7560004974505659,0.40691489361702127,0.3433333333333333,0.9095011876484561,0.5188888888888888,0.7557178841309824,0.3745774431468961
0.0,0.5,Cars,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,GTSRB,SUN397,0.6285287899514985,0.41808510638297874,0.29777777777777775,0.4032462391132225,0.5076190476190476,0.6802518891687658,0.13310540872771973
0.5,0.5,Cars,GTSRB,SUN397,0.6980475065290387,0.4186170212765957,0.362962962962963,0.6135391923990499,0.5325396825396825,0.7254911838790932,0.2243776889981561
0.75,0.5,Cars,GTSRB,SUN397,0.7413257057579903,0.4095744680851064,0.38074074074074077,0.8136975455265242,0.5276190476190477,0.7506801007556675,0.33988936693300553
1.0,0.5,Cars,GTSRB,SUN397,0.7423206068896904,0.37872340425531914,0.3314814814814815,0.9144893111638955,0.4911111111111111,0.7513350125944585,0.42071296865396435
0.0,0.75,Cars,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,GTSRB,SUN397,0.6236786469344608,0.41702127659574467,0.3,0.3870942201108472,0.5050793650793651,0.6766750629722922,0.12895666871542716
0.5,0.75,Cars,GTSRB,SUN397,0.6872279567218008,0.41914893617021276,0.37925925925925924,0.5605700712589073,0.532063492063492,0.7209068010075567,0.20751382913337432
0.75,0.75,Cars,GTSRB,SUN397,0.7357293868921776,0.4095744680851064,0.397037037037037,0.7640538400633412,0.5325396825396825,0.747808564231738,0.31280731407498463
1.0,0.75,Cars,GTSRB,SUN397,0.7450565850018654,0.39148936170212767,0.3474074074074074,0.8825811559778306,0.5066666666666667,0.7538035264483627,0.3972418561770129
0.0,1.0,Cars,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,GTSRB,SUN397,0.6144758114662355,0.4223404255319149,0.292962962962963,0.37553444180522566,0.5004761904761905,0.6702267002518891,0.12231100184388445
0.5,1.0,Cars,GTSRB,SUN397,0.6755378684243253,0.4228723404255319,0.36703703703703705,0.5148851939825811,0.5284126984126984,0.7120906801007557,0.18515673017824216
0.75,1.0,Cars,GTSRB,SUN397,0.7254072876507897,0.41595744680851066,0.4003703703703704,0.6979414093428346,0.5336507936507936,0.7402015113350126,0.2763521819299324
1.0,1.0,Cars,GTSRB,SUN397,0.7499067280189031,0.40106382978723404,0.3711111111111111,0.837925574030087,0.5247619047619048,0.7542569269521411,0.36512753534111864
0.0,0.25,Cars,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,GTSRB,SVHN,0.6158438005223231,0.4074468085106383,0.2785185185185185,0.40031670625494853,0.4888888888888889,0.6239294710327455,0.34131069452980944
0.5,0.25,Cars,GTSRB,SVHN,0.6772789454048004,0.40904255319148936,0.3214814814814815,0.598812351543943,0.4973015873015873,0.625088161209068,0.8068146896127842
0.75,0.25,Cars,GTSRB,SVHN,0.7252829250093272,0.38882978723404255,0.34,0.7795724465558195,0.4726984126984127,0.6159697732997481,0.9544406883835279
1.0,0.25,Cars,GTSRB,SVHN,0.7495336400945156,0.34202127659574466,0.29555555555555557,0.8877276326207443,0.4195238095238095,0.5833249370277078,0.9694222495390289
0.0,0.5,Cars,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,GTSRB,SVHN,0.6229324710856858,0.40585106382978725,0.292962962962963,0.41021377672209025,0.49,0.6248866498740554,0.47687461585740626
0.5,0.5,Cars,GTSRB,SVHN,0.6856112423827883,0.3984042553191489,0.3485185185185185,0.6186064924782264,0.48587301587301585,0.6237783375314861,0.8968577135832821
0.75,0.5,Cars,GTSRB,SVHN,0.7283919910458898,0.36329787234042554,0.30037037037037034,0.7874109263657957,0.4342857142857143,0.6000503778337531,0.9659649661954518
1.0,0.5,Cars,GTSRB,SVHN,0.7290138042532024,0.2872340425531915,0.23074074074074075,0.8618368962787015,0.34746031746031747,0.5395465994962216,0.9707667486170867
0.0,0.75,Cars,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,GTSRB,SVHN,0.6183310533515732,0.40638297872340423,0.29888888888888887,0.39619952494061755,0.4892063492063492,0.6250377833753149,0.4480639213275968
0.5,0.75,Cars,GTSRB,SVHN,0.6770302201218754,0.400531914893617,0.35,0.5780680918448139,0.490952380952381,0.626448362720403,0.8720805162876459
0.75,0.75,Cars,GTSRB,SVHN,0.7157070016167143,0.3670212765957447,0.31148148148148147,0.7439429928741093,0.44571428571428573,0.6059445843828716,0.9608174554394592
1.0,0.75,Cars,GTSRB,SVHN,0.7283919910458898,0.30957446808510636,0.23962962962962964,0.8294536817102138,0.37047619047619046,0.5608564231738036,0.9703441917639828
0.0,1.0,Cars,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,GTSRB,SVHN,0.6081333167516478,0.4074468085106383,0.28814814814814815,0.3847980997624703,0.4866666666666667,0.6250377833753149,0.37138905961893054
0.5,1.0,Cars,GTSRB,SVHN,0.6597438129585872,0.40425531914893614,0.3351851851851852,0.5399049881235154,0.4963492063492064,0.6275566750629723,0.8137676705593117
0.75,1.0,Cars,GTSRB,SVHN,0.7060067155826389,0.3861702127659574,0.3274074074074074,0.701187648456057,0.4677777777777778,0.6168261964735516,0.9491779348494161
1.0,1.0,Cars,GTSRB,SVHN,0.7259047382166397,0.34414893617021275,0.277037037037037,0.807125890736342,0.41333333333333333,0.5877581863979849,0.9685771358328211
0.0,0.25,Cars,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,RESISC45,SUN397,0.6157194378808606,0.42021276595744683,0.34185185185185185,0.2824228028503563,0.6444444444444445,0.6736020151133502,0.09799477566072526
0.5,0.25,Cars,RESISC45,SUN397,0.6735480661609252,0.4186170212765957,0.46925925925925926,0.2961995249406176,0.7963492063492064,0.7135012594458439,0.1136677934849416
0.75,0.25,Cars,RESISC45,SUN397,0.7111055838826017,0.40425531914893614,0.5062962962962962,0.30245447347585114,0.9023809523809524,0.7367254408060453,0.1314535955746773
1.0,0.25,Cars,RESISC45,SUN397,0.7312523317995274,0.3882978723404255,0.5177777777777778,0.3063341250989707,0.936984126984127,0.7416120906801008,0.13902120467117393
0.0,0.5,Cars,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,RESISC45,SUN397,0.6231811963686109,0.4175531914893617,0.37962962962962965,0.28725257323832143,0.6738095238095239,0.6791435768261965,0.10241241548862938
0.5,0.5,Cars,RESISC45,SUN397,0.6800149235169755,0.4117021276595745,0.4948148148148148,0.2961995249406176,0.8307936507936508,0.7182367758186398,0.12453902888752305
0.75,0.5,Cars,RESISC45,SUN397,0.7134684740703893,0.3930851063829787,0.5259259259259259,0.3007125890736342,0.9228571428571428,0.7367254408060453,0.13771511985248924
1.0,0.5,Cars,RESISC45,SUN397,0.718318617087427,0.36436170212765956,0.482962962962963,0.2993665874901029,0.939047619047619,0.729521410579345,0.12715119852489243
0.0,0.75,Cars,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,RESISC45,SUN397,0.6188285039174232,0.4154255319148936,0.3725925925925926,0.2861441013460016,0.6644444444444444,0.675919395465995,0.10283497234173325
0.5,0.75,Cars,RESISC45,SUN397,0.6762840442731004,0.41382978723404257,0.4925925925925926,0.29469517022961206,0.8115873015873016,0.7124433249370277,0.12181161647203442
0.75,0.75,Cars,RESISC45,SUN397,0.7060067155826389,0.3984042553191489,0.5166666666666667,0.30055423594615993,0.9095238095238095,0.733198992443325,0.13233712354025814
1.0,0.75,Cars,RESISC45,SUN397,0.7138415619947768,0.3696808510638298,0.47888888888888886,0.29564528899445763,0.9346031746031747,0.7305289672544081,0.12473110018438845
0.0,1.0,Cars,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,RESISC45,SUN397,0.612610371844298,0.41595744680851066,0.3548148148148148,0.28250197941409344,0.6425396825396825,0.6699748110831234,0.10095267363245236
0.5,1.0,Cars,RESISC45,SUN397,0.6677030220121876,0.4154255319148936,0.48,0.2936658749010293,0.7819047619047619,0.7072544080604534,0.11773970497848801
0.75,1.0,Cars,RESISC45,SUN397,0.6966795174729511,0.4031914893617021,0.5151851851851852,0.29873317498020585,0.8855555555555555,0.7300251889168766,0.1309542102028273
1.0,1.0,Cars,RESISC45,SUN397,0.7174480785971894,0.38670212765957446,0.5185185185185185,0.3011084718923199,0.9292063492063493,0.7371788413098237,0.1326060233558697
0.0,0.25,Cars,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,RESISC45,SVHN,0.6129834597686855,0.4095744680851064,0.33,0.29192399049881235,0.6309523809523809,0.6298740554156171,0.2594883220651506
0.5,0.25,Cars,RESISC45,SVHN,0.6706877254072876,0.4053191489361702,0.46814814814814815,0.30546318289786223,0.7801587301587302,0.6326952141057934,0.7161186232329441
0.75,0.25,Cars,RESISC45,SVHN,0.7179455291630394,0.39095744680851063,0.4892592592592593,0.31132224861441016,0.8807936507936508,0.6219143576826196,0.9297787338660111
1.0,0.25,Cars,RESISC45,SVHN,0.7374704638726527,0.3648936170212766,0.4855555555555556,0.30807600950118763,0.9201587301587302,0.6005037783375314,0.9628918254456054
0.0,0.5,Cars,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,RESISC45,SVHN,0.6204452182564357,0.40797872340425534,0.36703703703703705,0.2950910530482977,0.6571428571428571,0.6326448362720403,0.3557544560540873
0.5,0.5,Cars,RESISC45,SVHN,0.680636736724288,0.399468085106383,0.4740740740740741,0.3107680126682502,0.8141269841269841,0.632191435768262,0.8213352796558082
0.75,0.5,Cars,RESISC45,SVHN,0.7167019027484144,0.3797872340425532,0.4888888888888889,0.3136975455265241,0.8979365079365079,0.6153148614609572,0.9476029502151199
1.0,0.5,Cars,RESISC45,SVHN,0.7285163536873523,0.3446808510638298,0.44074074074074077,0.3030087094220111,0.9185714285714286,0.580352644836272,0.9648125384142594
0.0,0.75,Cars,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,RESISC45,SVHN,0.6154707125979356,0.41117021276595744,0.3662962962962963,0.29429928741092637,0.6485714285714286,0.6319899244332494,0.3292486170866626
0.5,0.75,Cars,RESISC45,SVHN,0.6730506155950753,0.40372340425531916,0.4685185185185185,0.3117973079968329,0.796984126984127,0.6337531486146095,0.7824216349108789
0.75,0.75,Cars,RESISC45,SVHN,0.7094888695435891,0.3851063829787234,0.48444444444444446,0.31488519398258114,0.8853968253968254,0.6198488664987406,0.9348494161032576
1.0,0.75,Cars,RESISC45,SVHN,0.719064792936202,0.36117021276595745,0.4551851851851852,0.3061757719714964,0.9136507936507936,0.5920906801007557,0.9609711124769514
0.0,1.0,Cars,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,RESISC45,SVHN,0.6063922397711727,0.4101063829787234,0.3396296296296296,0.2943784639746635,0.6252380952380953,0.6317380352644836,0.2741625691456669
0.5,1.0,Cars,RESISC45,SVHN,0.6602412635244372,0.4015957446808511,0.46444444444444444,0.310055423594616,0.7634920634920634,0.6345088161209068,0.7091656422864168
0.75,1.0,Cars,RESISC45,SVHN,0.6987936823778137,0.3941489361702128,0.48518518518518516,0.31575613618368964,0.8611111111111112,0.6252896725440806,0.9086124769514444
1.0,1.0,Cars,RESISC45,SVHN,0.718816067653277,0.3792553191489362,0.4748148148148148,0.31306413301662706,0.9066666666666666,0.6106801007556675,0.9537108174554395
0.0,0.25,Cars,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,SUN397,SVHN,0.613605272975998,0.4148936170212766,0.29444444444444445,0.2962787015043547,0.5066666666666667,0.6702770780856423,0.25188229870928086
0.5,0.25,Cars,SUN397,SVHN,0.6716826265389877,0.42127659574468085,0.37925925925925924,0.3137767220902613,0.5357142857142857,0.7134508816120907,0.7150814382298709
0.75,0.25,Cars,SUN397,SVHN,0.7144633752020892,0.4122340425531915,0.3655555555555556,0.32628661916072843,0.5404761904761904,0.7364735516372796,0.9368853718500307
1.0,0.25,Cars,SUN397,SVHN,0.7286407163288148,0.39095744680851063,0.3296296296296296,0.3327790973871734,0.5268253968253969,0.7446347607052897,0.9691533497234174
0.0,0.5,Cars,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,SUN397,SVHN,0.6208183061808232,0.41702127659574467,0.32481481481481483,0.3011084718923199,0.5136507936507937,0.6765239294710328,0.3473417332513829
0.5,0.5,Cars,SUN397,SVHN,0.6823778137047631,0.41702127659574467,0.37037037037037035,0.3209026128266033,0.5366666666666666,0.718639798488665,0.8341272280270436
0.75,0.5,Cars,SUN397,SVHN,0.7137171993533142,0.4015957446808511,0.32222222222222224,0.33317498020585906,0.5276190476190477,0.7366750629722922,0.9594729563614014
1.0,0.5,Cars,SUN397,SVHN,0.706504166148489,0.36648936170212765,0.2537037037037037,0.32889944576405383,0.48333333333333334,0.7328967254408061,0.9714197910264291
0.0,0.75,Cars,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,SUN397,SVHN,0.6150976246735481,0.4154255319148936,0.32296296296296295,0.29992082343626286,0.5119047619047619,0.6733501259445844,0.3206822372464659
0.5,0.75,Cars,SUN397,SVHN,0.6735480661609252,0.41595744680851066,0.3662962962962963,0.3201900237529691,0.5344444444444445,0.7139546599496222,0.7957129686539643
0.75,0.75,Cars,SUN397,SVHN,0.707996517846039,0.4085106382978723,0.32666666666666666,0.32977038796516234,0.5311111111111111,0.732544080604534,0.9489090350338045
1.0,0.75,Cars,SUN397,SVHN,0.7076234299216515,0.3792553191489362,0.27,0.33167062549485354,0.4946031746031746,0.7350125944584383,0.969460663798402
0.0,1.0,Cars,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,SUN397,SVHN,0.6082576793931103,0.4148936170212766,0.30518518518518517,0.2962787015043547,0.5071428571428571,0.6656423173803526,0.2644821757836509
0.5,1.0,Cars,SUN397,SVHN,0.6618579778634498,0.4196808510638298,0.37592592592592594,0.314806017418844,0.5331746031746032,0.7065994962216625,0.7162338660110633
0.75,1.0,Cars,SUN397,SVHN,0.7021514736973014,0.41595744680851066,0.34814814814814815,0.32977038796516234,0.5382539682539682,0.7276070528967254,0.9186770129071912
1.0,1.0,Cars,SUN397,SVHN,0.7155826389752519,0.3962765957446808,0.3111111111111111,0.3353127474267617,0.5185714285714286,0.7388916876574307,0.9649661954517517
0.0,0.25,DTD,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,EuroSAT,GTSRB,0.5597562492227335,0.4973404255319149,0.5577777777777778,0.40126682501979416,0.5041269841269841,0.6241309823677582,0.15231253841425937
0.5,0.25,DTD,EuroSAT,GTSRB,0.5674667329934088,0.5718085106382979,0.8622222222222222,0.5782264449722883,0.5026984126984126,0.6267002518891688,0.23290565457897972
0.75,0.25,DTD,EuroSAT,GTSRB,0.5665961945031712,0.6367021276595745,0.9592592592592593,0.7542359461599366,0.46095238095238095,0.6183879093198993,0.30331899200983403
1.0,0.25,DTD,EuroSAT,GTSRB,0.545330182813083,0.674468085106383,0.9744444444444444,0.8736342042755344,0.4077777777777778,0.595617128463476,0.36305316533497234
0.0,0.5,DTD,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,EuroSAT,GTSRB,0.5637358537495336,0.49946808510638296,0.64,0.41551860649247824,0.5128571428571429,0.6253400503778338,0.16349108789182545
0.5,0.5,DTD,EuroSAT,GTSRB,0.5690834473324213,0.5803191489361702,0.9233333333333333,0.6022169437846397,0.4934920634920635,0.6231234256926952,0.24197141979102643
0.75,0.5,DTD,EuroSAT,GTSRB,0.5629896779007586,0.6420212765957447,0.9714814814814815,0.7748218527315914,0.44317460317460317,0.6044332493702771,0.31388291333743085
1.0,0.5,DTD,EuroSAT,GTSRB,0.5290386767814949,0.6553191489361702,0.9803703703703703,0.8773555027711797,0.37714285714285717,0.5642317380352645,0.3596727105101414
0.0,0.75,DTD,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,EuroSAT,GTSRB,0.5641089416739211,0.49361702127659574,0.6240740740740741,0.40427553444180525,0.5152380952380953,0.6258942065491184,0.1574216349108789
0.5,0.75,DTD,EuroSAT,GTSRB,0.5697052605397339,0.5691489361702128,0.9144444444444444,0.565716547901821,0.5038095238095238,0.6234256926952141,0.22837277197295636
0.75,0.75,DTD,EuroSAT,GTSRB,0.5677154582763337,0.6303191489361702,0.967037037037037,0.7285035629453682,0.46015873015873016,0.609168765743073,0.2963275968039336
1.0,0.75,DTD,EuroSAT,GTSRB,0.5389876880984952,0.6505319148936171,0.9803703703703703,0.8448931116389549,0.39984126984126983,0.5775818639798489,0.34211739397664415
0.0,1.0,DTD,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,EuroSAT,GTSRB,0.5618704141275961,0.4888297872340426,0.5814814814814815,0.389944576405384,0.5077777777777778,0.6243324937027708,0.15016133988936695
0.5,1.0,DTD,EuroSAT,GTSRB,0.5693321726153463,0.5558510638297872,0.8729629629629629,0.534916864608076,0.5107936507936508,0.626448362720403,0.21611862323294406
0.75,1.0,DTD,EuroSAT,GTSRB,0.5697052605397339,0.6111702127659574,0.9614814814814815,0.6790182106096595,0.47634920634920636,0.6197481108312343,0.27854179471419793
1.0,1.0,DTD,EuroSAT,GTSRB,0.5556522820544708,0.6452127659574468,0.9777777777777777,0.805938242280285,0.43253968253968256,0.5967254408060454,0.3285955746773202
0.0,0.25,DTD,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,EuroSAT,RESISC45,0.5626165899763711,0.4888297872340426,0.5818518518518518,0.2850356294536817,0.6519047619047619,0.6283123425692695,0.11674093423478796
0.5,0.25,DTD,EuroSAT,RESISC45,0.571695062803134,0.5542553191489362,0.8796296296296297,0.2873317498020586,0.7953968253968254,0.6299244332493703,0.14182544560540872
0.75,0.25,DTD,EuroSAT,RESISC45,0.5680885462007214,0.5968085106382979,0.9651851851851851,0.29041963578780683,0.8819047619047619,0.6151133501259446,0.15638444990780578
