scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.8500000000000001,Cars,DTD,EuroSAT,GTSRB,RESISC45,0.6306429548563611,0.4686170212765957,0.6162962962962963,0.4264449722882027,0.6188888888888889,0.6046851385390428,0.1472802704363859
0.9,Cars,DTD,EuroSAT,GTSRB,RESISC45,0.6312647680636737,0.4638297872340425,0.6118518518518519,0.428978622327791,0.6153968253968254,0.6006045340050378,0.1471650276582667
0.95,Cars,DTD,EuroSAT,GTSRB,RESISC45,0.6297724163661236,0.4606382978723404,0.6040740740740741,0.4311163895486936,0.6141269841269841,0.5958186397984887,0.1465503995082974
1.0,Cars,DTD,EuroSAT,GTSRB,RESISC45,0.627409526178336,0.4553191489361702,0.5962962962962963,0.4305621536025336,0.6123809523809524,0.590831234256927,0.1452443146896128
0.0,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5509265016788957,0.4111702127659574,0.2485185185185185,0.2851148060174188,0.4623809523809524,0.6175818639798488,0.0931545789797172
0.1,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5618704141275961,0.423936170212766,0.2811111111111111,0.3022169437846397,0.473968253968254,0.6241813602015114,0.0974569760295021
0.15,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5725656012933714,0.4292553191489361,0.3314814814814815,0.3176563737133808,0.483968253968254,0.6288664987405541,0.10129840196681
0.2,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5830120631762219,0.4367021276595744,0.3859259259259259,0.331987331749802,0.4944444444444444,0.6336523929471033,0.1063306699446834
0.25,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5915930854371347,0.4446808510638297,0.4259259259259259,0.3414093428345209,0.5006349206349207,0.6370780856423174,0.1116318377381684
0.3,Cars,DTD,EuroSAT,GTSRB,SUN397,0.5975624922273349,0.4484042553191489,0.4596296296296296,0.3517022961203483,0.5068253968253968,0.6402518891687657,0.1171250768285187
0.35,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6056460639223977,0.4585106382978723,0.4825925925925926,0.3608076009501187,0.5122222222222222,0.641360201511335,0.1218884449907805
0.4,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6132321850516105,0.4675531914893617,0.5040740740740741,0.3707046714172605,0.5179365079365079,0.6419647355163728,0.127420098340504
0.45,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6187041412759607,0.4680851063829787,0.5255555555555556,0.3804433887569279,0.5190476190476191,0.6436272040302267,0.1319145666871542
0.5,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6211913941052108,0.475531914893617,0.5425925925925926,0.389390340459224,0.5217460317460317,0.6436272040302267,0.1355255070682237
0.55,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6255440865563985,0.476063829787234,0.5585185185185185,0.3965162311955661,0.5260317460317461,0.6438287153652393,0.1385218192993239
0.6000000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6291506031588111,0.4792553191489361,0.5796296296296296,0.4038796516231195,0.5247619047619048,0.6434760705289673,0.1403657037492317
0.65,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6333789329685362,0.4808510638297872,0.5944444444444444,0.4098970704671417,0.5271428571428571,0.6411083123425693,0.1412876459741856
0.7000000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6347469220246238,0.4824468085106383,0.6037037037037037,0.4159144893111638,0.5258730158730158,0.6403526448362721,0.1414413030116779
0.75,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6372341748538739,0.4808510638297872,0.6133333333333333,0.4235946159936659,0.5247619047619048,0.6387909319899244,0.1415949600491702
0.8,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6383534386270364,0.4845744680851064,0.6203703703703703,0.4288994457640538,0.5220634920634921,0.6365743073047859,0.1421711739397664
0.8500000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6388508891928865,0.4867021276595745,0.6259259259259259,0.4338875692794933,0.5215873015873016,0.6350629722921914,0.1422095881991395
0.9,Cars,DTD,EuroSAT,GTSRB,SUN397,0.638477801268499,0.4845744680851064,0.6266666666666667,0.43729216152019,0.5201587301587302,0.6340554156171284,0.1413644744929317
0.95,Cars,DTD,EuroSAT,GTSRB,SUN397,0.637731625419724,0.4856382978723404,0.6248148148148148,0.4405384006334125,0.5192063492063492,0.6310831234256927,0.1398279041180086
1.0,Cars,DTD,EuroSAT,GTSRB,SUN397,0.6359905484392488,0.4856382978723404,0.6188888888888889,0.4418052256532066,0.5173015873015873,0.629168765743073,0.1386754763368162
0.0,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5504290511130456,0.4111702127659574,0.2474074074074074,0.2874901029295328,0.46,0.615264483627204,0.1014904732636754
0.1,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5611242382788211,0.4207446808510638,0.2822222222222222,0.3073634204275534,0.4706349206349206,0.6177329974811083,0.1183927473878303
0.15,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5711976122372839,0.4297872340425532,0.3340740740740741,0.323673792557403,0.4826984126984127,0.6205037783375315,0.1409419176398279
0.2,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5801517224225843,0.4351063829787234,0.3937037037037037,0.3374505146476643,0.4934920634920635,0.6227204030226701,0.1696373693915181
0.25,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5903494590225097,0.4462765957446808,0.4296296296296296,0.3503562945368171,0.4992063492063492,0.6252392947103275,0.2080132145052243
0.3,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5960701405297848,0.4521276595744681,0.46,0.3602533650039588,0.5049206349206349,0.6262468513853904,0.2591041794714198
0.35,Cars,DTD,EuroSAT,GTSRB,SVHN,0.59980101977366,0.4590425531914893,0.4818518518518518,0.3708630245447347,0.5107936507936508,0.6272040302267002,0.3199523663183773
0.4,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6057704265638603,0.4654255319148936,0.4929629629629629,0.3831353919239905,0.5149206349206349,0.6289672544080604,0.3869468346650276
0.45,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6101231190150479,0.4680851063829787,0.5044444444444445,0.3920031670625495,0.5190476190476191,0.6277581863979849,0.4524815611555009
0.5,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6154707125979356,0.4702127659574468,0.5151851851851852,0.4006334125098971,0.5246031746031746,0.6276070528967255,0.5080285802089736
0.55,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6187041412759607,0.4702127659574468,0.5270370370370371,0.4082343626286619,0.53,0.6268010075566751,0.5531653349723418
0.6000000000000001,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6200721303320482,0.4734042553191489,0.5422222222222223,0.414172604908947,0.530952380952381,0.6259949622166247,0.5851259987707437
0.65,Cars,DTD,EuroSAT,GTSRB,SVHN,0.625170998632011,0.4723404255319149,0.5459259259259259,0.4197941409342834,0.5315873015873016,0.6228211586901763,0.612861094038107
0.7000000000000001,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6287775152344236,0.4718085106382979,0.5525925925925926,0.4239113222486144,0.5326984126984127,0.6207556675062972,0.6322218807621389
0.75,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6302698669319736,0.4712765957446808,0.5562962962962963,0.4278701504354711,0.5333333333333333,0.6189924433249371,0.6477028272894899
