scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
1.0,0.75,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5942047009078473,0.45478723404255317,0.5118518518518519,0.27688044338875695,0.5676190476190476,0.6367758186397985,0.09910878918254457
0.0,1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5540355677154583,0.41648936170212764,0.2825925925925926,0.2702296120348377,0.48412698412698413,0.6196473551637279,0.09223263675476337
0.5,1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5675910956348713,0.4319148936170213,0.3566666666666667,0.2725257323832146,0.5166666666666667,0.6281612090680101,0.09526736324523663
0.75,1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5823902499689093,0.4441489361702128,0.44925925925925925,0.27339667458432304,0.5436507936507936,0.631536523929471,0.09730331899200984
1.0,1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5938316129834598,0.4542553191489362,0.5103703703703704,0.27672209026128264,0.5676190476190476,0.636926952141058,0.09910878918254457
0.0,0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5537868424325333,0.41914893617021276,0.3011111111111111,0.27719714964370545,0.49206349206349204,0.6174811083123426,0.1181238475722188
0.5,0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5679641835592588,0.44042553191489364,0.42518518518518517,0.28440221694378465,0.5290476190476191,0.6213098236775819,0.1726720958819914
0.75,0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5805248103469718,0.44893617021276594,0.5081481481481481,0.2906571654790182,0.5607936507936508,0.626095717884131,0.28756914566687153
1.0,0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5891058326078846,0.4627659574468085,0.5562962962962963,0.29350752177355505,0.5874603174603175,0.6249370277078086,0.4799093423478795
0.0,0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5539112050739958,0.4148936170212766,0.28185185185185185,0.2729216152019002,0.4857142857142857,0.616272040302267,0.11021051014136447
0.5,0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5654769307300087,0.43031914893617024,0.36185185185185187,0.2784639746634996,0.5188888888888888,0.6202015113350126,0.14401505838967424
0.75,0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5789080960079592,0.4430851063829787,0.447037037037037,0.2828978622327791,0.5452380952380952,0.624080604534005,0.20090657652120467
1.0,0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5863698544957094,0.4526595744680851,0.5055555555555555,0.2868566904196358,0.5712698412698413,0.6265994962216624,0.3024354640442532
0.0,0.75,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5535381171496082,0.4148936170212766,0.28185185185185185,0.27315914489311166,0.48603174603174604,0.6162216624685138,0.11005685310387216
