dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,0.6374829001367989,0.4329787234042553,0.6388888888888888,0.4969121140142518,0.626984126984127,0.5992443324937028,0.15031499692685926
Cars,DTD,EuroSAT,GTSRB,RESISC45,SVHN,0.6185797786344982,0.44148936170212766,0.5662962962962963,0.44109263657957243,0.611904761904762,0.6125944584382872,0.6588429625076828
Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6183310533515732,0.4441489361702128,0.6096296296296296,0.46920031670625495,0.5247619047619048,0.6117380352644837,0.6402504609711125
Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6249222733490859,0.45478723404255317,0.6407407407407407,0.29730799683293746,0.6109523809523809,0.6039294710327456,0.7005224339274739
Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6162168884467106,0.43351063829787234,0.24555555555555555,0.4961995249406176,0.6206349206349207,0.6138539042821158,0.7196143208358943
Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6254197239149359,0.40585106382978725,0.5822222222222222,0.44695170229612036,0.6268253968253968,0.6020654911838791,0.6565765212046711
DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5403556771545828,0.42606382978723406,0.6414814814814814,0.46381631037212984,0.6114285714285714,0.5917884130982368,0.6291487400122926
