scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.2,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5704514363885089,0.4446808510638297,0.4148148148148148,0.356215360253365,0.4961904761904762,0.6241813602015114,0.1687922556853104
0.25,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5818927994030593,0.4585106382978723,0.4603703703703704,0.3876484560570071,0.5093650793650794,0.6245340050377833,0.2402811923786109
0.3,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5919661733615222,0.4659574468085106,0.4862962962962963,0.4181314330958036,0.5247619047619048,0.6208060453400503,0.375038414259373
0.35,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5986817560004974,0.4787234042553192,0.5059259259259259,0.4460015835312747,0.5287301587301587,0.6139546599496222,0.4943146896127842
0.4,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6034075363760726,0.4829787234042553,0.5140740740740741,0.4565320665083135,0.5258730158730158,0.594911838790932,0.5270820528580209
0.45,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6019151846785226,0.4808510638297872,0.4707407407407407,0.4581155977830562,0.5134920634920634,0.5758186397984887,0.5150968039336201
0.5,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5979355801517224,0.4659574468085106,0.397037037037037,0.4472684085510688,0.4936507936507937,0.5539042821158691,0.4686155500921942
0.55,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5863698544957094,0.4537234042553191,0.3477777777777778,0.4167062549485352,0.4550793650793651,0.5265994962216625,0.4142209588199139
0.6000000000000001,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5694565352568088,0.425,0.2955555555555555,0.3812351543942993,0.396984126984127,0.4942569269521411,0.3557928703134603
0.65,Cars,DTD,EuroSAT,GTSRB,SVHN,0.5355055341375451,0.3909574468085106,0.2344444444444444,0.3501979414093428,0.3342857142857143,0.4536020151133501,0.3036263060848186
0.7000000000000001,Cars,DTD,EuroSAT,GTSRB,SVHN,0.4960825767939311,0.3563829787234042,0.1888888888888888,0.3190815518606492,0.269047619047619,0.409168765743073,0.2619468346650276
0.75,Cars,DTD,EuroSAT,GTSRB,SVHN,0.4340256187041413,0.3063829787234042,0.1544444444444444,0.2798099762470308,0.2149206349206349,0.3585390428211586,0.2297556853103872
0.8,Cars,DTD,EuroSAT,GTSRB,SVHN,0.3580400447705509,0.2728723404255319,0.1292592592592592,0.2351543942992874,0.1692063492063492,0.306448362720403,0.1984864781807006
0.8500000000000001,Cars,DTD,EuroSAT,GTSRB,SVHN,0.2793184927247855,0.2382978723404255,0.1155555555555555,0.1912905779889152,0.1325396825396825,0.2502267002518891,0.1766287645974185
0.9,Cars,DTD,EuroSAT,GTSRB,SVHN,0.2037060067155826,0.2042553191489361,0.1055555555555555,0.1494853523357086,0.102063492063492,0.1901259445843828,0.1694068838352796
