scaling_factor,k,dataset:0,dataset:1,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.75,0.75,DTD,RESISC45,0.5312772043278199,0.38563829787234044,0.22074074074074074,0.2562945368171021,0.44047619047619047,0.6030730478589421,0.08462661339889367
1.0,0.75,DTD,RESISC45,0.5274219624424823,0.38138297872340426,0.22111111111111112,0.25399841646872523,0.43746031746031744,0.5993954659949622,0.08335894283958205
0.0,1.0,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,RESISC45,0.5363760726277826,0.39574468085106385,0.22037037037037038,0.26057007125890735,0.44396825396825396,0.6084130982367758,0.0875460971112477
0.5,1.0,DTD,RESISC45,0.53376445715707,0.3941489361702128,0.2222222222222222,0.25843230403800477,0.4426984126984127,0.6063476070528967,0.08600952673632452
0.75,1.0,DTD,RESISC45,0.5311528416863575,0.38776595744680853,0.21962962962962962,0.2558986539984165,0.4411111111111111,0.6045843828715365,0.08481868469575907
1.0,1.0,DTD,RESISC45,0.5287899514985698,0.38457446808510637,0.22074074074074074,0.25463182897862235,0.439047619047619,0.6008060453400503,0.08351259987707436
0.0,0.25,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,SUN397,0.5366247979107076,0.400531914893617,0.21851851851851853,0.2634996041171813,0.4477777777777778,0.6109319899244332,0.08900583896742471
0.5,0.25,DTD,SUN397,0.5367491605521701,0.4,0.21851851851851853,0.26365795724465557,0.44761904761904764,0.6107808564231738,0.08900583896742471
0.75,0.25,DTD,SUN397,0.5368735231936327,0.400531914893617,0.21851851851851853,0.2637371338083927,0.44746031746031745,0.6106801007556675,0.08892901044867856
1.0,0.25,DTD,SUN397,0.5365004352692451,0.399468085106383,0.21851851851851853,0.26365795724465557,0.4473015873015873,0.6107808564231738,0.0888521819299324
0.0,0.5,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,SUN397,0.534510633005845,0.39893617021276595,0.22,0.2622327790973872,0.44904761904761903,0.6089672544080604,0.08869852489244007
0.5,0.5,DTD,SUN397,0.53276955602537,0.3973404255319149,0.22074074074074074,0.2622327790973872,0.4477777777777778,0.6083627204030226,0.08804548248309772
0.75,0.5,DTD,SUN397,0.5309041164034324,0.3952127659574468,0.22111111111111112,0.26096595407759304,0.4477777777777778,0.6066498740554156,0.08777658266748617
1.0,0.5,DTD,SUN397,0.5284168635741823,0.3920212765957447,0.22111111111111112,0.26057007125890735,0.4480952380952381,0.6056926952141058,0.08723878303626306
0.0,0.75,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,SUN397,0.5333913692326825,0.39893617021276595,0.21925925925925926,0.26215360253365005,0.4496825396825397,0.6091183879093199,0.0893899815611555
0.5,0.75,DTD,SUN397,0.5320233801765949,0.3984042553191489,0.22,0.2608076009501188,0.4492063492063492,0.6085138539042821,0.08915949600491703
0.75,0.75,DTD,SUN397,0.5296604899888073,0.3946808510638298,0.22074074074074074,0.26009501187648454,0.44904761904761903,0.607153652392947,0.08942839582052858
1.0,0.75,DTD,SUN397,0.5274219624424823,0.39095744680851063,0.22444444444444445,0.2607284243863816,0.45095238095238094,0.6053400503778338,0.0893899815611555
0.0,1.0,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,SUN397,0.53426190772292,0.3984042553191489,0.21962962962962962,0.2620744259699129,0.45,0.6092695214105793,0.08923632452366319
0.5,1.0,DTD,SUN397,0.53227210545952,0.3973404255319149,0.21925925925925926,0.26096595407759304,0.4488888888888889,0.6083123425692695,0.08923632452366319
0.75,1.0,DTD,SUN397,0.5311528416863575,0.3941489361702128,0.22074074074074074,0.26057007125890735,0.4498412698412698,0.607808564231738,0.08923632452366319
1.0,1.0,DTD,SUN397,0.5282925009327198,0.3925531914893617,0.22,0.2601741884402217,0.4507936507936508,0.6061964735516373,0.08904425322679779
0.0,0.25,DTD,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,SVHN,0.5373709737594826,0.399468085106383,0.21888888888888888,0.2634996041171813,0.44746031746031745,0.6106297229219143,0.08869852489244007
0.5,0.25,DTD,SVHN,0.5376196990424077,0.4,0.21925925925925926,0.26326207442596994,0.44761904761904764,0.6105793450881613,0.08804548248309772
0.75,0.25,DTD,SVHN,0.5381171496082576,0.40106382978723404,0.21925925925925926,0.26270783847981,0.44952380952380955,0.6104282115869017,0.08781499692685925
1.0,0.25,DTD,SVHN,0.5389876880984952,0.4026595744680851,0.21962962962962962,0.26199524940617575,0.4498412698412698,0.6100251889168766,0.08731561155500922
0.0,0.5,DTD,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,SVHN,0.5347593582887701,0.40106382978723404,0.21777777777777776,0.26468725257323833,0.4488888888888889,0.6093198992443325,0.08739244007375538
0.5,0.5,DTD,SVHN,0.5341375450814575,0.3984042553191489,0.2162962962962963,0.2646080760095012,0.4533333333333333,0.6083627204030226,0.08558696988322065
0.75,0.5,DTD,SVHN,0.5323964681009825,0.39361702127659576,0.21259259259259258,0.26437054631828977,0.45571428571428574,0.6076070528967255,0.08397357098955133
1.0,0.5,DTD,SVHN,0.53077975376197,0.3925531914893617,0.21222222222222223,0.263895486935867,0.4550793650793651,0.6058942065491184,0.08305162876459742
0.0,0.75,DTD,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,SVHN,0.5338888197985325,0.39893617021276595,0.21814814814814815,0.26508313539192396,0.4492063492063492,0.6090176322418136,0.08639366933005532
0.5,0.75,DTD,SVHN,0.5326451933839075,0.39680851063829786,0.21592592592592594,0.26587490102929534,0.4531746031746032,0.6084130982367758,0.08397357098955133
0.75,0.75,DTD,SVHN,0.5271732371595572,0.3920212765957447,0.2114814814814815,0.26547901821060965,0.45746031746031746,0.6078589420654912,0.08159188690842041
1.0,0.75,DTD,SVHN,0.5231936326327571,0.3882978723404255,0.2111111111111111,0.2638163103721298,0.45555555555555555,0.6051385390428211,0.07967117393976644
0.0,1.0,DTD,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,SVHN,0.535008083571695,0.3984042553191489,0.21666666666666667,0.26437054631828977,0.44873015873015876,0.6091183879093199,0.0864320835894284
0.5,1.0,DTD,SVHN,0.53227210545952,0.39680851063829786,0.21407407407407408,0.26429136975455264,0.45206349206349206,0.608463476070529,0.0836278426551936
0.75,1.0,DTD,SVHN,0.5287899514985698,0.3930851063829787,0.20925925925925926,0.2630245447347585,0.45650793650793653,0.6080604534005037,0.08113091579594345
1.0,1.0,DTD,SVHN,0.5251834348961572,0.3904255319148936,0.20814814814814814,0.26215360253365005,0.456031746031746,0.6060453400503778,0.07886447449293178
0.0,0.25,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,GTSRB,0.5366247979107076,0.4,0.21962962962962962,0.2641330166270784,0.4471428571428571,0.610831234256927,0.08927473878303627
0.5,0.25,EuroSAT,GTSRB,0.5367491605521701,0.39893617021276595,0.2174074074074074,0.2646080760095012,0.44634920634920633,0.610831234256927,0.08942839582052858
0.75,0.25,EuroSAT,GTSRB,0.5362517099863201,0.39893617021276595,0.21777777777777776,0.2646080760095012,0.44682539682539685,0.6107304785894206,0.08950522433927474
1.0,0.25,EuroSAT,GTSRB,0.5361273473448576,0.39787234042553193,0.21814814814814815,0.26476642913697546,0.44634920634920633,0.610831234256927,0.0897741241548863
0.0,0.5,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,GTSRB,0.5361273473448576,0.3946808510638298,0.21592592592592594,0.26057007125890735,0.44555555555555554,0.6093198992443325,0.08842962507682851
0.5,0.5,EuroSAT,GTSRB,0.5353811714960826,0.3941489361702128,0.21185185185185185,0.2585114806017419,0.4450793650793651,0.6080604534005037,0.08785341118623233
0.75,0.5,EuroSAT,GTSRB,0.5351324462131576,0.3898936170212766,0.20925925925925926,0.25455265241488517,0.4473015873015873,0.6065491183879094,0.08758451137062077
1.0,0.5,EuroSAT,GTSRB,0.5340131824399951,0.3920212765957447,0.20962962962962964,0.24980205859065716,0.44634920634920633,0.6042821158690176,0.08731561155500922
0.0,0.75,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,GTSRB,0.5357542594204701,0.39361702127659576,0.21259259259259258,0.25985748218527316,0.4446031746031746,0.608463476070529,0.08804548248309772
0.5,0.75,EuroSAT,GTSRB,0.5343862703643826,0.39148936170212767,0.20851851851851852,0.25724465558194776,0.4444444444444444,0.6073047858942066,0.08723878303626306
0.75,0.75,EuroSAT,GTSRB,0.5361273473448576,0.39095744680851063,0.20407407407407407,0.25146476642913695,0.4450793650793651,0.604735516372796,0.08654732636754764
1.0,0.75,EuroSAT,GTSRB,0.5340131824399951,0.38670212765957446,0.2,0.24330958036421219,0.44365079365079363,0.6025188916876574,0.08608635525507068
0.0,1.0,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,GTSRB,0.5355055341375451,0.3941489361702128,0.21444444444444444,0.2611243072050673,0.44476190476190475,0.6085138539042821,0.0882759680393362
0.5,1.0,EuroSAT,GTSRB,0.535008083571695,0.3925531914893617,0.20851851851851852,0.2588281868566904,0.4442857142857143,0.6075062972292191,0.08762292562999385
0.75,1.0,EuroSAT,GTSRB,0.5353811714960826,0.3920212765957447,0.20444444444444446,0.25423594615993667,0.4450793650793651,0.605088161209068,0.08712354025814383
1.0,1.0,EuroSAT,GTSRB,0.534510633005845,0.3898936170212766,0.20296296296296296,0.2494061757719715,0.44301587301587303,0.6038287153652393,0.08666256914566688
0.0,0.25,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,RESISC45,0.5373709737594826,0.4,0.21851851851851853,0.2645288994457641,0.44761904761904764,0.6108816120906801,0.08927473878303627
0.5,0.25,EuroSAT,RESISC45,0.5373709737594826,0.399468085106383,0.2174074074074074,0.26500395882818684,0.44682539682539685,0.6110831234256927,0.08927473878303627
0.75,0.25,EuroSAT,RESISC45,0.5368735231936327,0.400531914893617,0.21666666666666667,0.26508313539192396,0.4473015873015873,0.6112846347607053,0.08927473878303627
1.0,0.25,EuroSAT,RESISC45,0.5374953364009452,0.400531914893617,0.2174074074074074,0.26524148851939827,0.44666666666666666,0.611183879093199,0.08946681007990166
0.0,0.5,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,RESISC45,0.535008083571695,0.3952127659574468,0.2162962962962963,0.2669833729216152,0.44396825396825396,0.6074055415617129,0.0882759680393362
0.5,0.5,EuroSAT,RESISC45,0.5338888197985325,0.3930851063829787,0.21,0.26856690419635787,0.4415873015873016,0.6049370277078086,0.08743085433312846
0.75,0.5,EuroSAT,RESISC45,0.53426190772292,0.3941489361702128,0.2037037037037037,0.27062549485352333,0.436984126984127,0.6022670025188916,0.08681622618315919
1.0,0.5,EuroSAT,RESISC45,0.53227210545952,0.3904255319148936,0.19777777777777777,0.2709422011084719,0.4342857142857143,0.6005037783375314,0.08624001229256299
0.0,0.75,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,RESISC45,0.5356298967790076,0.3952127659574468,0.20851851851851852,0.26619160728424385,0.4434920634920635,0.6068513853904283,0.08846803933620159
0.5,0.75,EuroSAT,RESISC45,0.5333913692326825,0.3925531914893617,0.1988888888888889,0.2671417260490895,0.44015873015873014,0.6042317380352645,0.08758451137062077
0.75,0.75,EuroSAT,RESISC45,0.5347593582887701,0.3920212765957447,0.1925925925925926,0.26737925574030086,0.436984126984127,0.6009068010075567,0.08658574062692072
1.0,0.75,EuroSAT,RESISC45,0.5325208307424449,0.3904255319148936,0.18666666666666668,0.2679334916864608,0.4336507936507937,0.596272040302267,0.08527965580823602
0.0,1.0,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,RESISC45,0.5362517099863201,0.3952127659574468,0.20925925925925926,0.2655581947743468,0.44396825396825396,0.607103274559194,0.08850645359557467
0.5,1.0,EuroSAT,RESISC45,0.5340131824399951,0.39361702127659576,0.1985185185185185,0.26666666666666666,0.4415873015873016,0.6050377833753149,0.08785341118623233
0.75,1.0,EuroSAT,RESISC45,0.5340131824399951,0.3930851063829787,0.19111111111111112,0.2669833729216152,0.43873015873015875,0.6018136020151134,0.08708512599877075
1.0,1.0,EuroSAT,RESISC45,0.533515731874145,0.3920212765957447,0.18703703703703703,0.26730007917656373,0.4361904761904762,0.5978841309823678,0.0856637984019668
0.0,0.25,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,SUN397,0.5367491605521701,0.39893617021276595,0.21814814814814815,0.26476642913697546,0.44761904761904764,0.6109319899244332,0.08923632452366319
0.5,0.25,EuroSAT,SUN397,0.5372466111180202,0.399468085106383,0.21703703703703703,0.26516231195566115,0.44682539682539685,0.6110327455919395,0.0893899815611555
0.75,0.25,EuroSAT,SUN397,0.5373709737594826,0.4,0.21666666666666667,0.26524148851939827,0.44666666666666666,0.6109319899244332,0.08946681007990166
1.0,0.25,EuroSAT,SUN397,0.5371222484765577,0.4,0.21666666666666667,0.2656373713380839,0.44682539682539685,0.610831234256927,0.08965888137676706
0.0,0.5,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,SUN397,0.5353811714960826,0.39680851063829786,0.2137037037037037,0.2669833729216152,0.44587301587301587,0.6081612090680101,0.08908266748617087
0.5,0.5,EuroSAT,SUN397,0.5353811714960826,0.39680851063829786,0.21,0.2687252573238321,0.4465079365079365,0.6057430730478589,0.08923632452366319
0.75,0.5,EuroSAT,SUN397,0.5346349956473075,0.3962765957446808,0.2074074074074074,0.27117973079968327,0.44555555555555554,0.6034256926952141,0.08923632452366319
1.0,0.5,EuroSAT,SUN397,0.5328939186668324,0.3952127659574468,0.20629629629629628,0.2716547901821061,0.4442857142857143,0.6012090680100756,0.08915949600491703
0.0,0.75,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,SUN397,0.5355055341375451,0.39574468085106385,0.21074074074074073,0.26690419635787804,0.44492063492063494,0.6073551637279597,0.08935156730178243
0.5,0.75,EuroSAT,SUN397,0.5346349956473075,0.3941489361702128,0.20074074074074075,0.2695170229612035,0.44412698412698415,0.6052896725440806,0.08950522433927474
0.75,0.75,EuroSAT,SUN397,0.5352568088546201,0.3941489361702128,0.1925925925925926,0.2695961995249406,0.4419047619047619,0.602367758186398,0.08927473878303627
1.0,0.75,EuroSAT,SUN397,0.5360029847033951,0.3930851063829787,0.18814814814814815,0.27220902612826603,0.44063492063492066,0.5998488664987406,0.08904425322679779
0.0,1.0,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,SUN397,0.5357542594204701,0.3962765957446808,0.20851851851851852,0.2669833729216152,0.44587301587301587,0.6077078085642318,0.08919791026429011
0.5,1.0,EuroSAT,SUN397,0.5357542594204701,0.3952127659574468,0.20037037037037037,0.2694378463974664,0.44365079365079363,0.6052896725440806,0.08927473878303627
0.75,1.0,EuroSAT,SUN397,0.5358786220619326,0.39361702127659576,0.1937037037037037,0.27015043547110057,0.44142857142857145,0.6021662468513854,0.08892901044867856
1.0,1.0,EuroSAT,SUN397,0.5351324462131576,0.3898936170212766,0.19148148148148147,0.27110055423594615,0.4388888888888889,0.6002518891687657,0.08869852489244007
0.0,0.25,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,SVHN,0.5374953364009452,0.399468085106383,0.21777777777777776,0.26437054631828977,0.4477777777777778,0.6111335012594459,0.08873693915181315
0.5,0.25,EuroSAT,SVHN,0.5377440616838701,0.400531914893617,0.21851851851851853,0.2649247822644497,0.4479365079365079,0.6110831234256927,0.08862169637369391
0.75,0.25,EuroSAT,SVHN,0.5374953364009452,0.40106382978723404,0.22,0.2649247822644497,0.44825396825396824,0.6107304785894206,0.08839121081745543
1.0,0.25,EuroSAT,SVHN,0.5382415122497202,0.4021276595744681,0.22,0.26476642913697546,0.4488888888888889,0.6110831234256927,0.08831438229870928
0.0,0.5,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,SVHN,0.5355055341375451,0.3984042553191489,0.21037037037037037,0.26730007917656373,0.4488888888888889,0.6087657430730479,0.08762292562999385
0.5,0.5,EuroSAT,SVHN,0.5358786220619326,0.39787234042553193,0.20222222222222222,0.2697545526524149,0.45015873015873015,0.6076574307304786,0.08627842655193609
0.75,0.5,EuroSAT,SVHN,0.534510633005845,0.39680851063829786,0.1962962962962963,0.27149643705463183,0.4526984126984127,0.6060453400503778,0.08520282728948986
1.0,0.5,EuroSAT,SVHN,0.5347593582887701,0.3984042553191489,0.1948148148148148,0.2728424386381631,0.45301587301587304,0.6051385390428211,0.08389674247080517
0.0,0.75,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,SVHN,0.5346349956473075,0.39893617021276595,0.20703703703703705,0.26777513855898655,0.4479365079365079,0.6077078085642318,0.08647049784880148
0.5,0.75,EuroSAT,SVHN,0.5340131824399951,0.3984042553191489,0.20148148148148148,0.27007125890736344,0.4479365079365079,0.6061460957178841,0.08458819913952059
0.75,0.75,EuroSAT,SVHN,0.5318990175351325,0.39787234042553193,0.19444444444444445,0.2718923198733175,0.44904761904761903,0.603375314861461,0.08224492931776275
1.0,0.75,EuroSAT,SVHN,0.5306553911205074,0.39787234042553193,0.19037037037037038,0.27498020585906574,0.4498412698412698,0.6011083123425692,0.08051628764597418
0.0,1.0,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,SVHN,0.5347593582887701,0.39893617021276595,0.20851851851851852,0.26777513855898655,0.44825396825396824,0.6077078085642318,0.0866241548862938
0.5,1.0,EuroSAT,SVHN,0.5346349956473075,0.3984042553191489,0.20333333333333334,0.27015043547110057,0.4480952380952381,0.6068513853904283,0.0851259987707437
0.75,1.0,EuroSAT,SVHN,0.533018281308295,0.3962765957446808,0.1962962962962963,0.2725257323832146,0.44936507936507936,0.604735516372796,0.0828979717271051
1.0,1.0,EuroSAT,SVHN,0.5316502922522074,0.3941489361702128,0.1925925925925926,0.2737133808392716,0.45095238095238094,0.6019143576826197,0.08151505838967425
0.0,0.25,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,GTSRB,RESISC45,0.5366247979107076,0.39787234042553193,0.21962962962962962,0.26326207442596994,0.44761904761904764,0.6108816120906801,0.08889059618930548
0.5,0.25,GTSRB,RESISC45,0.5357542594204701,0.3973404255319149,0.21814814814814815,0.2623119556611243,0.446984126984127,0.6105793450881613,0.08881376767055932
0.75,0.25,GTSRB,RESISC45,0.5361273473448576,0.3962765957446808,0.21814814814814815,0.26239113222486143,0.44666666666666666,0.6106801007556675,0.08881376767055932
1.0,0.25,GTSRB,RESISC45,0.5355055341375451,0.39574468085106385,0.21777777777777776,0.26239113222486143,0.4465079365079365,0.6104282115869017,0.08873693915181315
0.0,0.5,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,GTSRB,RESISC45,0.5362517099863201,0.3952127659574468,0.22185185185185186,0.25724465558194776,0.4444444444444444,0.6089168765743073,0.08627842655193609
0.5,0.5,GTSRB,RESISC45,0.5362517099863201,0.39148936170212767,0.22148148148148147,0.2508313539192399,0.4407936507936508,0.6062972292191435,0.08424247080516288
0.75,0.5,GTSRB,RESISC45,0.5355055341375451,0.3882978723404255,0.22296296296296297,0.24584323040380046,0.4380952380952381,0.6029219143576826,0.08228334357713583
1.0,0.5,GTSRB,RESISC45,0.5347593582887701,0.3861702127659574,0.22148148148148147,0.23942992874109265,0.43222222222222223,0.6004534005037784,0.08139981561155502
0.0,0.75,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,GTSRB,RESISC45,0.5358786220619326,0.3962765957446808,0.22185185185185186,0.25605700712589075,0.44396825396825396,0.6088664987405542,0.08597111247695144
0.5,0.75,GTSRB,RESISC45,0.5347593582887701,0.3920212765957447,0.22481481481481483,0.24813935075217736,0.44031746031746033,0.606095717884131,0.08358942839582052
0.75,0.75,GTSRB,RESISC45,0.5353811714960826,0.38882978723404255,0.22666666666666666,0.24133016627078385,0.43714285714285717,0.6033249370277078,0.08166871542716657
1.0,0.75,GTSRB,RESISC45,0.534510633005845,0.3872340425531915,0.22407407407407406,0.23547110055423595,0.43126984126984125,0.6006549118387909,0.08017055931161647
0.0,1.0,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,GTSRB,RESISC45,0.5362517099863201,0.3962765957446808,0.22296296296296297,0.25637371338083925,0.44476190476190475,0.609168765743073,0.08650891210817456
0.5,1.0,GTSRB,RESISC45,0.535008083571695,0.3941489361702128,0.22407407407407406,0.25043547110055425,0.44095238095238093,0.6062468513853905,0.08470344191763983
0.75,1.0,GTSRB,RESISC45,0.533515731874145,0.3893617021276596,0.22814814814814816,0.24291369754552652,0.439047619047619,0.6046347607052897,0.0827059004302397
1.0,1.0,GTSRB,RESISC45,0.535008083571695,0.38776595744680853,0.2262962962962963,0.23745051464766428,0.43523809523809526,0.6019647355163728,0.08147664413030117
0.0,0.25,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,GTSRB,SUN397,0.5362517099863201,0.39893617021276595,0.21777777777777776,0.26326207442596994,0.4477777777777778,0.6105793450881613,0.08904425322679779
0.5,0.25,GTSRB,SUN397,0.5361273473448576,0.39787234042553193,0.21814814814814815,0.2627870150435471,0.4471428571428571,0.6102770780856424,0.08919791026429011
0.75,0.25,GTSRB,SUN397,0.5355055341375451,0.3973404255319149,0.21851851851851853,0.26270783847981,0.44666666666666666,0.6101259445843829,0.08908266748617087
1.0,0.25,GTSRB,SUN397,0.5353811714960826,0.39680851063829786,0.21851851851851853,0.26239113222486143,0.44666666666666666,0.6100251889168766,0.08904425322679779
0.0,0.5,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,GTSRB,SUN397,0.534510633005845,0.39787234042553193,0.22111111111111112,0.25684877276326207,0.44761904761904764,0.6096725440806046,0.0873540258143823
0.5,0.5,GTSRB,SUN397,0.5358786220619326,0.3962765957446808,0.22666666666666666,0.25328582739509103,0.44587301587301587,0.6083123425692695,0.0856637984019668
0.75,0.5,GTSRB,SUN397,0.5341375450814575,0.39574468085106385,0.22925925925925925,0.24806017418844023,0.44666666666666666,0.6065994962216624,0.0843961278426552
1.0,0.5,GTSRB,SUN397,0.5336400945156076,0.3952127659574468,0.23222222222222222,0.24220110847189233,0.44412698412698415,0.6045340050377834,0.08324370006146281
0.0,0.75,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,GTSRB,SUN397,0.5366247979107076,0.39680851063829786,0.2225925925925926,0.25534441805225655,0.4479365079365079,0.6096725440806046,0.08723878303626306
0.5,0.75,GTSRB,SUN397,0.5365004352692451,0.3962765957446808,0.22703703703703704,0.2505146476642914,0.4453968253968254,0.6075566750629723,0.0860479409956976
0.75,0.75,GTSRB,SUN397,0.5366247979107076,0.39361702127659576,0.23,0.2435471100554236,0.4461904761904762,0.606095717884131,0.08447295636140136
1.0,0.75,GTSRB,SUN397,0.53376445715707,0.3925531914893617,0.2348148148148148,0.2367379255740301,0.44666666666666666,0.6042821158690176,0.08405039950829749
0.0,1.0,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,GTSRB,SUN397,0.5363760726277826,0.3973404255319149,0.2222222222222222,0.2559778305621536,0.44825396825396824,0.6096725440806046,0.08739244007375538
0.5,1.0,GTSRB,SUN397,0.5372466111180202,0.3962765957446808,0.2262962962962963,0.25146476642913695,0.4465079365079365,0.6086649874055415,0.08608635525507068
0.75,1.0,GTSRB,SUN397,0.5373709737594826,0.3952127659574468,0.23148148148148148,0.24505146476642914,0.44571428571428573,0.6069521410579345,0.0851259987707437
1.0,1.0,GTSRB,SUN397,0.535008083571695,0.39361702127659576,0.2337037037037037,0.23903404592240696,0.44634920634920633,0.6058942065491184,0.0840119852489244
0.0,0.25,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,GTSRB,SVHN,0.5368735231936327,0.4,0.2174074074074074,0.26318289786223276,0.446984126984127,0.6109319899244332,0.08869852489244007
0.5,0.25,GTSRB,SVHN,0.5369978858350951,0.39893617021276595,0.21703703703703703,0.26199524940617575,0.4477777777777778,0.6102267002518892,0.08835279655808236
0.75,0.25,GTSRB,SVHN,0.5374953364009452,0.400531914893617,0.21962962962962962,0.26128266033254155,0.44936507936507936,0.6104282115869017,0.08793023970497849
