scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
1.0,0.75,Cars,DTD,EuroSAT,0.5841313269493844,0.5382978723404256,0.5185185185185185,0.2996832937450515,0.5015873015873016,0.6094206549118388,0.09350030731407498
0.0,1.0,Cars,DTD,EuroSAT,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,DTD,EuroSAT,0.5458276333789329,0.41595744680851066,0.25074074074074076,0.2725257323832146,0.45904761904761904,0.6147103274559194,0.08996619545175169
0.5,1.0,Cars,DTD,EuroSAT,0.5596318865812709,0.44680851063829785,0.3451851851851852,0.28590657165479016,0.4776190476190476,0.6224181360201512,0.09065765212046711
0.75,1.0,Cars,DTD,EuroSAT,0.573684865066534,0.475,0.45111111111111113,0.2966745843230404,0.49507936507936506,0.6247858942065491,0.09246312231100184
1.0,1.0,Cars,DTD,EuroSAT,0.5816440741201343,0.5218085106382979,0.5107407407407407,0.2990498812351544,0.5026984126984126,0.6167758186397985,0.09461432083589429
0.0,0.25,Cars,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,DTD,GTSRB,0.5414749409277453,0.4106382978723404,0.21777777777777776,0.2778305621536025,0.4534920634920635,0.6128463476070529,0.09065765212046711
0.5,0.25,Cars,DTD,GTSRB,0.5501803258301207,0.42925531914893617,0.21037037037037037,0.30807600950118763,0.4626984126984127,0.6168261964735516,0.09288567916410571
0.75,0.25,Cars,DTD,GTSRB,0.5522944907349832,0.45797872340425533,0.20222222222222222,0.3459224069675376,0.4666666666666667,0.6180352644836272,0.09607406269207129
1.0,0.25,Cars,DTD,GTSRB,0.5486879741325705,0.48138297872340424,0.19518518518518518,0.3813143309580364,0.4746031746031746,0.6172292191435769,0.10102950215119852
0.0,0.5,Cars,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,DTD,GTSRB,0.546822534510633,0.42021276595744683,0.21444444444444444,0.30031670625494855,0.45984126984126983,0.6152141057934509,0.09380762138905963
0.5,0.5,Cars,DTD,GTSRB,0.5575177216764085,0.451063829787234,0.2137037037037037,0.36373713380839273,0.4820634920634921,0.621360201511335,0.10548555623847572
0.75,0.5,Cars,DTD,GTSRB,0.5658500186543962,0.4909574468085106,0.21962962962962962,0.43784639746634996,0.5031746031746032,0.6204030226700252,0.12692071296865395
1.0,0.5,Cars,DTD,GTSRB,0.562119139410521,0.5356382978723404,0.23074074074074075,0.5043547110055424,0.5058730158730159,0.6029219143576826,0.1574216349108789
0.0,0.75,Cars,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,DTD,GTSRB,0.5464494465862455,0.41914893617021276,0.21592592592592594,0.2993665874901029,0.46015873015873016,0.6157178841309824,0.09469114935464044
0.5,0.75,Cars,DTD,GTSRB,0.5585126228081084,0.451063829787234,0.21666666666666667,0.3611243072050673,0.4865079365079365,0.6212090680100756,0.10771358328211432
0.75,0.75,Cars,DTD,GTSRB,0.5628653152592961,0.48936170212765956,0.22444444444444445,0.44125098970704674,0.5088888888888888,0.6200503778337532,0.1316840811309158
1.0,0.75,Cars,DTD,GTSRB,0.5508021390374331,0.523936170212766,0.23148148148148148,0.5157561361836897,0.5136507936507937,0.6038790931989925,0.16264597418561771
0.0,1.0,Cars,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
