scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.15000000000000002,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.5738092277079965,0.4324468085106383,0.35259259259259257,0.32264449722882027,0.4903174603174603,0.6288664987405541,0.14566687154271665
0.2,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.585001865439622,0.4430851063829787,0.3962962962962963,0.3368171021377672,0.5006349206349207,0.6332997481108312,0.17701290719114934
0.25,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.5912199975127471,0.45053191489361705,0.4351851851851852,0.3479809976247031,0.5093650793650794,0.6372292191435768,0.21823140749846343
0.30000000000000004,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.5985573933590349,0.4553191489361702,0.4577777777777778,0.35851148060174187,0.5166666666666667,0.6409571788413099,0.2694376152427781
0.35000000000000003,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6035318990175351,0.46117021276595743,0.47703703703703704,0.3688836104513064,0.5222222222222223,0.6422670025188917,0.33163030116779346
0.4,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6091282178833478,0.46808510638297873,0.4911111111111111,0.37585114806017417,0.5284126984126984,0.6422166246851385,0.3962430854333128
0.45,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6168387016540231,0.46595744680851064,0.5033333333333333,0.38487727632620744,0.5333333333333333,0.6421662468513853,0.4610095267363245
0.5,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6184554159930357,0.47074468085106386,0.5166666666666667,0.39255740300870945,0.5352380952380953,0.6411083123425693,0.5136370620774432
0.55,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6216888446710608,0.474468085106383,0.5296296296296297,0.40055423594615996,0.5353968253968254,0.6404030226700251,0.5512830362630609
0.6000000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6246735480661609,0.47393617021276596,0.5348148148148149,0.4050673000791766,0.5361904761904762,0.6395969773299748,0.5819760295021512
0.65,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6276582514612611,0.4702127659574468,0.544074074074074,0.4098178939034046,0.5349206349206349,0.6375818639798488,0.6052166564228642
0.7000000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6301455042905111,0.4696808510638298,0.552962962962963,0.4126682501979414,0.5353968253968254,0.6361209068010075,0.6248079287031346
0.75,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6317622186295236,0.47127659574468084,0.5503703703703704,0.4161520190023753,0.5342857142857143,0.6348110831234257,0.6379456054087277
0.8,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6315134933465987,0.4718085106382979,0.5481481481481482,0.41813143309580364,0.5333333333333333,0.6332997481108312,0.6474339274738783
0.8500000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6305185922148987,0.4702127659574468,0.5366666666666666,0.422486144101346,0.5322222222222223,0.6300251889168765,0.655539336201598
0.9,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.628155702027111,0.46861702127659577,0.4955555555555556,0.4234362628661916,0.5290476190476191,0.627808564231738,0.66279963122311
0.9500000000000001,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6265389876880985,0.46702127659574466,0.4825925925925926,0.4240696753760887,0.5258730158730158,0.6242317380352644,0.6676014136447449
1.0,Cars,DTD,EuroSAT,GTSRB,SUN397,SVHN,0.6245491854246984,0.4627659574468085,0.4777777777777778,0.42422802850356295,0.5233333333333333,0.6218136020151134,0.6704440688383528
0.0,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.5529163039422957,0.4127659574468085,0.2544444444444444,0.27157561361836896,0.47619047619047616,0.6185894206549118,0.10129840196681009
0.1,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.5622435020519836,0.42606382978723406,0.29777777777777775,0.27513855898654,0.5046031746031746,0.6254911838790932,0.11800860479409957
0.15000000000000002,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.5749284914811591,0.43563829787234043,0.3548148148148148,0.27640538400633413,0.5242857142857142,0.6309823677581864,0.13879071911493546
0.2,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.586494217137172,0.4441489361702128,0.4114814814814815,0.2794140934283452,0.5423809523809524,0.6355163727959697,0.16502765826674862
0.25,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.5930854371346848,0.451063829787234,0.45,0.2820269200316706,0.5595238095238095,0.6374811083123426,0.20098340503995082
0.30000000000000004,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6022882726029101,0.4526595744680851,0.4766666666666667,0.28551068883610453,0.5750793650793651,0.6399496221662468,0.24581284572833437
0.35000000000000003,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6067653276955602,0.4601063829787234,0.49703703703703705,0.28812351543942993,0.5868253968253968,0.6412090680100756,0.302320221266134
0.4,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.614351448824773,0.4648936170212766,0.5114814814814815,0.2880443388756928,0.5955555555555555,0.6409571788413099,0.36762446220036876
0.45,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6205695808978983,0.4702127659574468,0.5248148148148148,0.288756927949327,0.6015873015873016,0.6395969773299748,0.43112323294406885
0.5,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6245491854246984,0.4728723404255319,0.5425925925925926,0.28780680918448137,0.6065079365079366,0.6376826196473552,0.4880915795943454
0.55,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6262902624051735,0.4723404255319149,0.5548148148148148,0.28844022169437844,0.6087301587301587,0.63455919395466,0.5321143208358943
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.627409526178336,0.4702127659574468,0.5651851851851852,0.2892319873317498,0.6106349206349206,0.6324937027707809,0.5655347264904733
0.65,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6298967790075861,0.47074468085106386,0.5733333333333334,0.28891528107680126,0.6112698412698413,0.6302770780856424,0.5926167793484942
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6326327571197612,0.46808510638297873,0.5774074074074074,0.2895486935866983,0.6126984126984127,0.6285642317380352,0.6150891210817455
0.75,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6327571197612237,0.46702127659574466,0.5788888888888889,0.2892319873317498,0.6103174603174604,0.6258438287153653,0.6321450522433928
0.8,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6327571197612237,0.4654255319148936,0.5818518518518518,0.28812351543942993,0.6088888888888889,0.6222670025188917,0.6457821143208359
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6307673174978237,0.46595744680851064,0.5737037037037037,0.28812351543942993,0.606031746031746,0.6186901763224182,0.6571911493546404
0.9,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.627160800895411,0.4643617021276596,0.5466666666666666,0.28883610451306413,0.6034920634920635,0.6147607052896725,0.6668331284572834
0.9500000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6220619325954483,0.46170212765957447,0.5259259259259259,0.2871733966745843,0.6,0.6104282115869017,0.6741702519975414
1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,SVHN,0.6198234050491233,0.4574468085106383,0.5111111111111111,0.2852731591448931,0.5944444444444444,0.6057430730478589,0.6790104486785494
0.0,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.5515483148862081,0.4117021276595745,0.22185185185185186,0.28558986539984166,0.4742857142857143,0.6177329974811083,0.10360325752919483
0.1,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.5647307548812337,0.42446808510638295,0.2337037037037037,0.30174188440221694,0.5019047619047619,0.625088161209068,0.12319452980946527
0.15000000000000002,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.5745554035567716,0.43457446808510636,0.23777777777777778,0.3161520190023753,0.5220634920634921,0.6310327455919396,0.1490857406269207
0.2,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.585001865439622,0.4441489361702128,0.2518518518518518,0.3315914489311164,0.5430158730158731,0.6359697732997481,0.18112323294406885
0.25,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.5928367118517597,0.44840425531914896,0.2607407407407407,0.34718923198733176,0.5595238095238095,0.6394962216624686,0.22487707437000615
0.30000000000000004,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.5976868548687975,0.4521276595744681,0.26814814814814814,0.3605700712589074,0.5787301587301588,0.6411586901763224,0.2807698217578365
0.35000000000000003,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6045268001492352,0.45851063829787236,0.2774074074074074,0.37173396674584325,0.5907936507936508,0.6403022670025189,0.34887830362630606
0.4,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.611366745429673,0.4622340425531915,0.2751851851851852,0.38044338875692796,0.6012698412698413,0.640705289672544,0.42328672403196066
0.45,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6175848775027981,0.4627659574468085,0.27185185185185184,0.3894695170229612,0.6122222222222222,0.6387909319899244,0.49727258758451137
0.5,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6218132073125233,0.46170212765957447,0.26666666666666666,0.3980997624703088,0.6185714285714285,0.6384886649874055,0.5524354640442533
0.55,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6245491854246984,0.4601063829787234,0.26,0.405938242280285,0.6223809523809524,0.6355667506297229,0.5923094652735095
0.6000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6255440865563985,0.4627659574468085,0.25074074074074076,0.41179730799683295,0.6242857142857143,0.6326448362720403,0.6222341733251383
0.65,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6272851635368735,0.45904255319148934,0.2477777777777778,0.41631037212984956,0.6211111111111111,0.63088161209068,0.6440534726490473
0.7000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6275338888197985,0.45585106382978724,0.24,0.4222486144101346,0.6214285714285714,0.6269521410579345,0.6611094038106945
0.75,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6300211416490487,0.45053191489361705,0.2374074074074074,0.42723673792557404,0.6180952380952381,0.6237783375314861,0.6753226797787338
0.8,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6306429548563611,0.4473404255319149,0.23703703703703705,0.4290577988915281,0.6157142857142858,0.6203526448362721,0.6864628149969269
0.8500000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6282800646685736,0.4441489361702128,0.23555555555555555,0.43214568487727634,0.6139682539682539,0.6156675062972292,0.6966041794714198
0.9,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.626165899763711,0.44042553191489364,0.2388888888888889,0.43705463182897863,0.6134920634920635,0.6114861460957178,0.7049016594960049
0.9500000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6245491854246984,0.4319148936170213,0.24,0.4417260490894695,0.6109523809523809,0.606448362720403,0.7110095267363246
1.0,Cars,DTD,GTSRB,RESISC45,SUN397,SVHN,0.6211913941052108,0.42819148936170215,0.2411111111111111,0.44394299287410927,0.6053968253968254,0.6017632241813602,0.7163106945298094
0.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5511752269618206,0.40638297872340423,0.2537037037037037,0.2859857482185273,0.4753968253968254,0.6180352644836272,0.10341118623232944
0.1,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5633627658251461,0.41648936170212764,0.29333333333333333,0.30102929532858275,0.5011111111111111,0.624080604534005,0.12338660110633067
0.15000000000000002,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.574182315632384,0.42127659574468085,0.362962962962963,0.3156769596199525,0.5219047619047619,0.6307808564231738,0.1496619545175169
0.2,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5863698544957094,0.425531914893617,0.4162962962962963,0.3299287410926366,0.5412698412698412,0.6344584382871536,0.18242931776275353
0.25,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5925879865688347,0.42819148936170215,0.457037037037037,0.3427553444180523,0.5596825396825397,0.6355163727959697,0.22453134603564842
0.30000000000000004,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6009202835468226,0.42925531914893617,0.48592592592592593,0.35471100554235946,0.576031746031746,0.6385390428211587,0.2760832821143208
0.35000000000000003,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6057704265638603,0.4319148936170213,0.5092592592592593,0.3654790182106097,0.5936507936507937,0.6403526448362721,0.33962046711739396
0.4,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6137296356174605,0.42925531914893617,0.5255555555555556,0.37466349960411716,0.6055555555555555,0.6406045340050378,0.4060771358328211
0.45,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6190772292003482,0.42819148936170215,0.5477777777777778,0.38266033254156767,0.6139682539682539,0.6403526448362721,0.469499078057775
0.5,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6249222733490859,0.4276595744680851,0.5596296296296296,0.3896278701504355,0.6207936507936508,0.6408564231738035,0.5199370006146281
0.55,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.627160800895411,0.42872340425531913,0.5748148148148148,0.3965162311955661,0.6263492063492063,0.6395969773299748,0.5564305470190535
0.6000000000000001,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6282800646685736,0.43138297872340425,0.59,0.40158353127474267,0.6282539682539683,0.6395465994962216,0.582360172095882
0.65,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6306429548563611,0.43031914893617024,0.5922222222222222,0.4074425969912906,0.6292063492063492,0.6386901763224181,0.6052934849416103
0.7000000000000001,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6326327571197612,0.4308510638297872,0.5862962962962963,0.4111638954869359,0.6292063492063492,0.6363224181360202,0.6231561155500922
0.75,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6300211416490487,0.4218085106382979,0.55,0.4134600158353127,0.6287301587301587,0.6341057934508816,0.6360633066994469
0.8,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6302698669319736,0.42021276595744683,0.5370370370370371,0.4161520190023753,0.6265079365079365,0.6328463476070529,0.6446296865396435
0.8500000000000001,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6287775152344236,0.4148936170212766,0.5292592592592592,0.4180522565320665,0.6234920634920635,0.6296725440806046,0.6525046097111248
0.9,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6296480537246611,0.41329787234042553,0.5244444444444445,0.41813143309580364,0.6204761904761905,0.62544080604534,0.6587661339889367
0.9500000000000001,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.628155702027111,0.4101063829787234,0.5162962962962963,0.4201900237529691,0.6166666666666667,0.6219143576826196,0.6625307314074985
1.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.6250466359905484,0.4053191489361702,0.5162962962962963,0.41860649247822646,0.6104761904761905,0.6187405541561712,0.663759987707437
0.0,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5428429299838329,0.41436170212765955,0.2537037037037037,0.2864608076009501,0.47619047619047616,0.6180352644836272,0.10371850030731407
0.1,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5474443477179455,0.42340425531914894,0.28888888888888886,0.3019002375296912,0.5003174603174603,0.6234760705289673,0.12377074370006147
0.15000000000000002,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5499316005471956,0.43457446808510636,0.34296296296296297,0.31797307996832935,0.5215873015873016,0.6289168765743073,0.15012292562999385
0.2,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5531650292252207,0.44840425531914896,0.4048148148148148,0.3300079176563737,0.5417460317460318,0.6322418136020151,0.18354333128457284
0.25,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5565228205447084,0.4521276595744681,0.4437037037037037,0.3438638163103721,0.5576190476190476,0.6346599496221662,0.22906422864167178
0.30000000000000004,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5575177216764085,0.45851063829787236,0.4759259259259259,0.356215360253365,0.573968253968254,0.6364735516372796,0.28480331899200984
0.35000000000000003,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.558636985449571,0.46702127659574466,0.49333333333333335,0.3661916072842439,0.5907936507936508,0.6375314861460957,0.35356484326982174
0.4,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5602536997885835,0.46861702127659577,0.51,0.37545526524148853,0.6004761904761905,0.6376826196473552,0.4198294406883835
0.45,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5587613480910335,0.4696808510638298,0.5255555555555556,0.38368962787015043,0.606984126984127,0.6375314861460957,0.48363552550706823
0.5,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5583882601666459,0.4718085106382979,0.5385185185185185,0.3892319873317498,0.61,0.636977329974811,0.5317301782421635
0.55,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN,0.5587613480910335,0.4675531914893617,0.5496296296296296,0.3948535233570863,0.6153968253968254,0.6334005037783376,0.5689535955746773
