scaling_factor,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.25,Cars,DTD,GTSRB,0.5760477552543216,0.4452127659574468,0.21666666666666667,0.3578780680918448,0.48365079365079366,0.6227707808564231,0.10417947141979103
0.30000000000000004,Cars,DTD,GTSRB,0.5841313269493844,0.4563829787234043,0.22185185185185186,0.38376880443388756,0.4976190476190476,0.6238287153652393,0.11047940995697603
0.35000000000000003,Cars,DTD,GTSRB,0.5922148986444472,0.46702127659574466,0.23222222222222222,0.4137767220902613,0.5106349206349207,0.6258438287153653,0.11785494775660725
0.4,Cars,DTD,GTSRB,0.5974381295858724,0.4856382978723404,0.2474074074074074,0.44687252573238323,0.5190476190476191,0.6249370277078086,0.12857252612169637
0.45,Cars,DTD,GTSRB,0.6083820420345728,0.48936170212765956,0.25037037037037035,0.4814726840855107,0.5265079365079365,0.6195969773299748,0.1387138905961893
0.5,Cars,DTD,GTSRB,0.614848899390623,0.5053191489361702,0.2525925925925926,0.5125890736342043,0.5311111111111111,0.6116372795969773,0.1524277811923786
0.55,Cars,DTD,GTSRB,0.6165899763710981,0.5090425531914894,0.2548148148148148,0.5318289786223278,0.5306349206349207,0.6014105793450881,0.17098186846957592
0.6000000000000001,Cars,DTD,GTSRB,0.6139783609003855,0.5117021276595745,0.24592592592592594,0.546714172604909,0.5246031746031746,0.5918387909319899,0.1834280885064536
0.65,Cars,DTD,GTSRB,0.6101231190150479,0.5148936170212766,0.24,0.556215360253365,0.5098412698412699,0.5786901763224181,0.18427320221266133
0.7000000000000001,Cars,DTD,GTSRB,0.6065166024126353,0.5095744680851064,0.22333333333333333,0.561520190023753,0.48904761904761906,0.5631738035264484,0.1806622618315919
0.75,Cars,DTD,GTSRB,0.5960701405297848,0.5010638297872341,0.21962962962962962,0.5623911322248615,0.4573015873015873,0.5461460957178841,0.17294099569760296
0.8,Cars,DTD,GTSRB,0.5826389752518344,0.4909574468085106,0.20814814814814814,0.5501979414093429,0.42428571428571427,0.526801007556675,0.16418254456054088
0.8500000000000001,Cars,DTD,GTSRB,0.5660987439373212,0.47606382978723405,0.18851851851851853,0.5353127474267617,0.38555555555555554,0.5023173803526448,0.15139059618930548
0.9,Cars,DTD,GTSRB,0.5397338639472702,0.44627659574468087,0.16777777777777778,0.5066508313539192,0.343968253968254,0.4747103274559194,0.13383527965580824
0.9500000000000001,Cars,DTD,GTSRB,0.5101355552791941,0.4218085106382979,0.15259259259259259,0.4700712589073634,0.30253968253968255,0.44443324937027706,0.1101720958819914
1.0,Cars,DTD,GTSRB,0.46250466359905484,0.3946808510638298,0.14,0.4360253365003959,0.25857142857142856,0.40720403022670026,0.09342347879532882
0.0,Cars,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,RESISC45,0.5420967541350579,0.40638297872340423,0.2222222222222222,0.2653998416468725,0.45666666666666667,0.6122418136020151,0.08996619545175169
0.1,Cars,DTD,RESISC45,0.5499316005471956,0.41329787234042553,0.22592592592592592,0.2675376088677751,0.4726984126984127,0.6154659949622167,0.09146435156730179
0.15000000000000002,Cars,DTD,RESISC45,0.5585126228081084,0.423936170212766,0.23777777777777778,0.2694378463974664,0.49444444444444446,0.6204030226700252,0.09300092194222495
0.2,Cars,DTD,RESISC45,0.5685859967665713,0.43882978723404253,0.2511111111111111,0.27086302454473477,0.5215873015873016,0.6249370277078086,0.09511370620774431
0.25,Cars,DTD,RESISC45,0.5776644695933342,0.4521276595744681,0.2637037037037037,0.27276326207442597,0.5519047619047619,0.62911838790932,0.09745697602950215
0.30000000000000004,Cars,DTD,RESISC45,0.5852505907225469,0.4654255319148936,0.27925925925925926,0.2724465558194774,0.5880952380952381,0.6301259445843829,0.09964658881376767
0.35000000000000003,Cars,DTD,RESISC45,0.5943290635493098,0.4765957446808511,0.28,0.2728424386381631,0.6196825396825397,0.6297732997481108,0.10233558696988322
0.4,Cars,DTD,RESISC45,0.6029100858102227,0.48829787234042554,0.277037037037037,0.2737133808392716,0.643015873015873,0.6237783375314861,0.10537031346035648
0.45,Cars,DTD,RESISC45,0.6103718442979729,0.4978723404255319,0.26851851851851855,0.27640538400633413,0.6642857142857143,0.6167758186397985,0.10771358328211432
0.5,Cars,DTD,RESISC45,0.6132321850516105,0.49840425531914895,0.2544444444444444,0.278701504354711,0.6793650793650794,0.6041309823677582,0.10863552550706822
0.55,Cars,DTD,RESISC45,0.614102723541848,0.5026595744680851,0.2514814814814815,0.27988915281076804,0.6841269841269841,0.5905793450881612,0.10913491087891826
0.6000000000000001,Cars,DTD,RESISC45,0.6119885586369854,0.5026595744680851,0.24518518518518517,0.2777513855898654,0.6787301587301587,0.5755163727959698,0.10748309772587585
0.65,Cars,DTD,RESISC45,0.6047755254321602,0.49148936170212765,0.23666666666666666,0.2718923198733175,0.6573015873015873,0.5595969773299748,0.10513982790411801
0.7000000000000001,Cars,DTD,RESISC45,0.5933341624176097,0.47819148936170214,0.21814814814814815,0.26357878068091845,0.6195238095238095,0.542015113350126,0.10210510141364475
0.75,Cars,DTD,RESISC45,0.574431040915309,0.4542553191489362,0.19148148148148147,0.2503562945368171,0.5650793650793651,0.5205541561712846,0.10060694529809465
0.8,Cars,DTD,RESISC45,0.5534137545081458,0.4154255319148936,0.17407407407407408,0.2318289786223278,0.5047619047619047,0.4929974811083123,0.09972341733251383
0.8500000000000001,Cars,DTD,RESISC45,0.5255565228205447,0.38670212765957446,0.1537037037037037,0.21298495645288995,0.43,0.4646347607052897,0.09987707437000615
0.9,Cars,DTD,RESISC45,0.48414376321353064,0.3595744680851064,0.13962962962962963,0.18812351543942993,0.3493650793650794,0.43052896725440803,0.10321911493546404
0.9500000000000001,Cars,DTD,RESISC45,0.43290635493097873,0.32553191489361705,0.13074074074074074,0.16547901821060965,0.2733333333333333,0.3861964735516373,0.1084818684695759
1.0,Cars,DTD,RESISC45,0.37470463872652654,0.3069148936170213,0.12555555555555556,0.14133016627078385,0.21222222222222223,0.341360201511335,0.10782882606023356
0.0,Cars,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,SUN397,0.5423454794179828,0.40585106382978725,0.22,0.26587490102929534,0.45222222222222225,0.6138035264483627,0.08988936693300553
0.1,Cars,DTD,SUN397,0.5516726775276707,0.41329787234042553,0.22148148148148147,0.2676959619952494,0.46,0.6188916876574307,0.09111862323294406
0.15000000000000002,Cars,DTD,SUN397,0.5605024250715085,0.423936170212766,0.22296296296296297,0.2716547901821061,0.4676190476190476,0.6256423173803527,0.09211739397664413
0.2,Cars,DTD,SUN397,0.5704514363885089,0.43670212765957445,0.22444444444444445,0.27640538400633413,0.4780952380952381,0.6341561712846348,0.09369237861094037
0.25,Cars,DTD,SUN397,0.5823902499689093,0.44680851063829785,0.2237037037037037,0.2789390340459224,0.4915873015873016,0.6421662468513853,0.09603564843269821
0.30000000000000004,Cars,DTD,SUN397,0.5951996020395474,0.46117021276595743,0.2285185185185185,0.28210609659540775,0.5025396825396825,0.649168765743073,0.09860940381069452
0.35000000000000003,Cars,DTD,SUN397,0.6090038552418854,0.47074468085106386,0.2348148148148148,0.28392715756136183,0.5120634920634921,0.6535012594458438,0.10187461585740627
0.4,Cars,DTD,SUN397,0.6175848775027981,0.48617021276595745,0.2677777777777778,0.2838479809976247,0.5173015873015873,0.6535012594458438,0.10498617086662569
0.45,Cars,DTD,SUN397,0.6276582514612611,0.5037234042553191,0.28888888888888886,0.28178939034045924,0.5203174603174603,0.6534005037783376,0.10740626920712969
0.5,Cars,DTD,SUN397,0.6341251088173113,0.5079787234042553,0.29259259259259257,0.2808392715756136,0.5228571428571429,0.6514861460957179,0.10836662569145666
0.55,Cars,DTD,SUN397,0.6383534386270364,0.5164893617021277,0.2777777777777778,0.27901821060965953,0.5192063492063492,0.6465994962216625,0.10813614013521819
0.6000000000000001,Cars,DTD,SUN397,0.639970152966049,0.525,0.25703703703703706,0.2754552652414885,0.5136507936507937,0.6398992443324937,0.10671481253841426
0.65,Cars,DTD,SUN397,0.6398457903245865,0.526595744680851,0.23185185185185186,0.27268408551068885,0.5022222222222222,0.6314357682619647,0.10433312845728335
0.7000000000000001,Cars,DTD,SUN397,0.6343738341002363,0.5228723404255319,0.22666666666666666,0.2671417260490895,0.4831746031746032,0.6209068010075567,0.10156730178242164
0.75,Cars,DTD,SUN397,0.626414625046636,0.5148936170212766,0.2174074074074074,0.26199524940617575,0.4607936507936508,0.608816120906801,0.09853257529194837
