scaling_factor,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.95,Cars,DTD,EuroSAT,0.6451933839074742,0.4925531914893617,0.7781481481481481,0.2792557403008709,0.5101587301587301,0.6226196473551637,0.0961893054701905
1.0,Cars,DTD,EuroSAT,0.6453177465489367,0.4930851063829787,0.7803703703703704,0.2779889152810768,0.508095238095238,0.6197984886649874,0.0960356484326982
0.0,Cars,DTD,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,GTSRB,0.5494341499813457,0.4095744680851064,0.2174074074074074,0.2833729216152019,0.4534920634920635,0.6135012594458439,0.0920021511985249
0.1,Cars,DTD,GTSRB,0.559383161298346,0.4175531914893617,0.21851851851851853,0.3003958828186857,0.45920634920634923,0.615617128463476,0.09492163491087892
0.15000000000000002,Cars,DTD,GTSRB,0.5667205571446338,0.4276595744680851,0.21888888888888888,0.3174980205859066,0.46476190476190476,0.6177329974811083,0.09860940381069452
0.2,Cars,DTD,GTSRB,0.5772913816689467,0.4319148936170213,0.21814814814814815,0.33357086302454475,0.4722222222222222,0.6207052896725441,0.10125998770743701
0.25,Cars,DTD,GTSRB,0.586494217137172,0.43829787234042555,0.21333333333333335,0.3480601741884402,0.47714285714285715,0.623022670025189,0.10475568531038722
0.30000000000000004,Cars,DTD,GTSRB,0.5951996020395474,0.4441489361702128,0.20962962962962964,0.3608867775138559,0.48142857142857143,0.6243324937027708,0.10882759680393363
0.35000000000000003,Cars,DTD,GTSRB,0.59980101977366,0.44893617021276594,0.21407407407407408,0.37292161520190026,0.4865079365079365,0.6252896725440806,0.11320682237246465
0.4,Cars,DTD,GTSRB,0.6050242507150851,0.4574468085106383,0.21703703703703703,0.38487727632620744,0.4922222222222222,0.6262468513853904,0.11808543331284573
0.45,Cars,DTD,GTSRB,0.6108692948638229,0.45904255319148934,0.2174074074074074,0.40079176563737134,0.49476190476190474,0.6268513853904282,0.12238783036263061
0.5,Cars,DTD,GTSRB,0.6169630642954856,0.4627659574468085,0.21481481481481482,0.4147268408551069,0.49936507936507935,0.6277078085642317,0.12669022741241548
0.55,Cars,DTD,GTSRB,0.6220619325954483,0.46861702127659577,0.2174074074074074,0.4271575613618369,0.5049206349206349,0.6279596977329975,0.13122311001843884
0.6000000000000001,Cars,DTD,GTSRB,0.6249222733490859,0.4723404255319149,0.21666666666666667,0.4403008709422011,0.5079365079365079,0.6276574307304786,0.13625537799631224
0.65,Cars,DTD,GTSRB,0.6292749658002736,0.4803191489361702,0.21814814814814815,0.45217735550277116,0.5128571428571429,0.6271032745591939,0.14067301782421635
0.7000000000000001,Cars,DTD,GTSRB,0.6327571197612237,0.4845744680851064,0.22,0.46128266033254156,0.5141269841269841,0.6262972292191435,0.1442839582052858
0.75,Cars,DTD,GTSRB,0.6358661857977863,0.4856382978723404,0.22037037037037038,0.47078384798099765,0.5161904761904762,0.6261964735516373,0.14866318377381685
0.8,Cars,DTD,GTSRB,0.6387265265514239,0.48351063829787233,0.22,0.48139350752177357,0.5173015873015873,0.6258438287153653,0.15215888137676706
0.8500000000000001,Cars,DTD,GTSRB,0.6410894167392115,0.4824468085106383,0.22296296296296297,0.489944576405384,0.5192063492063492,0.6252896725440806,0.15665334972341732
0.9,Cars,DTD,GTSRB,0.6398457903245865,0.4824468085106383,0.22185185185185186,0.5003167062549485,0.5217460317460317,0.6244836272040303,0.15968807621389058
0.9500000000000001,Cars,DTD,GTSRB,0.6394727024001989,0.48138297872340424,0.22592592592592592,0.5079968329374505,0.523968253968254,0.6229722921914358,0.16310694529809466
1.0,Cars,DTD,GTSRB,0.6387265265514239,0.48138297872340424,0.22962962962962963,0.5115597783056215,0.523968253968254,0.6211586901763224,0.16560387215734482
0.0,Cars,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,RESISC45,0.5503046884715831,0.4095744680851064,0.21925925925925926,0.2667458432304038,0.46714285714285714,0.6148110831234257,0.0910417947141979
0.1,Cars,DTD,RESISC45,0.5583882601666459,0.42021276595744683,0.2222222222222222,0.2688044338875693,0.4876190476190476,0.6174307304785894,0.09250153657037492
0.15000000000000002,Cars,DTD,RESISC45,0.5683372714836463,0.4297872340425532,0.22555555555555556,0.26927949326999207,0.5049206349206349,0.6208060453400503,0.09411493546404426
0.2,Cars,DTD,RESISC45,0.5791568212908842,0.43351063829787234,0.2362962962962963,0.269833729216152,0.5211111111111111,0.6233753148614609,0.09580516287645974
0.25,Cars,DTD,RESISC45,0.5887327446834971,0.4420212765957447,0.24296296296296296,0.2716547901821061,0.5423809523809524,0.6256423173803527,0.09757221880762139
0.30000000000000004,Cars,DTD,RESISC45,0.5968163163785599,0.44361702127659575,0.2462962962962963,0.2707046714172605,0.5565079365079365,0.6275566750629723,0.09899354640442533
0.35000000000000003,Cars,DTD,RESISC45,0.6039049869419226,0.4521276595744681,0.2518518518518518,0.27015043547110057,0.5717460317460318,0.6282115869017633,0.10045328826060233
0.4,Cars,DTD,RESISC45,0.6106205695808979,0.45691489361702126,0.2548148148148148,0.2676959619952494,0.5871428571428572,0.6283627204030227,0.10222034419176398
0.45,Cars,DTD,RESISC45,0.6150976246735481,0.4643617021276596,0.2625925925925926,0.267458432304038,0.5966666666666667,0.628463476070529,0.10414105716041795
0.5,Cars,DTD,RESISC45,0.6201964929735108,0.475,0.2688888888888889,0.2680126682501979,0.6111111111111112,0.6293198992443325,0.10594652735095267
0.55,Cars,DTD,RESISC45,0.6246735480661609,0.47606382978723405,0.2733333333333333,0.2679334916864608,0.6174603174603175,0.6284130982367758,0.107559926244622
0.6000000000000001,Cars,DTD,RESISC45,0.6306429548563611,0.4765957446808511,0.27555555555555555,0.2667458432304038,0.6234920634920635,0.6273047858942066,0.10951905347264905
0.65,Cars,DTD,RESISC45,0.6347469220246238,0.4803191489361702,0.27111111111111114,0.26706254948535235,0.6298412698412699,0.6252896725440806,0.11140135218192994
0.7000000000000001,Cars,DTD,RESISC45,0.6369854495709489,0.48138297872340424,0.27185185185185184,0.268646080760095,0.6363492063492063,0.6236775818639798,0.11259219422249539
0.75,Cars,DTD,RESISC45,0.6387265265514239,0.4829787234042553,0.27,0.26856690419635787,0.6428571428571429,0.6221158690176323,0.11409035033804549
0.8,Cars,DTD,RESISC45,0.6395970650416615,0.4867021276595745,0.26481481481481484,0.27038796516231195,0.6473015873015873,0.618639798488665,0.11566533497234173
0.8500000000000001,Cars,DTD,RESISC45,0.639970152966049,0.4877659574468085,0.2651851851851852,0.2718923198733175,0.6514285714285715,0.6165239294710327,0.11693300553165335
0.9,Cars,DTD,RESISC45,0.6409650540977491,0.48723404255319147,0.2651851851851852,0.27379255740300873,0.653015873015873,0.6127455919395466,0.11785494775660725
0.9500000000000001,Cars,DTD,RESISC45,0.6409650540977491,0.48723404255319147,0.26222222222222225,0.2747426761678543,0.6531746031746032,0.6099244332493703,0.1185079901659496
1.0,Cars,DTD,RESISC45,0.6409650540977491,0.48138297872340424,0.2607407407407407,0.2756136183689628,0.6555555555555556,0.6065994962216624,0.1194299323909035
0.0,Cars,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,SUN397,0.5501803258301207,0.4101063829787234,0.21888888888888888,0.2676959619952494,0.456031746031746,0.6168261964735516,0.09073448063921327
0.1,Cars,DTD,SUN397,0.559880611864196,0.4175531914893617,0.22111111111111112,0.27062549485352333,0.4658730158730159,0.6218639798488665,0.09215580823601721
0.15000000000000002,Cars,DTD,SUN397,0.5680885462007214,0.42872340425531913,0.22333333333333333,0.27300079176563735,0.4734920634920635,0.626750629722922,0.09361555009219422
0.2,Cars,DTD,SUN397,0.5787837333664967,0.4351063829787234,0.22666666666666666,0.2754552652414885,0.4792063492063492,0.6316876574307305,0.094960049170252
0.25,Cars,DTD,SUN397,0.5898520084566596,0.44148936170212766,0.22925925925925925,0.277513855898654,0.4849206349206349,0.6353148614609572,0.09688076213890597
0.30000000000000004,Cars,DTD,SUN397,0.5976868548687975,0.4473404255319149,0.23074074074074075,0.27838479809976246,0.49126984126984125,0.6374307304785894,0.09822526121696373
0.35000000000000003,Cars,DTD,SUN397,0.6036562616589977,0.45159574468085106,0.2337037037037037,0.27949326999208235,0.49507936507936506,0.6406045340050378,0.09945451751690228
0.4,Cars,DTD,SUN397,0.6112423827882104,0.4563829787234043,0.23851851851851852,0.2796516231195566,0.5011111111111111,0.6425692695214106,0.10114474492931776
0.45,Cars,DTD,SUN397,0.6184554159930357,0.45904255319148934,0.24185185185185185,0.2805225653206651,0.5044444444444445,0.6444332493702771,0.10318070067609096
0.5,Cars,DTD,SUN397,0.6245491854246984,0.46595744680851064,0.26185185185185184,0.2801266825019794,0.5076190476190476,0.6463476070528967,0.1047940995697603
0.55,Cars,DTD,SUN397,0.6322596691953737,0.4728723404255319,0.2833333333333333,0.2811559778305622,0.5111111111111111,0.6469521410579345,0.10625384142593731
0.6000000000000001,Cars,DTD,SUN397,0.6354930978733988,0.47819148936170214,0.2959259259259259,0.28250197941409344,0.5115873015873016,0.647808564231738,0.10817455439459127
0.65,Cars,DTD,SUN397,0.6387265265514239,0.4765957446808511,0.30185185185185187,0.28281868566904195,0.5136507936507937,0.6479093198992444,0.10913491087891826
0.7000000000000001,Cars,DTD,SUN397,0.6425817684367616,0.4797872340425532,0.3074074074074074,0.283452098178939,0.5149206349206349,0.647455919395466,0.11040258143822987
0.75,Cars,DTD,SUN397,0.6464370103220992,0.4808510638297872,0.30925925925925923,0.2831353919239905,0.5168253968253969,0.6462468513853904,0.11182390903503381
0.8,Cars,DTD,SUN397,0.6478049993781868,0.48829787234042554,0.31148148148148147,0.2838479809976247,0.5163492063492063,0.6445843828715365,0.11324523663183773
0.8500000000000001,Cars,DTD,SUN397,0.6481780873025743,0.49148936170212765,0.31296296296296294,0.28368962787015045,0.5165079365079365,0.6431234256926952,0.11393669330055317
0.9,Cars,DTD,SUN397,0.6485511752269618,0.4920212765957447,0.32,0.28479809976247034,0.5158730158730159,0.6422166246851385,0.11470497848801475
0.9500000000000001,Cars,DTD,SUN397,0.6504166148488993,0.4930851063829787,0.3262962962962963,0.2854315122723674,0.5141269841269841,0.640654911838791,0.11551167793484941
1.0,Cars,DTD,SUN397,0.6509140654147494,0.4952127659574468,0.32592592592592595,0.2860649247822645,0.513015873015873,0.6392947103274559,0.11627996312231101
0.0,Cars,DTD,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,SVHN,0.5498072379057332,0.4122340425531915,0.21888888888888888,0.27125890736342045,0.45396825396825397,0.6137531486146096,0.09849416103257529
0.1,Cars,DTD,SVHN,0.5605024250715085,0.41648936170212764,0.22555555555555556,0.27490102929532856,0.46190476190476193,0.6160201511335013,0.1112861094038107
0.15000000000000002,Cars,DTD,SVHN,0.5675910956348713,0.4271276595744681,0.22740740740740742,0.278701504354711,0.46730158730158733,0.6192443324937028,0.12607559926244621
0.2,Cars,DTD,SVHN,0.5771670190274841,0.4297872340425532,0.2325925925925926,0.2812351543942993,0.47523809523809524,0.6211586901763224,0.1461662569145667
0.25,Cars,DTD,SVHN,0.5867429424200971,0.43457446808510636,0.2362962962962963,0.28400633412509896,0.4822222222222222,0.6232241813602015,0.17294099569760296
0.30000000000000004,Cars,DTD,SVHN,0.5955726899639349,0.4409574468085106,0.2411111111111111,0.28788598574821855,0.48793650793650795,0.6250377833753149,0.2097418561770129
0.35000000000000003,Cars,DTD,SVHN,0.6032831737346102,0.4478723404255319,0.24703703703703703,0.2895486935866983,0.4934920634920635,0.6273047858942066,0.25991087891825443
0.4,Cars,DTD,SVHN,0.6072627782614103,0.45478723404255317,0.26185185185185184,0.2908946951702296,0.4980952380952381,0.6272544080604534,0.32187307928703135
0.45,Cars,DTD,SVHN,0.6129834597686855,0.45851063829787236,0.2811111111111111,0.292874109263658,0.5049206349206349,0.6287657430730479,0.3953211432083589
0.5,Cars,DTD,SVHN,0.6170874269369482,0.4632978723404255,0.29518518518518516,0.2947743467933492,0.5092063492063492,0.6289168765743073,0.47222649047326365
0.55,Cars,DTD,SVHN,0.6246735480661609,0.46914893617021275,0.3074074074074074,0.2966745843230404,0.5114285714285715,0.6290176322418136,0.5426014136447449
0.6000000000000001,Cars,DTD,SVHN,0.6280313393856486,0.4728723404255319,0.30962962962962964,0.29762470308788597,0.5136507936507937,0.6293198992443325,0.5977642901044868
0.65,Cars,DTD,SVHN,0.6317622186295236,0.4776595744680851,0.30666666666666664,0.3007917656373713,0.518095238095238,0.6287153652392947,0.6383681622618316
0.7000000000000001,Cars,DTD,SVHN,0.6361149110807114,0.47925531914893615,0.3025925925925926,0.3027711797307997,0.5182539682539683,0.6272544080604534,0.6691379840196681
0.75,Cars,DTD,SVHN,0.6394727024001989,0.4819148936170213,0.30037037037037034,0.30403800475059384,0.52,0.6264987405541562,0.6928779963122311
0.8,Cars,DTD,SVHN,0.6418355925879866,0.48404255319148937,0.292962962962963,0.3063341250989707,0.5226984126984127,0.6247858942065491,0.7118162261831592
0.8500000000000001,Cars,DTD,SVHN,0.6434523069269992,0.4824468085106383,0.2796296296296296,0.3057798891528108,0.5231746031746032,0.6239294710327455,0.7274892440073756
0.9,Cars,DTD,SVHN,0.6432035816440741,0.48404255319148937,0.2588888888888889,0.30704671417260493,0.5260317460317461,0.6225188916876574,0.7407421634910879
0.9500000000000001,Cars,DTD,SVHN,0.6448202959830867,0.4808510638297872,0.23555555555555555,0.30807600950118763,0.5287301587301587,0.6199496221662468,0.7520359557467732
1.0,Cars,DTD,SVHN,0.6448202959830867,0.47819148936170214,0.21296296296296297,0.307680126682502,0.5288888888888889,0.6184382871536523,0.7618315918869084
0.0,Cars,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,GTSRB,0.5478174356423331,0.4031914893617021,0.24851851851851853,0.28400633412509896,0.4546031746031746,0.6132997481108312,0.09188690842040566
0.1,Cars,EuroSAT,GTSRB,0.5583882601666459,0.4053191489361702,0.27814814814814814,0.29992082343626286,0.4626984126984127,0.615919395465995,0.09488322065150584
0.15000000000000002,Cars,EuroSAT,GTSRB,0.5672180077104838,0.4074468085106383,0.3162962962962963,0.31726049089469516,0.46904761904761905,0.6171284634760705,0.09749539028887523
0.2,Cars,EuroSAT,GTSRB,0.5761721178957842,0.41329787234042553,0.38222222222222224,0.332541567695962,0.4753968253968254,0.6191939546599496,0.10022280270436386
0.25,Cars,EuroSAT,GTSRB,0.585001865439622,0.41595744680851066,0.4266666666666667,0.34513064133016624,0.4838095238095238,0.6203022670025189,0.10283497234173325
0.30000000000000004,Cars,EuroSAT,GTSRB,0.5934585250590723,0.42021276595744683,0.4685185185185185,0.3564528899445764,0.48793650793650795,0.6218639798488665,0.10633066994468347
0.35000000000000003,Cars,EuroSAT,GTSRB,0.6015420967541351,0.42127659574468085,0.49,0.36524148851939825,0.49206349206349204,0.6235768261964736,0.11044099569760295
0.4,Cars,EuroSAT,GTSRB,0.6088794926004228,0.42340425531914894,0.5137037037037037,0.37474267616785434,0.4961904761904762,0.6242317380352644,0.11282267977873386
0.45,Cars,EuroSAT,GTSRB,0.6127347344857604,0.4228723404255319,0.54,0.38487727632620744,0.49523809523809526,0.6248362720403022,0.11612630608481868
0.5,Cars,EuroSAT,GTSRB,0.6170874269369482,0.42340425531914894,0.5655555555555556,0.39445764053840066,0.49777777777777776,0.62544080604534,0.11931468961278427
0.55,Cars,EuroSAT,GTSRB,0.6215644820295984,0.4218085106382979,0.587037037037037,0.4040380047505938,0.5006349206349207,0.6263476070528967,0.1233097725875845
0.6000000000000001,Cars,EuroSAT,GTSRB,0.6260415371222485,0.4218085106382979,0.6162962962962963,0.414172604908947,0.5046031746031746,0.626448362720403,0.125960356484327
0.65,Cars,EuroSAT,GTSRB,0.628901877875886,0.42021276595744683,0.6462962962962963,0.42304038004750594,0.5082539682539683,0.6261964735516373,0.1283420405654579
0.7000000000000001,Cars,EuroSAT,GTSRB,0.6325083944782988,0.42127659574468085,0.6751851851851852,0.43222486144101346,0.5093650793650794,0.6272040302267002,0.13007068223724647
0.75,Cars,EuroSAT,GTSRB,0.6342494714587738,0.4218085106382979,0.7003703703703704,0.441409342834521,0.5098412698412699,0.6271032745591939,0.13206822372464658
0.8,Cars,EuroSAT,GTSRB,0.6353687352319364,0.4218085106382979,0.7225925925925926,0.4486144101346002,0.5117460317460317,0.627808564231738,0.13345113706207745
0.8500000000000001,Cars,EuroSAT,GTSRB,0.6383534386270364,0.4207446808510638,0.7477777777777778,0.4552652414885194,0.515079365079365,0.6276574307304786,0.13383527965580824
0.9,Cars,EuroSAT,GTSRB,0.6415868673050615,0.4223404255319149,0.7651851851851852,0.4588281868566904,0.5171428571428571,0.6271536523929471,0.13375845113706208
0.9500000000000001,Cars,EuroSAT,GTSRB,0.6413381420221366,0.4218085106382979,0.7722222222222223,0.46349960411718133,0.5187301587301587,0.626095717884131,0.13348955132145052
1.0,Cars,EuroSAT,GTSRB,0.641213779380674,0.4196808510638298,0.7807407407407407,0.46658749010292955,0.5177777777777778,0.6253904282115869,0.13310540872771973
0.0,Cars,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,RESISC45,0.5486879741325705,0.4015957446808511,0.25037037037037035,0.2655581947743468,0.4688888888888889,0.6140050377833753,0.09092655193607867
0.1,Cars,EuroSAT,RESISC45,0.5580151722422584,0.40797872340425534,0.2911111111111111,0.2675376088677751,0.48714285714285716,0.6167254408060453,0.09242470805162877
0.15000000000000002,Cars,EuroSAT,RESISC45,0.5683372714836463,0.4148936170212766,0.32925925925925925,0.2690419635787807,0.5053968253968254,0.618639798488665,0.09396127842655194
0.2,Cars,EuroSAT,RESISC45,0.5790324586494218,0.41702127659574467,0.38296296296296295,0.2691211401425178,0.5212698412698412,0.6213098236775819,0.09519053472649047
0.25,Cars,EuroSAT,RESISC45,0.587986568834722,0.4196808510638298,0.4411111111111111,0.2691211401425178,0.54,0.6243828715365239,0.09638137676705594
0.30000000000000004,Cars,EuroSAT,RESISC45,0.5965675910956348,0.42606382978723406,0.4703703703703704,0.2695961995249406,0.5538095238095239,0.6257430730478589,0.0971880762138906
0.35000000000000003,Cars,EuroSAT,RESISC45,0.6053973386394726,0.4276595744680851,0.5066666666666667,0.27078384798099764,0.569047619047619,0.6270025188916877,0.09780270436385986
0.4,Cars,EuroSAT,RESISC45,0.611864195995523,0.4271276595744681,0.5388888888888889,0.2724465558194774,0.5831746031746031,0.6276070528967255,0.09930086047940996
0.45,Cars,EuroSAT,RESISC45,0.6169630642954856,0.42606382978723406,0.5714814814814815,0.27410926365795724,0.5941269841269842,0.6280604534005038,0.1001459741856177
0.5,Cars,EuroSAT,RESISC45,0.6223106578783734,0.425,0.6122222222222222,0.2742676167854315,0.6053968253968254,0.6292695214105793,0.10114474492931776
0.55,Cars,EuroSAT,RESISC45,0.626663350329561,0.4276595744680851,0.6425925925925926,0.27490102929532856,0.6147619047619047,0.6289672544080604,0.1021819299323909
0.6000000000000001,Cars,EuroSAT,RESISC45,0.6313891307051361,0.4271276595744681,0.6688888888888889,0.27513855898654,0.6233333333333333,0.6282115869017633,0.10271972956361401
0.65,Cars,EuroSAT,RESISC45,0.6340007461758488,0.42819148936170215,0.6922222222222222,0.2755344418052256,0.6292063492063492,0.627455919395466,0.10344960049170251
0.7000000000000001,Cars,EuroSAT,RESISC45,0.6379803507026489,0.42872340425531913,0.715925925925926,0.2746634996041172,0.6361904761904762,0.6260453400503778,0.10410264290104487
0.75,Cars,EuroSAT,RESISC45,0.6409650540977491,0.42819148936170215,0.7322222222222222,0.2745051464766429,0.6401587301587301,0.6252392947103275,0.1044099569760295
0.8,Cars,EuroSAT,RESISC45,0.6439497574928491,0.42872340425531913,0.7403703703703703,0.27315914489311166,0.6420634920634921,0.6235264483627204,0.10498617086662569
0.8500000000000001,Cars,EuroSAT,RESISC45,0.6437010322099241,0.42819148936170215,0.7488888888888889,0.2718923198733175,0.6426984126984127,0.6222670025188917,0.10567762753534111
0.9,Cars,EuroSAT,RESISC45,0.6423330431538365,0.42659574468085104,0.747037037037037,0.27228820269200316,0.6458730158730158,0.621007556675063,0.1060617701290719
0.9500000000000001,Cars,EuroSAT,RESISC45,0.6414625046635991,0.42606382978723406,0.7477777777777778,0.2742676167854315,0.6473015873015873,0.6183879093198993,0.10625384142593731
1.0,Cars,EuroSAT,RESISC45,0.640467603531899,0.423936170212766,0.7448148148148148,0.2730799683293745,0.6452380952380953,0.6156675062972292,0.10690688383527966
0.0,Cars,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,SUN397,0.5493097873398831,0.4031914893617021,0.24851851851851853,0.26737925574030086,0.4585714285714286,0.6158186397984886,0.09058082360172096
0.1,Cars,EuroSAT,SUN397,0.5590100733739585,0.40691489361702127,0.2859259259259259,0.2704671417260491,0.46730158730158733,0.6205037783375315,0.09188690842040566
0.15000000000000002,Cars,EuroSAT,SUN397,0.5697052605397339,0.4122340425531915,0.3233333333333333,0.2717339667458432,0.47825396825396826,0.6254911838790932,0.09334665027658266
0.2,Cars,EuroSAT,SUN397,0.5792811839323467,0.4154255319148936,0.38333333333333336,0.2735550277117973,0.4849206349206349,0.6306297229219143,0.09472956361401352
0.25,Cars,EuroSAT,SUN397,0.5886083820420346,0.41702127659574467,0.42407407407407405,0.27379255740300873,0.49174603174603176,0.6339546599496222,0.09576674861708666
0.30000000000000004,Cars,EuroSAT,SUN397,0.5951996020395474,0.4223404255319149,0.4625925925925926,0.27529691211401425,0.4965079365079365,0.6356675062972292,0.09676551936078673
0.35000000000000003,Cars,EuroSAT,SUN397,0.6041537122248477,0.425,0.49333333333333335,0.2770387965162312,0.5009523809523809,0.6377833753148615,0.09795636140135218
0.4,Cars,EuroSAT,SUN397,0.6103718442979729,0.4271276595744681,0.5303703703703704,0.2772763262074426,0.5046031746031746,0.6408564231738035,0.0986478180700676
0.45,Cars,EuroSAT,SUN397,0.6170874269369482,0.42925531914893617,0.5518518518518518,0.27838479809976246,0.508095238095238,0.64272040302267,0.09976183159188691
0.5,Cars,EuroSAT,SUN397,0.6239273722173859,0.42872340425531913,0.5840740740740741,0.27980997624703086,0.5098412698412699,0.6442317380352645,0.10099108789182544
0.55,Cars,EuroSAT,SUN397,0.6277826141027235,0.4271276595744681,0.6148148148148148,0.2807600950118765,0.5109523809523809,0.6448866498740554,0.10195144437615243
0.6000000000000001,Cars,EuroSAT,SUN397,0.6332545703270738,0.423936170212766,0.6496296296296297,0.2804433887569279,0.5142857142857142,0.6462468513853904,0.10271972956361401
0.65,Cars,EuroSAT,SUN397,0.6372341748538739,0.4196808510638298,0.6811111111111111,0.28068091844813936,0.518095238095238,0.6462468513853904,0.10344960049170251
0.7000000000000001,Cars,EuroSAT,SUN397,0.6413381420221366,0.41914893617021276,0.7185185185185186,0.2801266825019794,0.5193650793650794,0.6474055415617128,0.10364167178856791
0.75,Cars,EuroSAT,SUN397,0.6446959333416242,0.4175531914893617,0.7429629629629629,0.2793349168646081,0.5214285714285715,0.6471032745591939,0.10394898586355256
0.8,Cars,EuroSAT,SUN397,0.6466857356050243,0.4196808510638298,0.7640740740740741,0.2800475059382423,0.5223809523809524,0.6460453400503778,0.10394898586355256
0.8500000000000001,Cars,EuroSAT,SUN397,0.6478049993781868,0.41914893617021276,0.7851851851851852,0.27925574030087097,0.5233333333333333,0.6458438287153653,0.10398740012292564
0.9,Cars,EuroSAT,SUN397,0.6480537246611118,0.4196808510638298,0.7966666666666666,0.27790973871733965,0.5223809523809524,0.6459445843828715,0.10394898586355256
0.9500000000000001,Cars,EuroSAT,SUN397,0.6492973510757368,0.41914893617021276,0.8022222222222222,0.2768012668250198,0.5215873015873016,0.6465491183879093,0.10371850030731407
1.0,Cars,EuroSAT,SUN397,0.6470588235294118,0.4196808510638298,0.8085185185185185,0.276326207442597,0.5203174603174603,0.6448866498740554,0.10371850030731407
0.0,Cars,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,SVHN,0.5484392488496456,0.4026595744680851,0.25074074074074076,0.2709422011084719,0.45666666666666667,0.6136020151133501,0.09849416103257529
0.1,Cars,EuroSAT,SVHN,0.5588857107324959,0.4047872340425532,0.2851851851851852,0.273950910530483,0.4649206349206349,0.6156675062972292,0.11124769514443761
0.15000000000000002,Cars,EuroSAT,SVHN,0.5680885462007214,0.4074468085106383,0.3296296296296296,0.2781472684085511,0.4726984126984127,0.6178841309823677,0.12695912722802705
0.2,Cars,EuroSAT,SVHN,0.5772913816689467,0.4122340425531915,0.3940740740740741,0.2803642121931908,0.4792063492063492,0.6192947103274559,0.14916256914566686
0.25,Cars,EuroSAT,SVHN,0.5867429424200971,0.41595744680851066,0.43074074074074076,0.2840855106888361,0.4861904761904762,0.6204030226700252,0.1782037492317148
0.30000000000000004,Cars,EuroSAT,SVHN,0.5949508767566223,0.41702127659574467,0.46444444444444444,0.2883610451306413,0.49126984126984125,0.6216624685138539,0.2181161647203442
0.35000000000000003,Cars,EuroSAT,SVHN,0.60079592090536,0.41808510638297874,0.4918518518518519,0.29097387173396677,0.49666666666666665,0.6234760705289673,0.27120467117393976
0.4,Cars,EuroSAT,SVHN,0.6080089541101853,0.4207446808510638,0.5211111111111111,0.2937450514647664,0.5014285714285714,0.6245843828715365,0.33412722802704364
0.45,Cars,EuroSAT,SVHN,0.6144758114662355,0.4218085106382979,0.5448148148148149,0.29540775930324625,0.5050793650793651,0.6250377833753149,0.4058466502765827
0.5,Cars,EuroSAT,SVHN,0.6188285039174232,0.42340425531914894,0.5611111111111111,0.2977830562153603,0.5095238095238095,0.62544080604534,0.4716118623232944
0.55,Cars,EuroSAT,SVHN,0.6229324710856858,0.423936170212766,0.5840740740740741,0.298812351543943,0.5107936507936508,0.6255415617128464,0.5304625076828519
0.6000000000000001,Cars,EuroSAT,SVHN,0.6275338888197985,0.4218085106382979,0.6062962962962963,0.29802058590657166,0.5128571428571429,0.6261460957178842,0.5738322065150584
0.65,Cars,EuroSAT,SVHN,0.6315134933465987,0.4223404255319149,0.6244444444444445,0.29762470308788597,0.5153968253968254,0.6267002518891688,0.6106330669944684
0.7000000000000001,Cars,EuroSAT,SVHN,0.6351200099490113,0.4207446808510638,0.6362962962962962,0.2981789390340459,0.5165079365079365,0.6271536523929471,0.6415181315304241
0.75,Cars,EuroSAT,SVHN,0.6376072627782614,0.42127659574468085,0.6503703703703704,0.2967537608867775,0.5166666666666667,0.6268513853904282,0.6633758451137062
0.8,Cars,EuroSAT,SVHN,0.6383534386270364,0.42021276595744683,0.6570370370370371,0.2966745843230404,0.518095238095238,0.6262972292191435,0.6823140749846343
0.8500000000000001,Cars,EuroSAT,SVHN,0.639223977117274,0.41702127659574467,0.6681481481481482,0.29691211401425177,0.5182539682539683,0.6265491183879093,0.696719422249539
0.9,Cars,EuroSAT,SVHN,0.6398457903245865,0.4148936170212766,0.6814814814814815,0.297070467141726,0.5195238095238095,0.6255919395465995,0.7093961278426552
