scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.0,1.0,Cars,DTD,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,EuroSAT,RESISC45,0.5535381171496082,0.4175531914893617,0.292962962962963,0.2705463182897862,0.4863492063492063,0.6174307304785894,0.0920021511985249
0.5,1.0,Cars,DTD,EuroSAT,RESISC45,0.5684616341251089,0.4340425531914894,0.3837037037037037,0.2736342042755344,0.5185714285714286,0.6217632241813602,0.0946911493546404
0.75,1.0,Cars,DTD,EuroSAT,RESISC45,0.5816440741201343,0.4452127659574468,0.4877777777777777,0.2749802058590657,0.5504761904761905,0.6251889168765743,0.0959204056545789
1.0,1.0,Cars,DTD,EuroSAT,RESISC45,0.5935828877005348,0.4590425531914893,0.5588888888888889,0.2795724465558195,0.5747619047619048,0.6273047858942066,0.096919176398279
0.0,0.25,Cars,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,DTD,EuroSAT,SUN397,0.5590100733739585,0.4223404255319149,0.3059259259259259,0.2737925574030087,0.4711111111111111,0.6211083123425692,0.0923478795328826
0.5,0.25,Cars,DTD,EuroSAT,SUN397,0.5777888322347967,0.4361702127659574,0.4422222222222222,0.2797307996832937,0.4871428571428571,0.6284130982367758,0.0951521204671174
0.75,0.25,Cars,DTD,EuroSAT,SUN397,0.5927123492102973,0.4489361702127659,0.5296296296296297,0.2844022169437846,0.4998412698412698,0.6324433249370277,0.0968039336201598
1.0,0.25,Cars,DTD,EuroSAT,SUN397,0.6053973386394726,0.4563829787234043,0.6485185185185185,0.2885193982581156,0.5066666666666667,0.6366750629722921,0.0989167178856791
0.0,0.5,Cars,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,DTD,EuroSAT,SUN397,0.557144633752021,0.4148936170212766,0.2903703703703704,0.2730007917656373,0.4684126984126984,0.6195465994962217,0.0921558082360172
0.5,0.5,Cars,DTD,EuroSAT,SUN397,0.5702027111055838,0.4292553191489361,0.3974074074074074,0.2776722090261282,0.4828571428571429,0.6262972292191435,0.0947679778733866
0.75,0.5,Cars,DTD,EuroSAT,SUN397,0.587240392985947,0.4425531914893617,0.4777777777777778,0.2815518606492478,0.4953968253968254,0.6314357682619647,0.0973033189920098
1.0,0.5,Cars,DTD,EuroSAT,SUN397,0.5985573933590349,0.451063829787234,0.5466666666666666,0.2861441013460016,0.5041269841269841,0.6346599496221662,0.0989551321450522
